id,customer_id,tier_id,points_balance,enrolled_at,status
114fa45c-14c9-4edf-bfb0-91ca1106a3e0,c8544096-3228-4db0-b3de-4f0da1974b40,TIER-BRONZE,100,2026-02-08T16:42:10,active
215762b9-2384-43ee-8d02-3ccd287ef935,4dba6ec7-4085-4058-9f0e-5109b846f1c1,TIER-BRONZE,100,2025-04-20T16:42:10,active
f0065091-4e38-46f1-ad05-77998e472314,05fae288-07c2-4e99-a945-fa3fbfa123ed,TIER-BRONZE,100,2025-12-20T16:42:10,active
9bb0373f-7a75-4011-901b-563da6acd6f6,3dc87d1c-7942-471e-b947-26b7ec78cedb,TIER-BRONZE,100,2025-06-09T16:42:10,active
5c4aa568-b50c-46cf-9c66-4948f5d6e5f7,148d63de-77f4-461d-b3ca-5369e9a98e7b,TIER-BRONZE,100,2026-06-07T16:42:10,active
8d57d7ec-6674-4f13-a0b4-12d4a51da95a,f35eb7b6-1b25-433b-90b5-29212b72f6e2,TIER-BRONZE,89,2026-04-07T16:42:10,active
11920e9b-e22a-4683-afde-f740e9d4de5e,8252af4b-fdbe-4139-b9a2-de4ceb670886,TIER-BRONZE,100,2026-04-26T16:42:10,active
d7f6fb32-3800-4af9-bd72-da4b49455773,153f6ea8-c8e7-4bfb-8273-72ac137733ea,TIER-BRONZE,100,2025-12-25T16:42:10,active
f8a9e13a-47df-4492-b66e-3bdead34c284,4b761c33-8a8a-4dbe-a0d0-fa3261b391ee,TIER-BRONZE,112,2024-09-11T16:42:10,active
460e063d-f025-4660-a931-57edfe73045d,0a34659d-f0b2-4bdb-bf92-759aea838e90,TIER-BRONZE,130,2026-01-18T16:42:10,active
1bcd1455-0a0b-4536-84f5-7984325a8baa,5948da4d-8a3d-4122-9885-6f62f017c7b2,TIER-BRONZE,100,2025-11-04T16:42:10,active
0cdbbb49-8533-45b5-ab59-40f257c2268c,8f4f1f50-62c9-4870-bf5b-bdcd357f8ad7,TIER-BRONZE,100,2025-08-23T16:42:10,active
37f26265-b11f-4f49-bd45-bdbba653dabc,8699b9d8-d299-411d-82bc-9ee94abdf576,TIER-BRONZE,100,2024-11-18T16:42:10,active
2c6f6426-5c31-495f-bbca-b324d669fa85,3785fc7c-35aa-4e40-b620-f54b10e8a832,TIER-BRONZE,118,2024-09-02T16:42:10,active
14a4215e-9761-4eff-8113-1850372e0889,78e4ffca-cfe4-42f3-9ef0-98ca1bb8cfa0,TIER-BRONZE,100,2025-06-04T16:42:10,suspended
7eb8d88a-dd57-4cab-9b8e-66dde675479a,b4eb2e6a-e0ab-46b4-8a7a-cb2e92d8e009,TIER-BRONZE,100,2025-12-13T16:42:10,active
63d9e45d-a21b-4c0b-86f8-138de702e216,7902cccb-bb75-45ac-92b3-688e65d231bb,TIER-BRONZE,100,2025-10-12T16:42:10,active
bcfa3451-71d6-4035-8bbe-c02583a7b618,6a7675ef-2c9d-4e2d-80c0-b5f38fffb6ea,TIER-BRONZE,21,2025-10-31T16:42:10,active
eba66bce-26d2-4a49-b140-e5f9c6bd341b,35bb651c-499f-433f-b5af-b793b285e727,TIER-BRONZE,100,2026-05-03T16:42:10,active
1cea9a31-0944-4c72-be7f-6bf2d42c2b0e,fc41d86f-78f3-476a-882c-3eafc02d61f2,TIER-BRONZE,100,2025-11-11T16:42:10,active
41e72975-7e05-44ab-9e14-effbed2f6e30,26b9f21d-cabb-40f3-b28e-71549d01a6e1,TIER-BRONZE,111,2025-11-07T16:42:10,active
b39af986-03a0-41fd-aa1d-862b11c7d2d0,1b221ed8-52ce-4d81-a181-c5317da12a7c,TIER-BRONZE,100,2025-02-05T16:42:10,active
a88fbe44-82bb-471d-b3db-4015ec95a97c,1a1fa253-a2de-457a-9397-7c6c80d5d589,TIER-BRONZE,100,2025-10-01T16:42:10,active
26b2e6b9-17e8-474c-9f82-bede46caec32,7e52ce3f-191d-4d27-a0a8-76706fd6173c,TIER-BRONZE,100,2025-06-02T16:42:10,active
984ab311-d6bf-4eae-aa54-5c9e5ba92229,3cc240f8-bb78-4677-a387-18bb7667c3ea,TIER-BRONZE,100,2025-01-21T16:42:10,active
8854a3e4-5ea1-4cb0-99ed-d7a7c5997df2,fa5ae382-e7ab-4d94-bdfc-7d689bc335ab,TIER-BRONZE,100,2025-08-04T16:42:10,active
4dbbd934-84ff-4f13-af3b-76c7fcf2be68,5261268c-aa94-438a-921a-05efc0d414ac,TIER-BRONZE,100,2026-04-08T16:42:10,active
fc2a8721-8d0d-47cc-b09b-0488fde0ca59,212484cd-56e9-4934-ab9b-69d43228ee16,TIER-BRONZE,2,2025-10-29T16:42:10,active
577d318a-a1d1-4c07-82cd-15929e8b2ca2,8e119f8a-036b-4da9-bbae-98ab4fb61e2f,TIER-BRONZE,100,2025-12-25T16:42:10,active
3368e002-6d8d-4aa0-90b6-701751d6c41a,e0df02ff-f788-4191-9881-df0d6c775206,TIER-BRONZE,158,2026-05-21T16:42:10,active
de763560-2697-4b7e-8d55-66728369035b,2444fa55-4e76-4e0e-8880-6ccb037e3479,TIER-BRONZE,100,2025-10-15T16:42:10,active
eb9afc75-3acf-47a0-a730-27170f679097,55ae024c-4a5e-49d8-be84-2f493dc83880,TIER-BRONZE,100,2024-08-29T16:42:10,active
