id,checkout_id,sku,quantity,unit_price_cents
2b35ab01-392d-46a0-9a61-ad8e5c34e758,08aaa4b1-8ef4-4e8d-8f08-b9128dd269b3,JAF-001,1,1100
cd0f3639-d0a5-40e3-ab67-e5882bdca367,bd5a8e5b-a701-485f-87e7-01f9ed4f669e,BEV-002,1,500
355c0f78-812b-46c5-8dcf-5f155606a363,bd5a8e5b-a701-485f-87e7-01f9ed4f669e,JAF-001,3,1100
af3e56f5-9b17-4337-927a-c06f4fedfc8e,43b564c5-1735-4e4c-bb18-b5a4834f99cf,JAF-004,2,1400
2ba445ad-9701-40fb-96e1-f18f4c51e4f9,43b564c5-1735-4e4c-bb18-b5a4834f99cf,BEV-004,1,700
56cebcfb-83f5-4943-9957-0ec19c87ad43,942e4be1-17fd-46fa-b554-f38ea4447adb,JAF-001,1,1100
725dfcd7-e642-4ab2-a12f-fcd80b446cbd,d6f568e5-f94b-42e6-a94f-4b550be76db6,JAF-005,1,1200
05701e6c-887e-4e0b-a438-448a38fe21cf,d6f568e5-f94b-42e6-a94f-4b550be76db6,BEV-004,2,700
a83f78d2-e521-40f6-8594-bdec893740bb,33839eaa-89ff-43fb-85cf-a3a7d48c8bc6,JAF-004,2,1400
91efb87f-ed23-4bd2-8cd8-40688a40acb5,853bb768-d554-4db5-9893-b3e0464541f2,BEV-005,1,400
c13db85d-18c1-407a-8b38-db1392304e14,853bb768-d554-4db5-9893-b3e0464541f2,JAF-001,1,1100
3ccfbb9d-3b2e-481c-97b1-ac83f63e2ccc,853bb768-d554-4db5-9893-b3e0464541f2,JAF-004,1,1400
2cbe5ec5-c81d-4ea7-90d2-7f0864546506,0486bd6e-0223-45e8-8b72-dcda0c462c2b,JAF-003,1,1200
0b6d2455-834c-4acd-9356-8d5dcf5b91db,0486bd6e-0223-45e8-8b72-dcda0c462c2b,JAF-004,1,1400
b9d547b4-681a-418d-a137-b39e04432ad5,0486bd6e-0223-45e8-8b72-dcda0c462c2b,JAF-004,1,1400
48099868-f041-4e6f-982c-63a9c8982f99,0486bd6e-0223-45e8-8b72-dcda0c462c2b,JAF-001,1,1100
1cef372b-0da2-4f1f-b6cd-c55009f9a41e,4d974546-91ca-4526-8c18-2245159ce8b4,BEV-004,1,700
e3681060-1c2c-40c8-8bc9-84a70d3639e3,4d974546-91ca-4526-8c18-2245159ce8b4,JAF-001,2,1100
2afa98da-b621-4770-b716-65a6cec5281c,4d974546-91ca-4526-8c18-2245159ce8b4,BEV-002,1,500
eece6317-1c6a-4b9f-8c1b-139ea8e1627a,671967f1-6539-45ae-9c14-f8dd3707ba05,BEV-002,1,500
1b8c47f1-0583-4963-8028-33368ec6e34c,6470f4cb-1b03-4dd9-ad46-a3716c20fd8c,JAF-002,2,1100
db8e8e08-31f0-470b-b4c6-37b36cd489f5,debf14ea-c1aa-44d4-89c2-c24fb8204bed,BEV-001,1,600
70eff328-f3d8-4349-ba97-419591ce484e,debf14ea-c1aa-44d4-89c2-c24fb8204bed,BEV-004,1,700
250d579d-b16c-4d6e-8659-2c7da0e4e48f,11e12029-3d01-4244-89a5-186d87cee1ad,JAF-001,1,1100
603160db-8731-4127-b970-cef81215e2d5,ad2c587b-93fb-4f47-9e15-9847bcc633e3,BEV-005,1,400
ad1e77d1-5e84-404c-84df-563116013043,ad2c587b-93fb-4f47-9e15-9847bcc633e3,BEV-002,1,500
e3621e2c-e191-4994-a5cd-d410a5351c53,7d46132f-2b05-47f1-912d-959aba4685ca,BEV-005,1,400
d0757571-ea0e-4bf1-ab83-a48fc3edc6ab,4da79b72-5228-4e3e-843b-68d1c4a4784b,BEV-001,1,600
b77a7de6-e8ad-4a79-aaf4-7b37d6090867,e469fc98-1f1f-42f4-a0c4-c6c74318f4f3,JAF-005,1,1200
cf561e1f-ca51-4d76-9acf-af49303a1689,42920e51-240c-4a8e-8dba-6c38f8d22aee,BEV-002,1,500
7d1d47ca-b335-4ece-af17-b487cc38a4df,c511644e-a03f-48d1-beae-4ca909fee59e,JAF-001,1,1100
c028aae4-1d23-4862-9b60-05697135ba73,c511644e-a03f-48d1-beae-4ca909fee59e,BEV-002,1,500
2d44f4a2-5567-445c-afa3-c0d00b33149d,c511644e-a03f-48d1-beae-4ca909fee59e,BEV-001,1,600
eba13002-c8b4-49d2-88db-13ad96e937df,d21e4e06-d005-4429-a747-f68748bb0200,BEV-005,1,400
9ecdbc7d-abef-45ae-9f1b-8100708a75c6,d21e4e06-d005-4429-a747-f68748bb0200,BEV-004,2,700
6c99beda-516f-4462-bc7d-fd4547d02006,07da5825-95f9-4e45-b944-9c25c53c5583,JAF-001,1,1100
b450ff56-6201-4f28-8df8-75dd1bf2124e,07da5825-95f9-4e45-b944-9c25c53c5583,BEV-001,3,600
e1c27250-a558-432b-a8fc-b64d8d9dec76,5562c740-99d4-4163-a994-440f5789fd24,BEV-002,3,500
981c322e-c6dc-4654-985a-41338652f3cb,5562c740-99d4-4163-a994-440f5789fd24,JAF-002,2,1100
e2572a14-6e79-4d02-a262-e05d0fbe21f8,5562c740-99d4-4163-a994-440f5789fd24,BEV-001,2,600
9def4358-2139-4b68-9774-96863a843cd1,5562c740-99d4-4163-a994-440f5789fd24,BEV-003,1,600
5e6a08a9-2821-4212-9cc0-a0626b19385e,18860ecf-735e-4fda-a6b3-9edb255f2946,JAF-001,2,1100
9f365a35-1e76-44c8-8ade-5ac9fda51d33,a0a9aca5-a2b2-4314-b074-3d4ab437d3f9,JAF-003,1,1200
91788440-abb7-4224-b925-c428bb7162e4,aa80f285-11da-470d-ad1f-d4e452c2150d,JAF-002,2,1100
b529ee3d-2434-428b-9744-c6b338a8e6f5,aa80f285-11da-470d-ad1f-d4e452c2150d,BEV-004,1,700
e9893ad0-bcd1-4257-be41-6b25df73720a,aa80f285-11da-470d-ad1f-d4e452c2150d,JAF-004,0,1400
62fd4a09-359e-4f01-b600-f352f2716d4a,aa80f285-11da-470d-ad1f-d4e452c2150d,JAF-002,1,1100
96908fc1-7905-4900-9137-f91ea869799d,97a749d2-7850-441e-99be-05d74b5c6955,JAF-004,1,1400
3434ba55-13fb-4da8-9fea-2198f0c8c5f3,97a749d2-7850-441e-99be-05d74b5c6955,JAF-001,3,1100
f2779fb1-261a-4322-81a7-957a0139239d,97a749d2-7850-441e-99be-05d74b5c6955,JAF-003,3,1200
12e36704-4d0b-48f2-8b8b-aab172742bb9,97a749d2-7850-441e-99be-05d74b5c6955,JAF-999-DELISTED,1,1400
463c0018-59ca-47fd-bceb-3ae33c49866f,53e23de6-bb01-427e-b87e-44759e631c37,BEV-005,1,400
072c2a0b-bda6-4c20-aa9a-8b42a4c46ad6,53e23de6-bb01-427e-b87e-44759e631c37,BEV-004,1,700
6fa2a9ac-c953-46e4-a8f1-cc20a1ab4a3d,53e23de6-bb01-427e-b87e-44759e631c37,JAF-999-DELISTED,1,400
37bf75c9-a989-43c8-8693-b1594b7e7e65,e9ef0d52-776d-4f5f-b861-79146f7daece,BEV-001,1,600
f0cedd70-198f-48e5-8586-8101a737cde1,e9ef0d52-776d-4f5f-b861-79146f7daece,JAF-003,1,1200
4a12af71-cddc-45f7-92fb-36765d3bac97,d1977379-6e50-4112-a480-85c9b06b55dc,JAF-002,3,1100
e46fdc10-8abb-4246-ab6d-4aaaed0e0cd8,174cce56-731a-4a45-9a09-ad8f00ff6689,JAF-002,1,1100
a8e68a27-5594-4b4e-bc7d-6026424568e0,174cce56-731a-4a45-9a09-ad8f00ff6689,BEV-005,2,400
ae6a9eb9-34ef-4edc-93a1-61f477791d54,c5145d70-a44c-42f6-8c57-84ff07b390a0,JAF-003,1,1200
805367f9-a304-4448-a300-917c4d711ee0,c5145d70-a44c-42f6-8c57-84ff07b390a0,BEV-002,1,500
a7b079b1-efca-4508-8968-1a2418158505,6e5d0114-701d-4b00-b1e4-07d2b00826bf,BEV-001,1,600
f1f7e567-4184-4251-89a4-9fd46749aa91,dd48ff52-5cb0-48b8-b7eb-771120e5c22e,JAF-003,1,1200
c9fc8599-9dab-4008-891f-56e1a0ca15dc,dd48ff52-5cb0-48b8-b7eb-771120e5c22e,JAF-002,1,1100
1f5d2af4-f557-4e93-81c6-ded76945f2d5,dd48ff52-5cb0-48b8-b7eb-771120e5c22e,JAF-003,1,1200
6c49da9b-bacb-4f9d-90b4-cf59cbb95deb,dd48ff52-5cb0-48b8-b7eb-771120e5c22e,BEV-005,1,400
e29d6cd3-1c39-4bcd-81c9-a448dc8242c8,758f51cb-b19f-4bc8-a599-e5902012b635,BEV-003,1,600
0333b864-7469-40e6-887c-702c9e15237b,077dfc5e-0bb2-47c8-a515-68336ee54c26,BEV-002,1,500
67feaa6e-e3c8-4c7d-b68c-348a5c63c43a,077dfc5e-0bb2-47c8-a515-68336ee54c26,JAF-003,1,1200
24853ccd-e64f-4fec-bbb2-aa4c749343c6,680120b7-8603-4f6b-a7de-384be760769e,JAF-003,2,1200
ebc7faaa-91d0-4aec-8e4d-2e9ad61bcc91,680120b7-8603-4f6b-a7de-384be760769e,JAF-003,1,1200
e1ac125d-2445-455a-afd3-9edb1e2cfe3c,29f46b45-2b5b-4890-8ac9-0d9e242095a4,JAF-002,2,1100
3b1354ce-cea4-4b0e-baa7-a1c8e1d05d6d,0e1b7071-6f6c-44fb-8f7a-6e73da639393,BEV-004,2,700
fe9a6a76-21a7-4495-a080-9ea011eefcb9,5e9d244f-ae40-44b9-a66a-7ef654bf9196,JAF-005,2,1200
c1f3ce98-0f6c-42d0-be4b-372e644bee2c,87d2d805-ea81-4a0a-a8c3-d7901ee5743d,BEV-001,1,600
fb581c56-792c-4aad-ab0f-e7f322407612,9204eef5-a92b-4c47-9d34-3cbbf1842398,JAF-004,2,1400
e6e3917e-272e-4e37-aee0-c65f337a1de4,1bce7dd2-ee69-4f9d-b2eb-38927ccff6a8,BEV-004,3,700
7331c16b-144c-4fd3-b9d9-73d1199042d2,1bce7dd2-ee69-4f9d-b2eb-38927ccff6a8,BEV-005,1,400
48f3623a-c766-43b3-99bf-91ae9bbd4b5a,1bce7dd2-ee69-4f9d-b2eb-38927ccff6a8,JAF-005,1,1200
cb5cb2a5-854a-43da-892b-fb87393afff2,1d38cb36-4a5d-4019-8bd7-8af6fdf6ec58,BEV-001,1,600
a0f45389-1ca8-42d5-a53d-c5e1c8d37e40,b37b879c-b3b8-41b5-9f1b-13de6bcf1a82,BEV-004,1,700
a0414ea2-325a-4bbd-bfc5-c3e12150ea4d,b37b879c-b3b8-41b5-9f1b-13de6bcf1a82,JAF-003,1,1200
cd752df6-8b20-4231-bb1c-8309e07ec61b,b37b879c-b3b8-41b5-9f1b-13de6bcf1a82,JAF-005,3,1200
128a4037-894b-461a-b1cc-25d4fd5cd777,b37b879c-b3b8-41b5-9f1b-13de6bcf1a82,BEV-001,1,600
e9096890-0b14-40cc-9b9d-ee64f4f010b3,627b38c7-aeed-49ac-b4c0-0c7def23ae62,JAF-001,1,1100
90de75a7-770b-45cd-bad5-237d40cc7cbb,627b38c7-aeed-49ac-b4c0-0c7def23ae62,BEV-001,1,600
ab458f8f-28f3-4944-a353-c7519d4ff795,96c00355-cf89-4b6b-b421-01326a6c3ae5,BEV-004,1,700
7c88acf3-6fb8-46f8-8c7b-2dd9e98a51ef,96c00355-cf89-4b6b-b421-01326a6c3ae5,JAF-001,2,1100
c3980651-2dfa-4ab0-b935-3e18273ef7e6,cf995d47-0373-4c76-98ec-df2f62e7643c,JAF-002,1,1100
dced6b03-c040-40e4-b4df-7d9b25e151b5,cf995d47-0373-4c76-98ec-df2f62e7643c,JAF-002,1,1100
87bc05ba-e468-4203-8396-738f8ee30606,cf995d47-0373-4c76-98ec-df2f62e7643c,JAF-003,1,1200
2c12e65e-cbd2-424b-80d2-592dfcc7f2af,cf995d47-0373-4c76-98ec-df2f62e7643c,JAF-001,1,1100
0df09f48-70e7-4edd-a184-efb4b9424f37,1f91b07b-e349-4e3a-aa24-c8e8b94970d6,BEV-003,1,600
aefd8012-2e99-4a84-981d-7990e2ca2f21,1f91b07b-e349-4e3a-aa24-c8e8b94970d6,BEV-002,3,500
4d2b0523-a93d-4771-9c1e-a6b01c8e8aa9,1f91b07b-e349-4e3a-aa24-c8e8b94970d6,JAF-002,2,1100
34aea2fb-4b73-4be3-8eee-954f7a4a8f4b,a8d70b24-db60-494c-b793-5fa4c1064acc,BEV-002,1,500
3aede1cf-da3f-4fca-a5f8-b2ea19d864dd,9ac05cc6-169b-4b69-9f49-991a4773ca6f,JAF-005,1,1200
ee74a508-6907-4adc-931c-84bbdd6949d8,50d1d686-2262-48cd-98f0-31f6430ffbc5,BEV-003,1,600
c9595def-c926-41c1-8b61-3313f30f407b,dba99e5b-db40-4d92-80c5-25c6a9782915,BEV-003,1,600
14aa6910-a524-476d-a15c-a7d5a969a8d0,dba99e5b-db40-4d92-80c5-25c6a9782915,JAF-001,1,1100
1f01411f-1fd1-49a5-9508-2f898485bb9d,6956e0f4-3bfb-4109-b121-3f362f5604dc,BEV-004,3,700
122001ca-de7a-4dbc-8dee-8e3995c08eb8,15804970-6eaa-4f79-aba0-c26028c78f11,JAF-005,1,1200
5229ea48-7330-4458-b17e-94aa36c699ec,8fdf5696-a3f0-4ba6-a2a0-79ad511f9900,BEV-003,1,600
31e16b44-6428-4988-88ab-668b161840d2,8fdf5696-a3f0-4ba6-a2a0-79ad511f9900,BEV-005,1,400
cbbda670-9dd3-438d-b5a9-04081ae74046,94ace6a1-cbd2-4a5c-ab52-2e47e1e16efe,BEV-004,2,700
56309347-5bf8-4b1a-ad15-ef6b2fecb44b,94ace6a1-cbd2-4a5c-ab52-2e47e1e16efe,JAF-002,2,1100
cd3c9a9e-fa70-41b8-8a00-99a04d439221,6cca5067-15de-48c2-ac97-6d9c62d2969f,BEV-003,1,600
9d05fd41-3880-45d3-9a20-7fdc6752a85d,136a7345-bbb6-49e1-8a87-b8778f2b493e,BEV-004,2,700
ccd78e47-c6a2-47ce-870b-d8c50cb2c300,136a7345-bbb6-49e1-8a87-b8778f2b493e,JAF-003,1,1200
1736d363-63fb-4a21-8233-4cbc94667830,b6a19b4c-534b-4704-b4f9-37e6ce42ac4c,BEV-002,3,500
5aa5724f-55ac-4835-b183-e3bf9b95f8b2,b6a19b4c-534b-4704-b4f9-37e6ce42ac4c,BEV-005,1,400
0d852482-b386-44c2-b983-cf48592a362d,3e64a3ec-f911-4f6e-87b3-1239057d67ba,JAF-003,3,1200
cb1ed30f-abbc-4449-8851-a60b20ea2482,3e64a3ec-f911-4f6e-87b3-1239057d67ba,BEV-002,1,500
8f822028-55c4-46b8-9f2a-05d2a2cca2b3,27571885-ec10-4b63-9ef6-019a3b9a15d1,BEV-003,1,600
ea2e9d37-4a6f-434f-af41-0ff2b7120eb5,27571885-ec10-4b63-9ef6-019a3b9a15d1,JAF-002,2,1100
034ca49e-5a79-4555-af1b-9239b05d7f91,27571885-ec10-4b63-9ef6-019a3b9a15d1,JAF-002,2,1100
58682e38-d5de-48f3-bd05-487074b943ad,27571885-ec10-4b63-9ef6-019a3b9a15d1,BEV-005,3,400
6921908e-ce86-4cf8-b923-afe218ecb353,7c989325-1b3d-45b5-9ad8-c1f1433447ed,JAF-001,1,1100
f318d757-ae2b-4e5d-ad30-dabd601a032a,7c989325-1b3d-45b5-9ad8-c1f1433447ed,BEV-005,1,400
55909bf6-6d3d-494e-bbdd-09903123d461,3ec86309-feba-4e1b-ad1f-87725ece8a0d,JAF-003,1,1200
2a51214a-5621-46be-8a8a-08ea7c2c4734,cda0d31d-573b-43a2-8dc3-7a131dff2343,JAF-003,1,1200
da1dd21a-2fa1-4d5d-8b55-b48c1fa46f34,2fdede09-005e-4e94-9d24-743050673091,BEV-003,1,600
9fc2a114-0d6d-4d8f-89fc-3b6944be3917,86037b75-b2c0-459e-abd0-be5726599bc2,JAF-002,1,1100
e53d2351-1836-4308-be2d-a5349a896073,86037b75-b2c0-459e-abd0-be5726599bc2,JAF-002,1,1100
b120fb55-c082-4f3d-9606-756407334e49,86037b75-b2c0-459e-abd0-be5726599bc2,JAF-002,1,1100
81ed1317-348c-4acd-8f42-5d88463d160d,f108e134-604b-41d4-ab96-117dcb3ee07c,JAF-001,1,1100
4a4b23ff-4049-4850-9a7d-a42905eccbdc,f108e134-604b-41d4-ab96-117dcb3ee07c,JAF-003,1,1200
7795b7b6-c316-4942-9e45-03727ba41c3d,d47526e6-51ea-4339-9249-b66542faacc1,BEV-003,1,600
6c07dc83-b984-4a77-b94e-d94be4c9afb6,4f08ac35-c0cc-48b2-a31b-47f1c721c957,BEV-001,1,600
67890a21-d614-4bcb-bdf8-c06a29ff038f,6e1ad76b-7283-4c87-ac18-ed95d26eb3c9,JAF-002,1,1100
1dd029af-a4e0-4ef8-9cb1-90bbdc5a4152,ae23f2a4-7d54-48f1-a950-1ae14e72a175,BEV-001,1,600
c8da3b01-5f46-497a-9851-2d0056f78d43,6098ea5f-46dc-4d20-9743-535f86eed2bf,BEV-005,2,400
b925fba9-c04f-460b-95b5-f8852e4f34df,6098ea5f-46dc-4d20-9743-535f86eed2bf,JAF-003,1,1200
03fc01fa-8ac3-43ce-b692-1eb1d1e53288,6098ea5f-46dc-4d20-9743-535f86eed2bf,JAF-005,1,1200
daaf93f4-401e-49e8-be8e-7b6e97fc3d9e,858d1698-fa52-4cdf-903d-2f156ced2832,JAF-003,1,1200
650ff32e-eb7e-4e41-8589-a1c1c61e8932,5f264045-45c5-4532-aebb-1b6eb997500f,BEV-002,1,500
a0d88014-7ae4-4e81-85a5-52a5dba52ab0,5f264045-45c5-4532-aebb-1b6eb997500f,JAF-002,1,1100
ee0ee769-04e1-4894-810f-849685d3acea,790edfbf-2ec5-4861-96be-07d8d5898aba,JAF-001,1,1100
38d4aefc-bf9c-4686-ae15-890ec21e1824,790edfbf-2ec5-4861-96be-07d8d5898aba,BEV-003,1,600
740586e4-daf5-464b-ba63-5ef67ab2d493,790edfbf-2ec5-4861-96be-07d8d5898aba,BEV-005,1,400
1221246b-c45b-413b-a1e5-d4e6e847fc79,12b03779-5564-4672-bc05-ea16b3c139df,BEV-005,1,400
f3cca864-c3f5-40fb-b34e-09032e3a74c7,12b03779-5564-4672-bc05-ea16b3c139df,JAF-001,1,1100
4feedf72-7da4-4549-87a0-105595ad9e31,12b03779-5564-4672-bc05-ea16b3c139df,BEV-005,0,400
5261c0c2-484f-4c3d-8ca1-8aa0d3cc4577,12b03779-5564-4672-bc05-ea16b3c139df,JAF-005,1,1200
d97a8b86-dab1-474d-b816-a4a06b3112b0,055f2707-2727-4c7d-8d48-3951394a835d,BEV-002,1,500
2ee50976-54cd-46c6-b655-83b6d7c4bfbe,055f2707-2727-4c7d-8d48-3951394a835d,BEV-004,1,700
1dbd99b0-52b3-4d03-bd10-3cc402b45124,055f2707-2727-4c7d-8d48-3951394a835d,JAF-002,2,1100
32e37c2c-3fe7-441c-be70-006dff5d2a3f,8c3e7afd-12b6-4427-afd1-80f301ce6362,BEV-002,1,500
d2d91112-8ebc-47e5-9dbf-911e44c12032,8c3e7afd-12b6-4427-afd1-80f301ce6362,BEV-004,1,700
9dc89f2e-108b-4538-abbc-109e129d3834,21fc58e9-9674-4c1b-bb56-a7ba435e3afe,JAF-001,1,1100
a114502e-1ab9-4c2c-9671-257e2ac8a47c,21fc58e9-9674-4c1b-bb56-a7ba435e3afe,JAF-004,1,1400
3a26b053-bd26-41c2-89b3-f597d844013b,21fc58e9-9674-4c1b-bb56-a7ba435e3afe,JAF-004,1,1400
48d1ff1e-9fb1-43ad-a10f-1c3969cb863d,a42d0b85-b47c-497e-b5b5-e568f846f52e,JAF-004,1,1400
cb10ce94-f3ad-4658-8a33-84447f07861b,a42d0b85-b47c-497e-b5b5-e568f846f52e,JAF-001,2,1100
fda38b46-61a6-46c4-ab27-8c1155cd63c8,e67a2e1b-e9dc-4621-8b15-fef5c065a5ef,JAF-002,1,1100
e323231d-ccc4-45e6-977b-6a2031835600,423164cc-0632-4a11-8b24-3a5f1fdc04da,JAF-003,1,1200
dda3ab38-1569-4456-92f9-bf49ae80d50d,c879e41e-4fee-40fb-96dc-96ff51b49004,JAF-003,3,1200
31602b2d-eaac-4b8a-a642-1f20b63423a2,c879e41e-4fee-40fb-96dc-96ff51b49004,JAF-003,1,1200
e7598628-f178-4140-9c54-b4379d170df0,c879e41e-4fee-40fb-96dc-96ff51b49004,BEV-002,2,500
cf5b8a05-3ff0-4c1d-8486-519e99e65002,54b78d30-2800-4968-a560-ec8096401277,BEV-005,2,400
6c3471cf-7047-4372-bc84-8b5812114b80,3a08a221-6907-4df7-8436-135d3351a025,JAF-005,1,1200
087aafed-da6d-483d-b0ea-0af8123c36c7,0e5a30d1-7310-4c9f-b738-9a1784d1c680,BEV-002,1,500
03729729-70a2-4dff-a272-8b0a08eaebca,0e5a30d1-7310-4c9f-b738-9a1784d1c680,JAF-003,3,1200
a43e8c24-a90f-4dfa-bd32-e8a1ed90ad50,0cea8c17-4403-410e-a0e7-6fc61a0bfb05,JAF-005,2,1200
50e8e7b9-538d-4a4e-8635-3ad6cc4cf1f9,fe05dd37-55ed-4ad7-a396-2cea4d9e3d34,BEV-004,1,700
42336c38-4d3c-46db-bb24-e4f5dedb20ba,f384b88d-3200-41ff-ab91-9ba1304d6c62,BEV-005,2,400
09300bfe-eb3a-4229-9bfd-ecbd1a13e68c,7232559d-d246-4cd5-905a-1f310ae6754b,BEV-005,2,400
deb62fe0-c734-4f27-9597-568faca3d1e4,7232559d-d246-4cd5-905a-1f310ae6754b,BEV-004,1,700
cfbec94a-e7a3-470c-8960-d450882df3b7,7232559d-d246-4cd5-905a-1f310ae6754b,BEV-003,1,600
817066bc-9976-4910-b514-2ce0c908392d,81f25385-cefb-4d60-aa59-8ce2837620ca,JAF-005,2,1200
184e2af6-ba05-4ad1-9f6d-0c321a00d836,81f25385-cefb-4d60-aa59-8ce2837620ca,BEV-002,1,500
68ad9f65-64d6-4f80-9300-7ed254b0a55a,81f25385-cefb-4d60-aa59-8ce2837620ca,JAF-003,2,1200
96ddd1c7-5c5b-40de-a368-ff8d4ce31434,81f25385-cefb-4d60-aa59-8ce2837620ca,JAF-001,2,1100
6e7c87dd-f2d1-47e4-8e4b-f5e66c631a7b,dea73aef-b915-4ef4-b6bd-f3f862016447,BEV-003,1,600
f4d55d27-2ce7-4915-abc5-716f39f76827,d0c969f0-efa9-482a-9c67-7c1999a051b1,BEV-005,1,400
73aa5124-dd25-4967-b29e-8cc57f1a1a9d,b9c567fe-1638-430d-b7b4-148421ba2da4,JAF-003,1,1200
1fda6cd9-ab72-4c15-9f36-482003768cf7,94a148ff-b6cf-4d5b-a303-6def9eb56ebc,JAF-001,1,1100
fe5c72b0-9c0b-40b8-89ca-fcc565e85fb6,94a148ff-b6cf-4d5b-a303-6def9eb56ebc,JAF-004,1,1400
a531f381-f0da-4e1c-b9f5-154a4fc3ba43,74c91638-bc8e-4bb8-a0df-74b8ec17ab3f,JAF-004,1,1400
ceb520a1-fe73-416b-8bb3-0e701728ba02,bccf365f-8dc9-4581-bb27-52870a6d270c,BEV-003,1,600
e1dae55c-e30a-4a3f-b3dd-6af12d44728e,82770870-6e22-4c09-85a2-cef788ead908,BEV-001,1,600
73a83cd0-73d1-4464-8f79-b6344adfeb0e,82770870-6e22-4c09-85a2-cef788ead908,BEV-004,1,700
660b383e-d004-4591-865e-2fdaf8fad3df,82770870-6e22-4c09-85a2-cef788ead908,BEV-005,3,400
95bbe959-eafc-422a-b4a5-3420bba1debe,14bc5ece-108a-4887-94f5-9d6c481d9c4a,JAF-999-DELISTED,1,1400
90c86dc3-9593-4ce5-891d-649b3d0e43fd,14bc5ece-108a-4887-94f5-9d6c481d9c4a,JAF-005,1,1200
b800bf0c-b964-4554-a71f-9701f325afee,0a0ab9af-503b-4f47-a11f-8cc46f1839b4,JAF-003,1,1200
f3b9438e-e43a-4973-86b7-d3be051d880e,0a0ab9af-503b-4f47-a11f-8cc46f1839b4,BEV-004,0,700
ad533a6b-a1a1-4a09-b0b1-cfd7e2328891,0a0ab9af-503b-4f47-a11f-8cc46f1839b4,JAF-002,2,1100
1c514b13-f7a5-4775-93df-0be0c269be0a,b1675349-4004-4de4-8eb6-32f65635e6d2,JAF-002,2,1100
81f8da5e-7127-4e2e-9e48-3bfc4f70aba1,b1675349-4004-4de4-8eb6-32f65635e6d2,JAF-002,1,1100
8ecaa46d-86c6-411d-a509-7cd45600ebe3,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,JAF-001,0,1100
099e6f68-2cbb-4270-bbf7-d29afb859ff4,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,JAF-003,1,1200
0ecdd31b-0497-4000-b4ba-d689d9fc32ae,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,BEV-003,1,600
2573bf7a-6e20-4b79-886c-548ba1dc5efd,48203751-2399-4d8f-98ab-15982a636244,JAF-001,1,1100
d22b4c0b-5498-4caa-8970-baa674ca14b3,db684d16-e410-4625-9625-631d96c9c58d,BEV-001,1,600
17b5171f-9827-4e5b-897e-9b03d204f208,be93624f-f891-425e-8013-fa0dbe8dace6,BEV-003,3,600
b5b3bda8-ef44-4bfd-a4bf-63697fcbfd61,be93624f-f891-425e-8013-fa0dbe8dace6,JAF-003,2,1200
fa81643e-e9a2-4e59-919a-1a944a800a22,86e6e632-857a-4340-a61e-a6f0c6805d5d,BEV-001,1,600
c0b4b2fa-27ac-435b-8847-00883366247a,86e6e632-857a-4340-a61e-a6f0c6805d5d,BEV-003,1,600
0e6db763-80cc-4f1d-9254-b7e75cec1c0e,86e6e632-857a-4340-a61e-a6f0c6805d5d,BEV-004,1,700
31bc9c60-a949-4806-850f-a5ecd14fb0a5,86e6e632-857a-4340-a61e-a6f0c6805d5d,JAF-001,2,1100
d849f317-1ade-4b68-a733-3df1f813e183,f381ff2c-89ca-4ded-b80d-e72d9065a9d7,JAF-002,1,1100
f7217028-dfaa-4460-84c1-d3fe15715fc0,f381ff2c-89ca-4ded-b80d-e72d9065a9d7,JAF-002,1,1100
26f9da0d-7973-41dd-bb3a-47526bbb5430,f381ff2c-89ca-4ded-b80d-e72d9065a9d7,BEV-004,1,700
5d41d503-8ee6-4bf8-a92d-d77df5703b11,f3335d03-e495-44c1-be1e-8cf82ab03b81,JAF-002,1,1100
48f6a8c7-d5e9-49c2-a338-8c7dc05beee1,f3335d03-e495-44c1-be1e-8cf82ab03b81,BEV-005,1,400
8aff2b12-f9b6-4821-94e2-47898bcb8a73,060aa6ff-3324-4f18-ba9c-380a4a23d5d0,BEV-003,1,600
825f9b03-de86-400d-ae63-24474f7fc1bc,d4f49cb8-135a-449b-9974-78ab8634b3d3,JAF-001,1,1100
4c473560-380f-414f-9169-f5708dfcf184,775437b1-d549-41bd-bfa4-83e9a472d52d,JAF-999-DELISTED,1,600
9525228f-62ce-48d7-8641-f5750bd0397c,775437b1-d549-41bd-bfa4-83e9a472d52d,JAF-001,2,1100
2c6fc44a-51d2-4e76-8a5e-8bbfecc55db3,45efd694-89c6-4b54-a116-4f30ce3419e6,BEV-003,1,600
24cea653-3546-43ac-ad2d-e4aa0caab4a9,edcd9b38-b341-4138-93ec-826ed7d84bde,JAF-005,1,1200
fcb84f5a-9fbb-4817-ad0a-9dca2d5957a3,edcd9b38-b341-4138-93ec-826ed7d84bde,JAF-001,3,1100
89916314-8f77-4ad5-8f02-e57ba6ebe49b,85d295c5-6fef-4c94-b47f-43620a1022b1,JAF-002,1,1100
5093170e-f2f8-4a53-82ac-dfeae05bdfba,cb4755b2-19a3-43d4-a783-ff2104eeefb6,BEV-005,1,400
1f204be6-306c-4627-ba0b-4b5610f0ac85,cb4755b2-19a3-43d4-a783-ff2104eeefb6,BEV-004,2,700
