id,checkout_id,warehouse_id,status,created_at,completed_at
afa0bcdb-73a9-4c1e-899a-a1e9d7c2cdbd,db684d16-e410-4625-9625-631d96c9c58d,WH-WEST,picking,2026-08-02T20:04:12,
c82afe93-23f5-47bc-9bac-50db1021da0c,be93624f-f891-425e-8013-fa0dbe8dace6,WH-EAST,packed,2026-03-15T20:05:02,
da44d3a9-f1c3-43a1-bb0b-d7d8b9508281,86e6e632-857a-4340-a61e-a6f0c6805d5d,WH-WEST,shipped,2026-08-12T18:44:55,2026-08-13T15:23:37
1962a590-b8ff-4f10-bc49-f239fd8a2642,f381ff2c-89ca-4ded-b80d-e72d9065a9d7,WH-EAST,shipped,2026-04-09T16:42:49,2026-04-11T08:32:24
11dfa9f6-d238-4d1f-976f-da704c6b8ab0,f3335d03-e495-44c1-be1e-8cf82ab03b81,WH-EAST,packed,2026-05-26T07:30:15,
c5d41468-90fe-4e18-8da8-840f296aa180,060aa6ff-3324-4f18-ba9c-380a4a23d5d0,WH-EAST,picking,2026-06-20T04:24:07,
63fefcf7-1651-4613-8a18-0041ef0dd62c,d4f49cb8-135a-449b-9974-78ab8634b3d3,WH-WEST,shipped,2026-02-22T16:30:38,2026-02-24T14:53:12
2fb1233f-4e75-4a1b-bf4d-29b0a086da31,775437b1-d549-41bd-bfa4-83e9a472d52d,WH-WEST,shipped,2026-05-17T22:04:24,2026-05-19T11:08:02
37d86460-cce7-4fc4-9f42-58767283e6ba,45efd694-89c6-4b54-a116-4f30ce3419e6,WH-EAST,shipped,2026-03-10T00:01:36,2026-03-10T18:39:00
95aede71-8dab-464d-9046-6c38676aa33d,edcd9b38-b341-4138-93ec-826ed7d84bde,WH-EAST,shipped,2026-03-01T12:14:54,2026-03-02T06:48:14
785cc867-091c-4088-9f7a-6217689f8493,85d295c5-6fef-4c94-b47f-43620a1022b1,WH-EAST,shipped,2026-07-08T19:49:13,2026-07-10T06:32:52
248542bc-7a8b-4029-ac2d-cce56ac4c5d2,cb4755b2-19a3-43d4-a783-ff2104eeefb6,WH-EAST,shipped,2026-04-24T00:39:37,2026-04-25T04:49:24
e7c95052-b452-4b6c-9dab-e8e7250ff59d,036dfe4f-93eb-4e6d-8f67-0cdfaf3a043f,WH-EAST,shipped,2026-02-20T08:28:37,2026-02-22T00:29:26
794471f7-aa90-4a0f-971d-d916df7ba608,badc4c27-1c4f-4674-bdaa-b2bce42f32fd,WH-EAST,packed,2026-04-20T11:27:19,
60208eae-37f4-409a-8f86-f939c7257799,d031d2c4-0188-4c5e-9aa3-78cfabbb5f2e,WH-WEST,cancelled,2026-03-06T15:31:49,
d4829e24-7741-4415-a4bf-9c67238527b7,0f98207c-bbb5-4fe7-8808-a7d8dc66a583,WH-EAST,shipped,2026-08-08T14:28:55,2026-08-10T00:43:03
e031bfb4-ef2d-4ab0-8a60-f67b0a7d3b09,9ad28bc4-c3f6-4063-9281-879d7062b21e,WH-EAST,shipped,2026-07-17T22:17:08,2026-07-19T07:16:59
718b6db3-fa7b-4a04-a528-b3aed48280a8,4f5c6dcf-bb41-4820-b798-260d3b39e94b,WH-EAST,shipped,2026-07-11T23:15:44,2026-07-13T13:47:36
81c26e77-9b41-429e-a17b-0e2d83de0ba2,7e7440aa-96bf-40b2-9d88-db3febb80ce5,WH-EAST,shipped,2026-06-27T21:08:03,2026-06-29T04:28:27
a87233c9-0258-4119-8198-51e295d2b6eb,2979126e-fe61-487f-be0f-51d346cfc954,WH-EAST,cancelled,2026-07-12T13:08:52,
bc637c61-c1ce-4940-881c-9bcc75b632ca,0126f30f-f68a-4dc6-8bed-56fdde5b943a,WH-EAST,shipped,2026-05-16T02:02:18,2026-05-17T05:36:17
329b8dc8-cc23-47a3-91d3-f260b30d0177,35998918-883e-43b5-9369-eb57c8f8b69a,WH-EAST,shipped,2026-05-17T22:35:56,2026-05-19T05:50:27
280a8be0-774c-4ada-bdbf-8b689a492a44,40cdf154-76d1-4b1a-bb4a-0d4c68bc1add,WH-WEST,packed,2026-04-26T11:03:23,
ed3f077e-0021-4f6b-84cc-da65320e13d5,738d985e-83b1-4cf9-b010-bd263f9ed9c7,WH-WEST,shipped,2026-08-15T23:04:24,2026-08-16T19:32:12
04b0bc75-80f0-4d60-8a79-0b0e6f685e99,e751ce34-1ff3-432d-b292-d0bfeaeff03b,WH-EAST,picking,2026-05-10T03:36:48,
085eab04-eb0d-4e5b-8d7f-c37fe7c4dd3b,660206f7-b792-481a-859f-f56495ce17e5,WH-EAST,shipped,2026-05-02T04:03:31,2026-05-03T01:29:08
b3d0bb59-b291-4f6b-a3e9-03e668b6eb2a,74888b68-e776-4f00-8355-16bb5d30a964,WH-WEST,shipped,2026-04-03T03:33:10,2026-04-04T02:15:57
5db4021d-787e-4cc3-9b0d-95f0867777be,dd402de5-dd01-4c95-a9a6-ca4f65ece88b,WH-EAST,shipped,2026-08-14T18:40:20,2026-08-16T13:01:04
bc409f9e-5cb8-4981-87ce-a29eb0262516,2d59f7b6-927c-4004-9de2-495badcfb082,WH-EAST,shipped,2026-05-08T20:15:40,2026-05-09T23:43:15
9d1a1606-b1b2-4867-92fb-1cb1ee3ac05a,14a6fa06-c781-4669-83c4-6991ed5d7c25,WH-WEST,shipped,2026-08-07T07:53:02,2026-08-09T02:54:10
742a564a-4e75-4992-b1e7-242413ea1bea,bcf32f46-3b0c-471d-8a30-872f5e7725fd,WH-EAST,shipped,2026-05-28T03:59:21,2026-05-29T20:24:13
38830e2b-75f6-4491-9cb5-f1ef9e39971a,ea990970-6cbe-476b-9ce8-2f00874b9d6f,WH-EAST,cancelled,2026-07-23T12:43:11,
480b1fe5-dae4-4136-a658-079e2e40cbd8,25e9158d-321b-4241-9197-7912db79750d,WH-WEST,shipped,2026-04-01T05:16:15,2026-04-02T01:58:57
5570d907-9c68-40ad-b180-fdc1fe6ee649,b21d4b15-6387-4fde-8237-3b3992fa2c59,WH-WEST,picking,2026-07-02T15:30:53,
eff6ffa6-1934-4648-b168-e7568f6b4902,b1cdb79b-fcbb-4471-921d-7dad2e3ff8e1,WH-EAST,shipped,2026-07-09T00:42:58,2026-07-10T01:03:06
01bc363b-11af-46c9-9374-dfbe4d0d7758,81286eac-b6d2-4ce2-905a-1004b0e5c7a3,WH-EAST,shipped,2026-04-07T19:50:58,2026-04-09T12:44:38
c88e4090-bbbd-41bc-9135-deb757419033,75b3fb9b-8729-4c1a-9370-124e83ba7570,WH-EAST,shipped,2026-04-01T19:25:49,2026-04-02T22:02:56
10886803-2705-4a2d-90c9-f6635d84c1a5,52000ed8-b0eb-4e2f-a09e-35ae002af898,WH-WEST,shipped,2026-04-06T10:03:53,2026-04-08T01:54:14
584ef261-8977-4c14-8574-0a61020c4ca7,df153bb2-fbba-48b4-81c2-4b6e071e9984,WH-WEST,packed,2026-05-30T11:03:08,
838f9a7c-d9e6-4675-9df3-5d6af5100fe5,6c570515-45b5-4739-9652-58cb5edab474,WH-WEST,shipped,2026-04-14T20:45:15,2026-04-16T05:01:53
167b9c56-9442-4050-9148-29bcd586c7d7,deb8d72c-f8e7-4882-9aae-bb819e981a7d,WH-WEST,shipped,2026-06-20T16:49:30,2026-06-21T19:15:53
0d0d9a88-40bf-44b9-a3df-080a2704af59,62b50ee7-3964-4752-8226-2d6511224c88,WH-WEST,shipped,2026-02-18T23:45:10,2026-02-19T18:47:03
39efa2bc-8bb5-42e7-b7be-9dd3807e5c56,a92f350d-ba86-437c-8bdd-a0f12077daf1,WH-EAST,packed,2026-08-04T05:05:22,
f319bf27-61d2-4bbd-961d-ea71d38a3461,26e29980-da29-4d5d-bf49-5f5ace4800ea,WH-WEST,shipped,2026-04-13T21:41:30,2026-04-15T06:40:45
654fe481-9c7b-40fd-a89d-fd35986e393f,3796752e-8bdc-464c-ad1e-ede308d15bc2,WH-EAST,packed,2026-05-25T09:24:08,
40b59c2f-0741-4a1f-a13f-3fbe7c1acc09,e93054a7-dbbd-49fc-8e6d-f950e78df4ca,WH-EAST,shipped,2026-08-01T11:32:39,2026-08-02T17:19:43
9243edcc-3065-4486-a6cb-b51d5d00ee87,26c340dd-c203-43b7-bcba-86578a418037,WH-WEST,picking,2026-03-14T11:24:30,
1dccdbfa-38b0-4051-97c1-9dcd3c18f8fe,08a90f41-0175-4d79-855b-9ab1b0738847,WH-WEST,shipped,2026-05-11T04:46:29,2026-05-12T13:38:41
efab38ba-9d3d-4cb2-894d-904af1eee470,87db9d23-204e-4208-8965-5d6cf9508843,WH-EAST,shipped,2026-07-25T11:34:16,2026-07-26T15:11:33
a839d605-dfdc-4d33-a4c6-69b3136d93b0,7d059853-49cc-415e-8c19-42343f6a22b1,WH-WEST,cancelled,2026-04-27T22:27:12,
47f7e737-c5b4-4e5b-8bdd-19533ae760eb,f1046886-db37-47d5-a018-e4d45566e9e9,WH-EAST,shipped,2026-04-15T22:10:15,2026-04-17T10:42:23
16e47de7-bbcc-499c-8b97-3d4ee2987b22,25d36682-893a-40b4-b118-ea290d1142fa,WH-EAST,packed,2026-02-20T04:45:04,
91078aef-a05d-4a09-9e7a-8baedb160ff3,ff63eea6-af71-4cd8-a009-d6a6993800c1,WH-WEST,shipped,2026-06-26T04:02:35,2026-06-27T07:12:17
58e4dac4-5b9a-4b54-b6db-4cb0578f0afb,29ee6c57-4265-42bd-81a1-bf273cb8da2f,WH-WEST,shipped,2026-05-06T00:57:44,2026-05-07T03:46:25
36a1c9f3-7ee9-45b7-bd6d-c69d9d359f76,b72cbcc0-c3b0-4d1e-825e-605e4a2e696e,WH-EAST,shipped,2026-05-20T19:28:22,2026-05-22T09:14:26
2f4b631c-88d7-4541-81d3-cf9f4f3d8507,e5bb6096-71fa-4032-a95a-1457ed10bad5,WH-EAST,packed,2026-04-16T20:22:57,
0be7f1db-6df3-4b74-ab8e-6dabd5fbb64c,14670361-a7b3-4c78-ad78-0a8331b7d72e,WH-WEST,shipped,2026-07-20T20:29:24,2026-07-22T01:27:05
534efe01-ae5f-4de8-a90d-e9a76de8e232,5d770424-be34-47e1-8da6-0e0e70b5adf8,WH-EAST,shipped,2026-05-12T21:10:45,2026-05-14T22:26:51
7ac33bc1-1bf2-46e3-9d10-2307bc87d969,a4efb3da-96d5-489f-903e-3317fa804897,WH-WEST,shipped,2026-06-25T04:31:55,2026-06-26T13:14:39
0f955f4d-6237-4dca-bdbf-104abda5a265,da646324-162a-41f9-9341-a4726c310b45,WH-EAST,shipped,2026-07-01T23:11:44,2026-07-03T02:41:43
eab3c652-48d4-4c68-be86-097e1eaba66a,0b328781-f171-4bc0-81c1-7f80ac82282b,WH-EAST,picking,2026-07-17T12:16:45,
1789eb68-78f3-4bdc-b366-4c51706f7e2d,cf65109b-54f6-45cc-bdc2-d0150f57d326,WH-EAST,shipped,2026-06-17T15:48:15,2026-06-19T08:15:57
87e3e5af-eb38-4009-9815-0bfd2352c625,ae1531d4-c02e-4db7-a6ed-a0a151ad4818,WH-WEST,shipped,2026-06-06T14:25:35,2026-06-07T11:57:02
144997f7-1bbb-4a4c-9ab8-bd850b58195f,71021a79-71f6-4e22-8e68-ee86b007e04f,WH-EAST,shipped,2026-06-21T16:58:22,2026-06-23T05:06:11
f8bc66b1-07dd-4d8c-bce5-19e7383a4cf4,38657a6a-e79e-48bf-ba8f-2a013e848a17,WH-EAST,cancelled,2026-04-13T06:39:16,
87d23667-f2fa-4fa3-8a90-a6d997d1b760,e007877c-46ac-4105-b001-36d888cf7a3c,WH-WEST,shipped,2026-06-05T18:04:34,2026-06-06T08:24:31
29f8e136-5f32-470c-88ef-ae53123ddc55,57949e49-19d6-4de6-a9fe-8a93c1c22b4d,WH-EAST,shipped,2026-06-19T22:27:37,2026-06-21T08:15:36
8744cdf7-3d7c-4b25-b4b5-fc8de774047c,022b86f0-f76f-4681-b28d-becdfd46f084,WH-EAST,cancelled,2026-07-02T05:33:52,
4aaad0c5-2abb-4ecc-8944-e995286e88db,416a9ffb-85c5-408e-aba0-728c2bb20346,WH-EAST,shipped,2026-03-20T12:11:45,2026-03-22T06:43:09
1178e089-114b-4de8-9224-519fceeb9112,d0af6f43-e827-4e8b-9f0c-da4c29a37d07,WH-EAST,packed,2026-04-28T19:30:07,
a5ade57e-d9ad-45db-882c-ca5f9ed07a71,af9e17ad-dff5-4b74-8410-28d5ec8221a0,WH-WEST,shipped,2026-06-29T20:37:57,2026-07-01T19:15:01
dbd66932-e230-4e0b-bb54-9e34f13ff138,47d53111-4518-4524-8400-1e4c1dbdc6ad,WH-WEST,shipped,2026-06-14T07:42:39,2026-06-15T16:04:35
73bde519-b70e-479c-b6ee-b28034316030,c7021253-d34b-47df-b6cb-0af445f41381,WH-EAST,cancelled,2026-05-15T18:59:20,
d5db0ff6-7058-4689-af42-52d3349c6da0,1b900645-d1eb-402a-9b4b-cf384c2d5150,WH-EAST,shipped,2026-07-07T23:34:01,2026-07-08T20:50:15
5d4aed80-f1cb-4943-95fa-8f4087f4314b,58048e1b-964a-4f80-a765-fb0420fbea38,WH-EAST,shipped,2026-05-11T18:02:32,2026-05-12T19:48:02
7fd95c75-38a7-4b8e-8426-525df017addd,a18271ab-80cf-470c-bea9-5f4e51148ff9,WH-EAST,packed,2026-04-13T01:59:29,
dd83b656-7262-45b8-9015-f4b10ec9baca,f45ef13f-3ea8-451d-86d8-95b59d7108de,WH-EAST,cancelled,2026-06-19T15:24:14,
3456c62e-5452-41f0-8f87-80e835764f52,5183c9e1-6766-4b74-ba79-04366757a1f1,WH-EAST,picking,2026-03-18T14:30:23,
2862aefe-5b9d-407d-ab0d-d35f54f4c633,78480988-1dde-4010-aec2-78c5fc1d8166,WH-EAST,shipped,2026-03-03T03:30:39,2026-03-04T15:58:20
542e75ad-8ae4-4ba3-b3b4-4633b2896eb7,d18393e9-fe4a-4487-8c7a-d52deea7f528,WH-EAST,shipped,2026-08-04T00:29:07,2026-08-04T17:38:39
9b743d61-c1fd-4199-a0aa-8a540a5c25e8,1c8e3665-fd7e-4fd2-b12f-188720f2bdd8,WH-EAST,shipped,2026-06-30T21:44:34,2026-07-02T07:01:12
