id,employee_id,work_date,clock_in,clock_out,hours_worked,status
4b2ba19c-2bc2-4ccb-a4fc-21b42dbe9624,c25b3f34-cc91-42be-8f26-f30a5032f7e3,2026-01-12,2026-01-12T08:09:52,2026-01-12T16:39:16,8.49,approved
e5482f65-136e-443e-b966-d6939ad02275,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2025-12-30,2025-12-30T09:08:27,2025-12-30T17:27:03,8.31,approved
ef8e6515-1620-4cc5-94c3-d16786aae722,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2025-12-31,2025-12-31T08:59:26,2025-12-31T17:09:02,8.16,approved
d5e35d41-c8bf-4158-b3ea-5826bc138ecd,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2026-01-02,2026-01-02T08:08:41,2026-01-02T16:17:05,8.14,approved
a04e77af-0011-44bc-ba00-7974a63141db,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2026-01-05,2026-01-05T07:55:25,2026-01-05T17:23:37,9.47,approved
e9493449-1a9f-41ae-b68e-2a3db0af5166,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2026-01-06,2026-01-06T08:53:50,2026-01-06T15:48:26,6.91,rejected
543cef11-6d1d-4a41-9b76-f991735dbee9,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2026-01-07,2026-01-07T07:44:42,2026-01-07T16:03:54,8.32,rejected
7771cdc7-e8e0-4197-bb31-defea7196ed1,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2026-01-09,2026-01-09T07:30:29,2026-01-09T15:56:17,8.43,approved
778598a8-ec77-4ed0-8798-204510899488,94b323f2-7e53-4ee7-b6b0-e4adc2f6b0e2,2026-01-12,2026-01-12T08:07:59,2026-01-12T18:01:23,9.89,approved
5c395cef-1965-443e-a1f4-9a370dde8b4c,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2025-12-30,2025-12-30T08:53:44,2025-12-30T18:23:08,9.49,approved
7fac6202-ecf5-4e13-8818-d5264b984803,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2025-12-31,2025-12-31T07:43:03,2025-12-31T15:58:39,8.26,approved
b15c214a-200d-4838-9070-b3a1f8cba41a,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-01,2026-01-01T09:05:08,2026-01-01T16:37:32,7.54,approved
f8ecd07c-2179-4d35-9594-d6aeb2535b95,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-02,2026-01-02T08:43:53,2026-01-02T16:50:29,8.11,approved
53a7d6c3-724d-4bcc-9b2a-2bca4be4ddea,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-05,2026-01-05T07:37:32,2026-01-05T15:59:44,8.37,approved
950b10c6-2591-4cb9-bc83-21224fbc10e2,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-06,2026-01-06T08:26:44,2026-01-06T16:32:08,8.09,submitted
df802fd0-ac79-4ed4-958a-062cfd565c7d,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-07,2026-01-07T09:00:17,,,approved
4a8226b0-c1cc-452f-9715-879709a9c110,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-08,2026-01-08T08:16:46,2026-01-08T16:15:34,7.98,approved
dfd80140-bf9d-4260-8e5f-c61d4b3d4208,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-09,2026-01-09T07:49:44,2026-01-09T15:24:32,7.58,approved
feff8c60-e08f-4d76-9ed1-44e6acc070e2,2f847c66-5b6b-41fa-a5b5-d36d820bbe50,2026-01-12,2026-01-12T08:41:23,2026-01-12T16:59:23,8.3,approved
b73d7486-fd8f-4ee2-964a-cdb3d10d6088,682f88c7-a779-4fbc-b71f-7005333737c3,2025-12-30,2025-12-30T08:01:38,2025-12-30T16:08:50,8.12,approved
a89cc0e9-344f-4416-8cb3-2d8f7f0a30ab,682f88c7-a779-4fbc-b71f-7005333737c3,2025-12-31,2025-12-31T09:06:51,2025-12-31T17:23:03,8.27,approved
bbfd7fe1-3eab-4eb8-9d23-b77bc056710c,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-01,2026-01-01T08:32:55,2026-01-01T16:57:31,8.41,approved
8a0cc414-f096-4a3b-9f11-ac57ccc0fe7b,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-02,2026-01-02T08:38:31,2026-01-02T17:46:19,9.13,approved
93ad986e-1cbf-4f36-8542-3e2cf5563b6c,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-05,2026-01-05T07:51:05,2026-01-05T16:09:05,8.3,approved
49d88cc7-34dd-4b43-8b05-00edf64a6722,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-06,2026-01-06T09:11:46,2026-01-06T18:46:34,9.58,approved
a55aa031-def3-4b58-8973-6abd35f7dfb9,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-07,2026-01-07T08:30:00,2026-01-07T19:22:12,10.87,approved
24c05f6d-8c37-4b2b-935f-dc5acc7260ec,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-08,2026-01-08T08:25:57,2026-01-08T14:39:45,6.23,approved
0f8b3671-646b-498d-931e-b93156fd3b31,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-09,2026-01-09T09:29:25,2026-01-09T16:42:01,7.21,rejected
9f21d256-8b67-4380-bfeb-6aec1904f025,682f88c7-a779-4fbc-b71f-7005333737c3,2026-01-12,2026-01-12T08:04:52,2026-01-12T16:15:04,8.17,approved
2d6e8448-499d-4508-a041-8a5998e63c09,c63777ff-a940-438c-b9e9-d3187cd91982,2025-12-30,2025-12-30T08:42:04,2025-12-30T19:08:28,10.44,approved
1e4014aa-b4cb-4295-a0eb-746075b7f8fe,c63777ff-a940-438c-b9e9-d3187cd91982,2025-12-31,2025-12-31T08:34:34,2025-12-31T19:12:58,10.64,approved
83261166-e681-4e27-9684-fb2050360aa2,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-01,2026-01-01T08:59:15,2026-01-01T19:58:03,10.98,submitted
c2ab51a2-77cd-4d9d-baa9-e8d75313d062,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-02,2026-01-02T08:23:36,2026-01-02T16:41:00,8.29,approved
94c252e9-76c1-474e-948d-6a0967de8e9e,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-05,2026-01-05T08:03:53,2026-01-05T16:08:05,8.07,submitted
7150a439-544d-44f2-8949-92f118f77343,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-06,2026-01-06T07:52:45,2026-01-06T15:07:09,7.24,approved
a7d13844-69fa-42f7-aad7-501cd7db9e68,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-07,2026-01-07T09:01:56,2026-01-07T17:21:08,8.32,rejected
d6d40a36-7348-4b56-a1a9-3e41ff0dc373,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-08,2026-01-08T08:08:12,2026-01-08T14:49:36,6.69,approved
d07a3f6f-085f-4333-b715-5de60e41a111,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-09,2026-01-09T08:15:13,2026-01-09T19:12:49,10.96,approved
1f3e7884-1e4d-4511-be2d-8df1b7c0a3e0,c63777ff-a940-438c-b9e9-d3187cd91982,2026-01-12,2026-01-12T08:38:10,2026-01-12T17:00:22,8.37,submitted
ddbbead9-68b9-4ce3-a6ae-1afc424e3ec3,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2025-12-30,2025-12-30T08:43:48,2025-12-30T18:07:48,9.4,approved
05554e84-f66f-45a1-a772-cf47dffe0858,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2025-12-31,2025-12-31T09:02:16,2025-12-31T19:36:28,10.57,approved
9543570e-85bc-4aa2-8512-fe19238d5dc4,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-01,2026-01-01T08:56:12,2026-01-01T17:04:00,8.13,approved
43c8862f-c492-4e14-98db-a93309981050,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-02,2026-01-02T08:49:36,2026-01-02T16:55:00,8.09,rejected
4a2e7fab-c6f6-4753-894a-1df17145195f,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-05,2026-01-05T09:14:00,2026-01-05T17:14:36,8.01,approved
d3156900-7225-4d63-a572-9588e6f3e08f,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-06,2026-01-06T09:04:46,2026-01-06T17:17:58,8.22,approved
8590e30d-2406-4f6b-8a60-1550cb40e6bd,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-07,2026-01-07T07:37:30,2026-01-07T15:51:18,8.23,approved
8eae8946-5ae0-480a-bdb2-12a8fdcc0b8e,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-08,2026-01-08T08:15:51,2026-01-08T16:21:51,8.1,approved
0d984730-971a-4919-9806-572adb362de4,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-09,2026-01-09T08:02:27,2026-01-09T16:09:03,8.11,approved
9c4e6c81-5ff6-4a22-b3fd-1c3a23a8931b,fad6f6b8-5bc6-4d3a-9e99-dfea0c381694,2026-01-12,2026-01-12T08:49:46,2026-01-12T15:22:46,6.55,submitted
71ab8128-34b1-4970-a026-7e790688408d,3e73f356-1339-4949-adb1-27ccf5b87a8f,2025-12-30,2025-12-30T08:23:12,2025-12-30T16:17:48,7.91,approved
56b0cbb8-f3a5-4faa-8f69-d875e314456d,3e73f356-1339-4949-adb1-27ccf5b87a8f,2025-12-31,2025-12-31T08:41:52,2025-12-31T16:07:40,7.43,approved
f6820067-3b3b-4167-923c-402a6a40dabe,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-01,2026-01-01T08:19:50,2026-01-01T18:50:26,10.51,approved
5b55e6ad-504f-4df5-9efe-78b9b45ec9d1,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-02,2026-01-02T08:52:29,2026-01-02T17:06:53,8.24,approved
49ce99d3-87ee-441d-b3f0-1968e430b61d,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-05,2026-01-05T09:03:40,2026-01-05T17:22:16,8.31,approved
7e459831-fc6e-436e-ae37-09593d12cf5f,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-06,2026-01-06T08:51:28,2026-01-06T17:16:04,8.41,approved
c0b1067b-6a07-459e-996f-434721e76174,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-07,2026-01-07T08:01:00,2026-01-07T16:31:00,8.5,approved
e1f3d2a5-47c6-4ef4-81fb-ec856f884580,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-08,2026-01-08T07:31:55,2026-01-08T15:51:07,8.32,approved
8581ef51-c99a-427c-aecf-9a7aa11da6f9,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-09,2026-01-09T08:02:43,2026-01-09T15:22:31,7.33,submitted
759b5bfe-4018-4de8-91f4-7f75460f2b84,3e73f356-1339-4949-adb1-27ccf5b87a8f,2026-01-12,2026-01-12T08:59:47,2026-01-12T16:54:59,7.92,approved
5787c64a-daf3-400f-b0ec-0eec634ff92a,11a99a0b-2758-4248-a6ec-da7e52d01f28,2025-12-30,2025-12-30T08:32:55,2025-12-30T16:51:31,8.31,approved
59d7754a-c412-478c-bc94-90b421b3b15c,11a99a0b-2758-4248-a6ec-da7e52d01f28,2025-12-31,2025-12-31T09:10:50,2025-12-31T20:04:14,10.89,approved
660c35b9-4cd5-4f66-8226-6519d60de40d,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-01,2026-01-01T07:45:04,2026-01-01T15:55:52,8.18,approved
eb45109b-c747-475e-9243-74fc7dac47e5,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-02,2026-01-02T08:57:06,2026-01-02T17:22:18,8.42,approved
65698ac1-d2a8-4a26-bc0e-9815e3f15e27,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-05,2026-01-05T09:06:59,2026-01-05T18:07:35,9.01,approved
6aa0c428-44f9-4be0-b419-808309faf398,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-06,2026-01-06T07:38:19,2026-01-06T15:49:07,8.18,approved
fe7ef005-26ad-41b9-af0f-5951ab18f5a4,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-07,2026-01-07T09:03:17,2026-01-07T17:14:41,8.19,approved
715dfc2d-3a6d-48e0-875b-0960bd085b56,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-08,2026-01-08T08:29:44,2026-01-08T17:30:20,9.01,approved
87ca826e-c244-4e81-8f30-7cc516a5dc6d,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-09,2026-01-09T08:32:59,2026-01-09T16:50:23,8.29,approved
f554668b-b943-4302-a2bb-ccd312164524,11a99a0b-2758-4248-a6ec-da7e52d01f28,2026-01-12,2026-01-12T08:53:23,2026-01-12T19:20:59,10.46,approved
4db4799f-d82f-4bc0-84e6-76d507f047d4,1454be57-fded-4b54-9d50-89cf465c34d7,2025-12-30,2025-12-30T08:06:05,2025-12-30T16:18:41,8.21,approved
dd163c5b-3687-49a2-ad0f-6a6c056bc849,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-01,2026-01-01T08:31:24,2026-01-01T16:24:48,7.89,approved
6e60fc10-e36e-4802-8662-3f5be03f012e,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-02,2026-01-02T08:29:03,2026-01-02T16:41:39,8.21,approved
10d9f0b3-7135-469b-9b5c-fccbec907eae,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-05,2026-01-05T08:53:08,2026-01-05T17:06:20,8.22,approved
25eb208f-0b2e-4196-a580-1c1c8b2f81be,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-06,2026-01-06T09:04:26,2026-01-06T17:11:38,8.12,approved
8317966b-f57f-40d4-8469-b8415dd08849,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-07,2026-01-07T08:39:53,2026-01-07T16:46:29,8.11,rejected
1b9cfa7d-d813-4fe9-8a89-a96a9986263e,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-08,2026-01-08T09:05:14,2026-01-08T17:31:02,8.43,approved
7640166d-571c-4f84-8bbd-b3ef527d8c2c,1454be57-fded-4b54-9d50-89cf465c34d7,2026-01-12,2026-01-12T07:49:06,2026-01-12T14:25:42,6.61,approved
0d586105-ccb9-400d-bcd8-be24c8727d11,c6bd2a61-82c4-45f4-a158-dd07220d8415,2025-12-30,2025-12-30T09:07:40,2025-12-30T17:24:28,8.28,approved
fb6e0947-f5a8-4993-b7d1-5a1645c34c96,c6bd2a61-82c4-45f4-a158-dd07220d8415,2025-12-31,2025-12-31T09:03:15,2025-12-31T15:38:39,6.59,approved
71222329-0f6e-48d0-ad6c-25a9f2ab75e1,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-01,2026-01-01T08:45:24,2026-01-01T14:46:36,6.02,approved
7eed198c-c361-4fda-87c5-176885c3c355,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-02,2026-01-02T09:28:15,2026-01-02T17:34:51,8.11,approved
7d23b4ad-7f42-48c6-9c62-8e3fc4032b8c,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-05,2026-01-05T09:17:19,2026-01-05T15:35:19,6.3,rejected
a5f3034c-a8f9-4457-aac3-416d8283af43,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-06,2026-01-06T09:23:50,2026-01-06T17:49:02,8.42,approved
90723977-d9ca-4821-829a-f77ff83d509e,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-07,2026-01-07T09:29:17,2026-01-07T17:40:05,8.18,submitted
f093dc96-d472-48a1-8d44-0171b00590f6,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-08,2026-01-08T08:42:06,2026-01-08T16:59:30,8.29,approved
4f13e924-3f42-4410-a53e-824531f9c5c1,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-09,2026-01-09T09:05:57,2026-01-09T17:14:21,8.14,approved
7a9668db-ed02-422b-b7e7-eecf5c807bd7,c6bd2a61-82c4-45f4-a158-dd07220d8415,2026-01-12,2026-01-12T08:06:50,2026-01-12T15:39:14,7.54,approved
1ee0eb19-7740-4cd4-8f21-41923ae2599f,df1d8519-1624-4319-acb6-d164f78ae26a,2025-12-30,2025-12-30T08:49:19,2025-12-30T17:03:43,8.24,submitted
9b218fe7-3ef0-4fba-a0ca-a37a77d87115,df1d8519-1624-4319-acb6-d164f78ae26a,2025-12-31,2025-12-31T07:59:04,2025-12-31T18:58:28,10.99,approved
970f2af3-7e01-4401-91bf-e4df94e2c153,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-01,2026-01-01T08:34:03,2026-01-01T16:34:39,8.01,approved
c169db93-24c1-42c9-b741-bf52f3ccc391,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-02,2026-01-02T08:45:01,2026-01-02T16:47:25,8.04,approved
ab90de23-8b92-43c3-a39e-e7c2d53fc21f,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-05,2026-01-05T09:25:47,2026-01-05T17:49:11,8.39,approved
00544598-e868-4534-95d1-fc3060f47073,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-06,2026-01-06T08:05:45,2026-01-06T18:50:45,10.75,approved
dd131aae-552f-4ef0-82ce-a4d81162491d,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-07,2026-01-07T07:56:52,2026-01-07T16:00:28,8.06,submitted
11a9ab16-fd9a-4893-a529-5129b04bc51e,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-08,2026-01-08T09:21:07,2026-01-08T17:27:07,8.1,approved
07523ac1-f242-4ec0-87b7-2407e98bd134,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-09,2026-01-09T07:30:26,2026-01-09T15:51:26,8.35,approved
1d3c2dac-2965-4816-b693-0c55f8fea085,df1d8519-1624-4319-acb6-d164f78ae26a,2026-01-12,2026-01-12T09:10:33,2026-01-12T17:11:45,8.02,approved
26873a27-988c-47e3-8901-11cd02acbc13,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2025-12-30,2025-12-30T08:56:51,2025-12-30T18:22:03,9.42,approved
2adb01ce-13a2-41dd-b4dc-a7c07adf63f3,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2025-12-31,2025-12-31T07:36:48,2025-12-31T15:39:48,8.05,approved
566be15c-e630-4373-92b6-a3dcfdc30a4b,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-01,2026-01-01T07:36:33,2026-01-01T15:48:33,8.2,rejected
6e3663e4-a9a7-420d-a665-d0ac1e040f0a,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-02,2026-01-02T09:21:36,2026-01-02T17:49:48,8.47,approved
dffe847a-2f3d-492a-9de3-e5385c706138,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-05,2026-01-05T08:18:46,2026-01-05T16:24:10,8.09,approved
40cd3fde-d9a3-420a-a774-9a495c95a6b6,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-06,2026-01-06T08:05:07,2026-01-06T16:32:43,8.46,approved
ed2fc9c1-a0d4-40ee-8dde-9c5c6c2d1657,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-07,2026-01-07T09:02:38,2026-01-07T15:38:02,6.59,approved
f0e591c5-cd03-47cb-89a8-ff4238a55b8b,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-08,2026-01-08T08:47:28,2026-01-08T17:12:40,8.42,approved
772191c5-1104-4b07-9b1b-72345e2cb89f,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-09,2026-01-09T08:18:30,2026-01-09T16:19:06,8.01,approved
c5213fe0-5d96-43c1-98cd-01b6034bc3df,8a81ac6f-85e6-419c-9183-2e82f0c41a05,2026-01-12,2026-01-12T08:27:21,2026-01-12T17:34:33,9.12,approved
f94d7700-c5fb-47a3-9c37-ebbe2da11eae,1e31d825-7cda-4477-9c48-03bbb941c4cc,2025-12-30,2025-12-30T08:32:19,2025-12-30T16:34:43,8.04,submitted
7699ebf1-6725-4639-bb53-c39b9d06e65d,1e31d825-7cda-4477-9c48-03bbb941c4cc,2025-12-31,2025-12-31T09:01:55,2025-12-31T15:32:31,6.51,approved
cc8d48de-3944-4cc1-84c3-5adc669f36d1,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-01,2026-01-01T07:56:04,2026-01-01T16:19:28,8.39,approved
5e1f8a41-12a0-43b6-a941-dd2602778503,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-02,2026-01-02T09:18:31,2026-01-02T16:17:55,6.99,rejected
a3bc2a8f-605c-4ea1-b790-a4737604cad2,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-05,2026-01-05T09:04:38,2026-01-05T18:19:38,9.25,approved
7f0491b4-7d45-482c-b9c3-8d778ef047a1,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-06,2026-01-06T07:38:39,2026-01-06T15:42:51,8.07,approved
77b648cd-f00e-4196-9fd8-7a45e62792a6,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-07,2026-01-07T08:40:08,2026-01-07T18:16:44,9.61,submitted
df372247-91e6-42b2-b721-5e013fc3aa1e,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-08,2026-01-08T08:17:27,2026-01-08T16:23:27,8.1,approved
3a2051b3-8f8e-4945-8a66-967b8695acf1,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-09,2026-01-09T07:37:00,2026-01-09T15:48:24,8.19,approved
dfc4318e-1daa-4694-92ef-b901eb2874ef,1e31d825-7cda-4477-9c48-03bbb941c4cc,2026-01-12,2026-01-12T08:07:46,2026-01-12T16:16:46,8.15,approved
65c5f731-c51d-4a3a-a64e-c90762d47edd,ab961f8e-c095-44b8-b322-100f50627d59,2025-12-30,2025-12-30T09:18:58,2025-12-30T15:29:46,6.18,approved
d41c4dcd-82f3-4c3b-8a57-1ee302b1ae2a,ab961f8e-c095-44b8-b322-100f50627d59,2025-12-31,2025-12-31T07:46:48,2025-12-31T15:58:12,8.19,submitted
c5d9736d-3c1c-4251-adfe-176a24a413f3,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-01,2026-01-01T08:24:11,2026-01-01T16:32:35,8.14,approved
ebeb0c76-2150-4dbd-a20d-fc108c9ea3bb,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-02,2026-01-02T07:56:08,2026-01-02T16:20:08,8.4,approved
5470efcd-0220-4326-92cf-b14a36f31ff6,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-05,2026-01-05T07:45:19,2026-01-05T15:49:31,8.07,approved
6685a0db-04d2-4bf1-bebc-036dace41866,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-06,2026-01-06T09:17:11,2026-01-06T17:18:59,8.03,approved
78bd4426-b182-49e4-a1b3-e1f2516ed4d5,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-07,2026-01-07T08:53:21,2026-01-07T17:07:09,8.23,approved
52f0599a-c965-46bd-9ca5-f4e4ed02e800,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-08,2026-01-08T07:51:32,2026-01-08T16:20:56,8.49,approved
2cec4c65-8bcd-40fc-8f8c-4af34bbed44a,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-09,2026-01-09T08:48:47,2026-01-09T16:56:35,8.13,approved
aba4e37c-27fb-4096-8fc9-3b9f834e7a2c,ab961f8e-c095-44b8-b322-100f50627d59,2026-01-12,2026-01-12T09:26:22,2026-01-12T19:11:58,9.76,approved
42bc5984-173f-450b-8911-b8c25047be51,2055f01e-d09e-4af3-b056-4fb999b54b6f,2025-12-30,2025-12-30T08:36:07,2025-12-30T19:10:19,10.57,approved
a756e068-b8d1-44cb-a37e-64b60915074f,2055f01e-d09e-4af3-b056-4fb999b54b6f,2025-12-31,2025-12-31T08:49:03,2025-12-31T16:43:39,7.91,approved
854d8653-e5a3-4445-a906-6623f597322e,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-01,2026-01-01T07:53:24,2026-01-01T16:18:36,8.42,approved
44d3e134-9192-47b7-8a94-61e2b7f2515a,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-02,2026-01-02T08:18:32,2026-01-02T16:35:20,8.28,submitted
1e3b64a8-36b9-498e-b640-691ad2e12b4a,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-05,2026-01-05T09:16:15,2026-01-05T17:37:15,8.35,approved
9b911bbd-9143-4fe0-bf50-b83c448518b6,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-06,2026-01-06T08:45:55,2026-01-06T18:15:55,9.5,approved
a195ddb2-8b59-48e2-bf65-f71f713532cd,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-07,2026-01-07T09:09:36,2026-01-07T17:22:48,8.22,approved
41f06a84-3252-4b6a-9c11-bf5081398e85,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-08,2026-01-08T07:37:42,2026-01-08T15:38:18,8.01,rejected
7611c99f-1311-4de2-9058-c8e9d625ba5a,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-09,2026-01-09T07:33:35,2026-01-09T15:44:59,8.19,approved
1355c07a-d378-4487-877b-be3ec239c1db,2055f01e-d09e-4af3-b056-4fb999b54b6f,2026-01-12,2026-01-12T08:29:00,2026-01-12T16:33:12,8.07,approved
7e7069f1-2e76-41b3-9db1-8efe248f39e4,057781f9-c6a1-4f2d-bbce-affc1469f01b,2025-12-30,2025-12-30T08:37:39,2025-12-30T18:27:27,9.83,approved
843d251f-f4bc-4f46-ae22-73b67173577c,057781f9-c6a1-4f2d-bbce-affc1469f01b,2025-12-31,2025-12-31T07:33:58,2025-12-31T15:47:10,8.22,approved
2acc0c69-af54-4482-b3a9-c2e61749d0da,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-01,2026-01-01T08:16:33,2026-01-01T16:28:33,8.2,approved
9633134c-c9c6-44e2-b368-540d801d8bed,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-02,2026-01-02T07:54:34,2026-01-02T15:59:22,8.08,approved
6efad464-b4f8-4f78-9dfa-3471bd7a79ee,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-05,2026-01-05T08:29:11,2026-01-05T16:40:35,8.19,approved
cd5026ff-459e-4196-98ba-27ce32d2c8c6,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-06,2026-01-06T08:42:13,2026-01-06T16:50:01,8.13,approved
bc0f882f-04b7-4ec7-aeec-8aba9a437d9f,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-07,2026-01-07T09:07:38,2026-01-07T17:26:50,8.32,approved
20d4319b-b3a3-4591-99e0-6d58b507396d,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-08,2026-01-08T08:58:20,2026-01-08T17:13:20,8.25,approved
52cc38c3-1a36-44e4-b5f1-45f9c69b183f,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-09,2026-01-09T07:48:33,2026-01-09T16:52:45,9.07,approved
65ae1e3b-0456-4d05-944c-f65cb31469c2,057781f9-c6a1-4f2d-bbce-affc1469f01b,2026-01-12,2026-01-12T08:29:23,2026-01-12T16:42:35,8.22,approved
225df28d-cb44-43b8-8dda-e23966d0f6af,cfcd001d-e49c-4b2a-92b1-6eb19366968e,2025-12-30,2025-12-30T09:12:58,2025-12-30T17:19:34,8.11,approved
