id,ticket_id,event_type,occurred_at,detail
fcdf6b5a-ab61-4ffe-b26b-5686e7586880,4b048cdd-a365-4adb-9454-4f9b94f33240,resolved,2026-04-21T00:03:38,
b67a487b-1a7d-4145-858a-a083a1f89ec0,7304fe4a-c55c-4932-b4a3-56c96198042f,created,2025-11-04T16:37:57,
3e490c77-8958-4f39-9aa4-f94d85635bf7,7304fe4a-c55c-4932-b4a3-56c96198042f,assigned,2025-11-05T03:25:02,90f96181-8123-4add-8fe8-938102416710
64ed42d4-bc5a-4f14-b28a-be9d59d9bf70,7304fe4a-c55c-4932-b4a3-56c96198042f,resolved,2025-11-06T03:59:06,
b2d3f6e1-6cf8-4708-89e2-b3b55296ccf9,2ead985a-6688-4aaa-899a-9704618b9d3b,created,2026-04-24T16:37:57,
64f4f562-31f7-49f7-8be6-adb69de11599,2ead985a-6688-4aaa-899a-9704618b9d3b,assigned,2026-04-24T18:37:31,90f96181-8123-4add-8fe8-938102416710
c0b39578-1fb2-4f7e-a60a-5ab9ff20ec36,4e7992c2-f452-488b-a5ac-621be17361fc,created,2026-04-16T16:37:57,
b020adc6-a09e-4121-987c-fba3df831f02,4e7992c2-f452-488b-a5ac-621be17361fc,assigned,2026-04-16T21:21:02,febe248a-e430-40d5-84d7-fc06d8b408dc
5de738c0-563b-4bf5-8e8a-117c43ffdbf4,4e7992c2-f452-488b-a5ac-621be17361fc,resolved,2026-04-17T01:37:28,
76ac7641-7f2d-4817-8b4b-77fb77e25d72,8345ef82-3032-4b0e-ae65-c1f49e1f70cb,created,2025-12-11T16:37:57,
01ce5df6-9c1d-49eb-a2ac-e09d512d6185,d34dc1bf-c5c6-40b3-9971-bff3bc3056dd,created,2025-12-04T16:37:57,
69e9b763-12ef-4ab6-b112-645e6955ae23,d34dc1bf-c5c6-40b3-9971-bff3bc3056dd,assigned,2025-12-05T04:19:11,febe248a-e430-40d5-84d7-fc06d8b408dc
bdb46e9d-a603-4c71-a3be-aa14b1ed1242,d34dc1bf-c5c6-40b3-9971-bff3bc3056dd,resolved,2025-12-08T08:57:22,
89493060-107d-4236-8d5e-acb3cb433894,2aa902c6-05ea-4aa2-8e69-d9774d5c460d,created,2026-03-03T16:37:57,
9db3a9b7-74e7-4751-856d-ed4dba5ea1e4,2aa902c6-05ea-4aa2-8e69-d9774d5c460d,assigned,2026-03-03T18:29:08,90f96181-8123-4add-8fe8-938102416710
ac18e50c-0290-4830-9f20-e53c59306618,05614ed0-fec2-496e-a072-732ebdde370c,created,2026-05-04T16:37:57,
9f4a9ded-4a6b-4e49-9ca1-33e9ff01da14,05614ed0-fec2-496e-a072-732ebdde370c,assigned,2026-05-05T00:14:06,38003235-c133-4913-a560-05ab3f945523
98d4e9f5-cacf-47fa-99be-60823c609775,05614ed0-fec2-496e-a072-732ebdde370c,resolved,2026-05-07T05:42:04,
10214a95-5ff7-47c1-b4d3-46c5fa0b7aec,f8be11c9-75e9-40f5-aa44-845cf9479f7d,created,2026-04-10T16:37:57,
f4aa5ff1-c383-42e3-9fb9-8a93ac4df493,f8be11c9-75e9-40f5-aa44-845cf9479f7d,assigned,2026-04-11T01:56:45,38003235-c133-4913-a560-05ab3f945523
60852038-938f-46ae-9080-1393ba1840f2,f8be11c9-75e9-40f5-aa44-845cf9479f7d,resolved,2026-04-13T14:37:18,
843daed8-413c-41e7-af62-14229678a332,57f94b5c-676a-4d05-8a99-c6f96c2d929e,created,2026-01-01T16:37:57,
e1cf53e2-5b95-4ff7-8a09-76ae19d02fc6,57f94b5c-676a-4d05-8a99-c6f96c2d929e,assigned,2026-01-01T19:49:00,b00deb46-3313-4939-aac7-8e195ac8d589
90fd43da-1b32-4c6e-a7da-9c7d227834a7,84296b56-6a3a-4ceb-a194-949a7a8c28f0,created,2026-07-20T16:37:57,
695091dd-e65a-4073-afbd-05bfff12b646,84296b56-6a3a-4ceb-a194-949a7a8c28f0,assigned,2026-07-20T20:26:20,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
6332e02f-702b-4c7c-98ec-b164ed2efdc4,84296b56-6a3a-4ceb-a194-949a7a8c28f0,resolved,2026-07-23T08:34:23,
adf570b1-e36b-423f-a810-0aae0c3061f6,c84ffe66-de00-43e3-9df0-ce1b8b148514,created,2026-05-24T16:37:57,
b09381f8-86cd-413a-8137-72c5235a1f87,c84ffe66-de00-43e3-9df0-ce1b8b148514,assigned,2026-05-24T22:08:50,63d29a06-4a0f-4f21-9b3c-0ca917190a59
7fe970d5-43f4-4dfc-a553-d8177775a5be,c84ffe66-de00-43e3-9df0-ce1b8b148514,resolved,2026-05-27T21:54:32,
a49a6b51-0efe-49ea-b6b8-1ca74ec8a12a,485f0729-fd03-4647-ab61-51561be5624e,created,2026-03-09T16:37:57,
5096c3a0-6b8d-4301-b07d-0447fe720d13,485f0729-fd03-4647-ab61-51561be5624e,assigned,2026-03-09T19:39:12,febe248a-e430-40d5-84d7-fc06d8b408dc
c11240da-4fe7-4441-94e9-b4e6335d7c2d,38328d63-9d26-411e-b531-1862a7131ec8,created,2026-05-28T16:37:57,
dfc7a8c1-4b12-457d-bc83-bab434a3c996,38328d63-9d26-411e-b531-1862a7131ec8,assigned,2026-05-28T21:53:35,d8626458-40a4-4749-8828-09916a7365e6
923caa75-9b6c-485e-ad54-3d0efb227807,61372d5c-f6b1-4024-84eb-b5dc2def40c9,created,2025-11-07T16:37:57,
8500c5e6-3428-4e05-bcae-2b34e07e8d12,61372d5c-f6b1-4024-84eb-b5dc2def40c9,assigned,2025-11-08T01:41:57,b00deb46-3313-4939-aac7-8e195ac8d589
f2276c7e-e682-472c-a4d7-2a6586394dff,21c40221-f42e-4597-adf4-6c5f0dce44f3,created,2026-04-25T16:37:57,
774e1e4e-04ef-41be-ac16-2d47a56c7737,21c40221-f42e-4597-adf4-6c5f0dce44f3,assigned,2026-04-26T02:22:24,d8626458-40a4-4749-8828-09916a7365e6
0ed28d5c-9ac7-4ee2-98ae-732b39a17fa8,21c40221-f42e-4597-adf4-6c5f0dce44f3,resolved,2026-04-28T20:11:07,
f72a83a1-e646-443d-a49f-a8f8be9efb93,ec97443d-bb6c-4caa-a37a-08df38b86b26,created,2025-12-02T16:37:57,
146d4ad5-20bb-47dd-a6a5-8fa89b46712d,ec97443d-bb6c-4caa-a37a-08df38b86b26,assigned,2025-12-02T20:09:13,90f96181-8123-4add-8fe8-938102416710
d98316d8-3df6-4ebd-ab9d-243965688149,ec97443d-bb6c-4caa-a37a-08df38b86b26,resolved,2025-12-04T09:34:30,
663a4731-e3db-414e-b12d-f8d72aaa8b94,6f168554-8546-47a3-b014-ab072b4c3a55,created,2025-12-17T16:37:57,
2406e60a-8eb4-480e-8d00-6dd1213927fa,232b9c2a-48c3-4fef-94ec-d12a47722be5,created,2026-08-15T16:37:57,
3efbe98b-2b0c-4314-99c1-2248902e95a4,232b9c2a-48c3-4fef-94ec-d12a47722be5,assigned,2026-08-15T21:35:48,b00deb46-3313-4939-aac7-8e195ac8d589
3c5915ab-9c9e-443d-8acb-a60d945f1bc9,232b9c2a-48c3-4fef-94ec-d12a47722be5,resolved,2026-08-16T11:32:27,
f54878e5-8057-4395-95a6-bf0af34b319e,58c5bbc3-8485-499e-8d8c-09e3fa644497,created,2026-05-13T16:37:57,
fe6f808b-fa69-41d8-bce0-e2907b489563,58c5bbc3-8485-499e-8d8c-09e3fa644497,assigned,2026-05-14T02:02:52,b00deb46-3313-4939-aac7-8e195ac8d589
84f69996-4330-4677-974a-5aaa16e02679,58c5bbc3-8485-499e-8d8c-09e3fa644497,resolved,2026-05-17T17:37:33,
29e09f6b-2fea-440b-a2a3-93633010c182,200edf09-7668-4b0f-baf2-5d452b0e5507,created,2026-02-25T16:37:57,
e4ec2623-662f-486f-84c0-33adbedacb70,200edf09-7668-4b0f-baf2-5d452b0e5507,assigned,2026-02-25T18:55:37,38003235-c133-4913-a560-05ab3f945523
38d8e093-9f8e-426b-8f24-b5ea2271c105,f1930c23-ce54-47da-a009-fa22ec0fbae6,created,2026-07-10T16:37:57,
58653956-e1b2-4229-9c23-f6f048aa2698,f1930c23-ce54-47da-a009-fa22ec0fbae6,assigned,2026-07-11T03:35:43,d8626458-40a4-4749-8828-09916a7365e6
f9bc0f6f-3a4d-4fd5-995c-7a3c3ef6e589,f1930c23-ce54-47da-a009-fa22ec0fbae6,resolved,2026-07-14T16:15:28,
302396d3-5176-483a-b7a9-1920fe5e64b1,4fc0acc3-69cd-4b04-bce4-d3c4057b94b5,created,2026-01-03T16:37:57,
7b637a75-65a9-4937-afe7-1a542a5feb32,4fc0acc3-69cd-4b04-bce4-d3c4057b94b5,assigned,2026-01-04T01:23:37,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
9ffc786b-b92d-46a5-b347-aca9879bf9c2,4fc0acc3-69cd-4b04-bce4-d3c4057b94b5,resolved,2026-01-06T17:51:28,
5d8be85d-850d-4f4d-9aa8-23b5a8677bba,fef4e042-b566-4a5d-9542-f7e1b06b111e,created,2026-05-29T16:37:57,
a5cdc378-e172-46b0-a206-a62165414d57,fef4e042-b566-4a5d-9542-f7e1b06b111e,assigned,2026-05-30T02:43:37,38003235-c133-4913-a560-05ab3f945523
f76f745a-afc3-4c4a-8bf0-234f4ebd9029,fef4e042-b566-4a5d-9542-f7e1b06b111e,resolved,2026-06-01T07:43:59,
169cfdf9-6ad6-4312-83ad-a36d7e169d7c,c156492f-bc91-494b-ba34-1aa02a8b057d,created,2026-04-22T16:37:57,
e90abb31-c9dd-48c0-acb1-7ed20e88fd7c,c156492f-bc91-494b-ba34-1aa02a8b057d,assigned,2026-04-23T02:12:02,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
fd775554-bdb1-4d12-b14e-bbee358b276c,c875971b-9a76-4a37-9673-3f2041dd66d7,created,2025-10-25T16:37:57,
66b7750d-9103-4472-b5d1-8da30c31cc53,c875971b-9a76-4a37-9673-3f2041dd66d7,assigned,2025-10-25T19:20:44,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
4c2e064b-976b-487b-8440-1fab38392926,74eade96-d66b-494d-bbf0-d34d6d44eaed,created,2025-12-31T16:37:57,
626c692c-b422-4e59-be0d-09216554c9f0,74eade96-d66b-494d-bbf0-d34d6d44eaed,assigned,2025-12-31T23:52:05,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
697862a8-442a-47af-810b-8797dc2add24,74eade96-d66b-494d-bbf0-d34d6d44eaed,resolved,2026-01-04T09:46:12,
262231f0-f825-400f-93cb-7dd0c28d1e2e,7162c8ec-284d-4eee-8e92-110f6e7d2f18,created,2026-08-01T16:37:57,
12308dc2-46af-4cdd-bb3a-72c478c8fc58,7162c8ec-284d-4eee-8e92-110f6e7d2f18,assigned,2026-08-02T02:24:32,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
0128221c-322f-4c83-b00b-ffe77509dbfa,7162c8ec-284d-4eee-8e92-110f6e7d2f18,resolved,2026-08-03T10:13:42,
4cb015cf-498f-47a5-9e84-6d2372cd6d9a,ed4f19c8-f5fd-40cd-808d-8d67b4ca1806,created,2026-06-13T16:37:57,
f3ad5e5d-3596-4634-8482-9b96f959631d,ed4f19c8-f5fd-40cd-808d-8d67b4ca1806,assigned,2026-06-14T00:29:40,38003235-c133-4913-a560-05ab3f945523
31fd74bb-f269-4dbb-adf9-cb56e121bed9,ed4f19c8-f5fd-40cd-808d-8d67b4ca1806,resolved,2026-06-15T14:08:41,
9955ddb7-a083-4e53-98a6-c8f60b12d60f,d24729c7-d1c3-4b2a-8ca5-886fd9bba6d7,created,2026-02-03T16:37:57,
e9909b7e-e64d-439f-ac73-faa9bf2b3ca9,d24729c7-d1c3-4b2a-8ca5-886fd9bba6d7,assigned,2026-02-04T01:07:45,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
0696c9d4-0441-483a-838b-b476db084f4d,d24729c7-d1c3-4b2a-8ca5-886fd9bba6d7,resolved,2026-02-04T23:46:47,
4aff104e-9330-4df2-a2ae-99d69c76f3ee,eced2cf7-732c-492f-8ff4-58baacddbd82,created,2026-05-04T16:37:57,
13b2780f-8042-4461-a366-922d6c97eba9,eced2cf7-732c-492f-8ff4-58baacddbd82,assigned,2026-05-05T04:37:49,90f96181-8123-4add-8fe8-938102416710
dd3ae578-ae40-4cfb-a122-c467950e3319,eced2cf7-732c-492f-8ff4-58baacddbd82,resolved,2026-05-08T05:05:08,
626fa76b-2f28-499c-ac16-6f8e3b391637,3a41ae13-42ba-4a5c-a781-c2f30b84e579,created,2026-05-14T16:37:57,
a067e0d5-cc1f-4395-b4c3-19853ccb2fc9,3a41ae13-42ba-4a5c-a781-c2f30b84e579,assigned,2026-05-15T00:17:12,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
4a547736-378f-4609-81c4-d996a5375448,3a41ae13-42ba-4a5c-a781-c2f30b84e579,resolved,2026-05-18T21:01:56,
a839e746-22ce-4e62-a1d3-ab7103a9805f,32854f05-16e9-47d2-8013-1c01e63b3ccc,created,2026-01-28T16:37:57,
5e7d2e04-e9f3-4c8d-ae8b-832821bbd6ae,61d46626-8c5d-4eca-bbb0-fac42ca226d3,created,2026-03-31T16:37:57,
19d57b7a-f879-487b-a354-4c9f5c073e69,61d46626-8c5d-4eca-bbb0-fac42ca226d3,assigned,2026-03-31T23:39:48,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
aeae5dbf-0127-4e20-871d-457914aaee0e,b839856e-b522-4bc8-b02e-27a359a6f93d,created,2026-07-03T16:37:57,
69bcaa80-5ed8-403c-90f2-4261938385d7,b839856e-b522-4bc8-b02e-27a359a6f93d,assigned,2026-07-03T20:24:39,b00deb46-3313-4939-aac7-8e195ac8d589
be30acb1-c00e-434e-8e6d-ad596f70c6ba,b839856e-b522-4bc8-b02e-27a359a6f93d,resolved,2026-07-04T22:12:44,
0f22f4fc-a4c0-4712-bd30-6e7476625bd6,3b5efebc-b375-41cd-9a08-37f228687208,created,2026-06-02T16:37:57,
39f73622-c7fb-48b3-82ca-0975599b3111,3b5efebc-b375-41cd-9a08-37f228687208,assigned,2026-06-02T23:26:35,febe248a-e430-40d5-84d7-fc06d8b408dc
85638dcf-6261-4972-98ce-eea1ffc24d16,3b5efebc-b375-41cd-9a08-37f228687208,resolved,2026-06-06T03:04:03,
15b2f509-59ef-433d-b34f-10fcad3f2fd0,48b74717-3950-4b19-a5aa-0d07e76d6161,created,2026-05-05T16:37:57,
6d2bd19e-b7ec-4cf6-9bc9-6bcc32bb57e6,48b74717-3950-4b19-a5aa-0d07e76d6161,assigned,2026-05-05T21:39:13,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
5eab77fe-4f95-487c-9299-101a74f3c1d4,48b74717-3950-4b19-a5aa-0d07e76d6161,resolved,2026-05-07T21:10:25,
63f80820-cdf0-4c65-81e0-41712281bff3,3636b2d6-b25c-4534-a4b2-a583c6ce351c,created,2026-04-30T16:37:57,
e812a004-77af-463d-97f5-7a094c3d2cd5,3636b2d6-b25c-4534-a4b2-a583c6ce351c,assigned,2026-04-30T23:02:14,63d29a06-4a0f-4f21-9b3c-0ca917190a59
85f2a37d-ca4d-431c-b45f-0b3cdb1f956b,3636b2d6-b25c-4534-a4b2-a583c6ce351c,resolved,2026-05-01T19:59:13,
215cf3c5-8a9e-46d6-b94c-7935bfc7b3ce,b0659f84-f7d7-4179-bb39-324efe40dd55,created,2026-01-27T16:37:57,
5ce3b03a-2089-4bae-b79c-e76f078bd0a6,b0659f84-f7d7-4179-bb39-324efe40dd55,assigned,2026-01-27T19:02:52,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
d50e2908-97ed-43eb-8ec8-b1cbd1266f3d,b0659f84-f7d7-4179-bb39-324efe40dd55,resolved,2026-01-29T06:20:33,
fb43f2a0-ebd4-48b3-a2df-108fc7a3bd6d,5df50437-ec3c-4b96-9f34-ffd2b93992d5,created,2026-05-14T16:37:57,
2b860f14-dedd-48d7-863e-97d38ca96e3b,5df50437-ec3c-4b96-9f34-ffd2b93992d5,assigned,2026-05-14T20:19:59,d8626458-40a4-4749-8828-09916a7365e6
de53a5d7-2daf-4e3c-978a-c6bdbb0b1d06,3d79ead7-c274-4023-a435-49700a7437c3,created,2026-01-30T16:37:57,
3c4a28d7-d53d-4c5f-9a22-20e3bdf4da8b,3d79ead7-c274-4023-a435-49700a7437c3,assigned,2026-01-30T18:26:35,febe248a-e430-40d5-84d7-fc06d8b408dc
de2d3e47-9e11-4823-a9ee-5fd09e505c00,2c254416-7ec2-4175-8093-8241d3940668,created,2026-05-05T16:37:57,
149ca5f2-fa36-4ead-9267-652c3dc90668,2c254416-7ec2-4175-8093-8241d3940668,assigned,2026-05-06T02:08:25,90f96181-8123-4add-8fe8-938102416710
be16d115-a9aa-435a-8151-4baa7c3c5016,2c254416-7ec2-4175-8093-8241d3940668,resolved,2026-05-07T14:17:59,
925ed4d4-d933-4f06-8ee3-264bd72b43f7,636d0810-3d33-4008-bc73-a7de48e8041e,created,2026-07-30T16:37:57,
bb38080b-eca6-4fba-a842-57f76a3b27f3,636d0810-3d33-4008-bc73-a7de48e8041e,assigned,2026-07-30T18:47:33,d8626458-40a4-4749-8828-09916a7365e6
f9d8fc81-bd20-4530-82d1-5b03b1813dbc,636d0810-3d33-4008-bc73-a7de48e8041e,resolved,2026-08-02T16:04:11,
a2fae20f-53d8-4088-9bf0-d4a1b6d7a331,7dd33101-adbb-4a2f-83f4-da95fbfdcb99,created,2025-11-18T16:37:57,
cda8c499-3b26-4e37-b96b-b26b8add7e21,7dd33101-adbb-4a2f-83f4-da95fbfdcb99,assigned,2025-11-19T01:53:41,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
c28c680e-59d6-4467-96e7-a73a6c3d0ce0,3c467f99-a543-4c8a-bb4e-b089ea6c9185,created,2026-08-06T16:37:57,
105b7c96-9069-473c-95f5-af3aec101964,3c467f99-a543-4c8a-bb4e-b089ea6c9185,assigned,2026-08-07T02:44:48,63d29a06-4a0f-4f21-9b3c-0ca917190a59
7e81c96f-71d7-420b-bf46-186676597d27,3c467f99-a543-4c8a-bb4e-b089ea6c9185,resolved,2026-08-10T04:06:23,
5a0941ad-313f-4b9e-a5c3-4f74f10a9ef9,d2323db4-1430-41c7-a9f9-aaf2235fd745,created,2026-06-03T16:37:57,
6a53496e-edb0-49b4-85d4-2164127e3db3,d2323db4-1430-41c7-a9f9-aaf2235fd745,assigned,2026-06-03T20:20:05,38003235-c133-4913-a560-05ab3f945523
95302c91-448a-4ce5-9112-99f39a526cf3,d2323db4-1430-41c7-a9f9-aaf2235fd745,resolved,2026-06-04T20:15:15,
d4e73de0-4260-4ecd-9d6b-a0ab2d973346,f59a8e39-74e1-4016-9293-0ccdd76f3042,created,2026-07-14T16:37:57,
9a2f1de6-0776-48ea-a978-11968a03a1be,f59a8e39-74e1-4016-9293-0ccdd76f3042,assigned,2026-07-14T22:11:45,b00deb46-3313-4939-aac7-8e195ac8d589
002eb859-4ba1-48e9-84a1-d0bbb1404967,f59a8e39-74e1-4016-9293-0ccdd76f3042,resolved,2026-07-16T04:41:32,
ccfaf5f1-f2a6-4695-9b3f-7c8e0dcffa73,98f42143-7431-4831-b70c-8575dd326903,created,2026-06-28T16:37:57,
87245d00-e7db-488b-93c2-a75fbc4499be,98f42143-7431-4831-b70c-8575dd326903,assigned,2026-06-28T17:37:04,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
60d1c3a9-90f7-43b4-ae62-68e07d3a6e10,98f42143-7431-4831-b70c-8575dd326903,resolved,2026-07-02T00:27:27,
d42dfb9e-268f-4cd5-9b0a-e2067e5c183e,ec5ddfe7-d4c8-4108-b03c-0857e39ce4c0,created,2025-12-17T16:37:57,
9e9bf703-0eed-4eba-8308-eab5c88dadd4,ec5ddfe7-d4c8-4108-b03c-0857e39ce4c0,assigned,2025-12-17T17:59:55,63d29a06-4a0f-4f21-9b3c-0ca917190a59
bbfc9f28-7f17-4ceb-88f8-6d89044eeb86,ec5ddfe7-d4c8-4108-b03c-0857e39ce4c0,resolved,2025-12-19T10:36:29,
5e3cbcac-d73c-404c-a1e3-02a00ff70cf6,95efbf17-4c88-49d4-b376-3de70e648ea2,created,2026-03-20T16:37:57,
6e643c4d-ac1e-4a47-aba7-e5f28eb32493,95efbf17-4c88-49d4-b376-3de70e648ea2,assigned,2026-03-20T19:05:09,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
c7226ca1-9f88-404c-9a9d-b624d8377619,95efbf17-4c88-49d4-b376-3de70e648ea2,resolved,2026-03-22T02:57:37,
ab9d3f58-2215-4a1a-94fb-d52ac25f45d4,ed2d8999-877b-4ab3-9ef3-85d6a65cff32,created,2026-01-27T16:37:57,
b85df5ad-3499-472f-a710-2cc400db8717,ebeec74b-9df3-4582-b632-4da1ff5fa0fb,created,2026-03-25T16:37:57,
c56bfd5a-391f-4eaa-9b27-ae7490b8e157,ebeec74b-9df3-4582-b632-4da1ff5fa0fb,assigned,2026-03-25T17:38:28,d8626458-40a4-4749-8828-09916a7365e6
1c6d713c-69c2-4195-a563-620490ea7fdd,ebeec74b-9df3-4582-b632-4da1ff5fa0fb,resolved,2026-03-27T10:37:38,
b1f92d93-cb75-46dd-9618-764186499887,f3f2dde5-7de0-4542-a5a9-aae0d7aea4f5,created,2026-04-27T16:37:57,
9779c5ad-bffb-4b22-98a8-746754e466a7,f3f2dde5-7de0-4542-a5a9-aae0d7aea4f5,assigned,2026-04-27T19:39:18,38003235-c133-4913-a560-05ab3f945523
3aea5bc7-02db-48c8-ac79-28228e423415,f3f2dde5-7de0-4542-a5a9-aae0d7aea4f5,resolved,2026-05-01T14:06:09,
4d3d7edb-e272-4cc2-84d3-3269376ad3e6,77272cb6-afd3-4c3c-a344-afdc2d04f2f7,created,2026-04-02T16:37:57,
a90a80f0-9346-464d-b76b-4605fc3be7e3,77272cb6-afd3-4c3c-a344-afdc2d04f2f7,assigned,2026-04-02T19:42:37,febe248a-e430-40d5-84d7-fc06d8b408dc
dd0902c3-3d61-4103-913f-62edc1599b83,77272cb6-afd3-4c3c-a344-afdc2d04f2f7,resolved,2026-04-04T06:46:31,
63ee512a-82df-4e3b-922e-804dd435bd13,d12aeb40-c28c-4cb0-b29b-39b15104dad3,created,2026-03-23T16:37:57,
2a0684e0-4468-42d7-b21d-e681c5820097,d12aeb40-c28c-4cb0-b29b-39b15104dad3,assigned,2026-03-23T22:45:56,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
67d7b47e-b6aa-4806-8ed2-9bf20aaeb5eb,d12aeb40-c28c-4cb0-b29b-39b15104dad3,resolved,2026-03-25T07:04:08,
7d2aec05-6316-4813-a281-d33587b2d0de,02b7a67e-96e7-46b4-90ff-285e1f1f9878,created,2026-02-26T16:37:57,
0c835d45-8e01-41eb-a218-8a9abe1592d4,02b7a67e-96e7-46b4-90ff-285e1f1f9878,assigned,2026-02-27T02:01:28,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
deef4c8f-1864-47fb-a40f-176e593ac048,02b7a67e-96e7-46b4-90ff-285e1f1f9878,resolved,2026-03-02T13:42:12,
0344c48d-3615-4910-adc5-22d6e688ae52,a3329d1c-d5f1-4538-a04f-df7cc2a43cc8,created,2026-02-03T16:37:57,
5d53756d-335e-4018-b94b-371eee6d0cff,a3329d1c-d5f1-4538-a04f-df7cc2a43cc8,assigned,2026-02-04T00:20:27,b00deb46-3313-4939-aac7-8e195ac8d589
5b7952fc-99b6-4331-8e5f-39ec49c32f09,71234a47-100c-4a23-b2e3-74b1bfe3632b,created,2026-01-06T16:37:57,
bd7ecd51-0d26-4633-a0f9-eba71797d75a,71234a47-100c-4a23-b2e3-74b1bfe3632b,assigned,2026-01-07T03:00:47,d8626458-40a4-4749-8828-09916a7365e6
6bb946e4-3ffa-483a-b29d-aa67fa1cda0c,1a9109f6-bf90-4cd2-b6c6-cdbced723394,created,2026-01-09T16:37:57,
c2e17429-ad39-4535-a552-b66e2a3b1883,1a9109f6-bf90-4cd2-b6c6-cdbced723394,assigned,2026-01-09T21:48:37,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
71038384-9385-460e-a57f-f65297f8c7ed,1a9109f6-bf90-4cd2-b6c6-cdbced723394,resolved,2026-01-12T10:58:52,
73552dde-7219-4b7d-8dad-7f2fdcdcfc88,67dc4632-a07b-4424-8919-ea62ec3ab9c1,created,2026-05-23T16:37:57,
f4bb9329-f0c8-4f71-9631-bef459036dfd,67dc4632-a07b-4424-8919-ea62ec3ab9c1,assigned,2026-05-24T00:57:05,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc
2a754795-a94e-40b7-821d-024c1f6bff11,ce671b8e-dfc9-4961-8c37-06acd2b68252,created,2026-03-21T16:37:57,
4d774844-892f-462a-b18b-1d3adf414a36,ce671b8e-dfc9-4961-8c37-06acd2b68252,assigned,2026-03-22T03:15:04,90f96181-8123-4add-8fe8-938102416710
bdd746be-47ef-4a9d-9544-20463062b6cb,758627fd-9675-4f44-ba3f-ef6438d0d145,created,2026-07-23T16:37:57,
9c0ebcef-f5c2-410f-bc00-7011b033787b,758627fd-9675-4f44-ba3f-ef6438d0d145,assigned,2026-07-24T00:48:11,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
ed1baa31-c9d8-482d-a0d6-1869c1e0b779,758627fd-9675-4f44-ba3f-ef6438d0d145,resolved,2026-07-26T19:33:39,
8786b17e-4ec5-4731-9f05-646ae2bd2d8a,4f7ccf95-1fb3-48c8-bac7-483c619d5260,created,2026-05-23T16:37:57,
3afbb55f-bec1-459c-8bfd-3b623b9822f8,4f7ccf95-1fb3-48c8-bac7-483c619d5260,assigned,2026-05-23T20:37:21,febe248a-e430-40d5-84d7-fc06d8b408dc
9122c4d6-19ce-4c56-b18e-2a223f5347b7,4f7ccf95-1fb3-48c8-bac7-483c619d5260,resolved,2026-05-25T16:02:43,
d65baa96-3435-44a9-a507-b4732cae2eda,c9bca938-2a16-49f8-846e-bf8ba6c652c4,created,2026-04-04T16:37:57,
6482714f-de80-42d6-93ca-141562402271,c9bca938-2a16-49f8-846e-bf8ba6c652c4,assigned,2026-04-04T17:36:30,90f96181-8123-4add-8fe8-938102416710
cead85e2-08db-47ae-b143-8c2fe8f9f152,c9bca938-2a16-49f8-846e-bf8ba6c652c4,resolved,2026-04-05T18:54:18,
ca2b60d0-cccd-44e9-b9c3-60366ef2432a,778a108b-4a2e-410b-9afe-08eb55e0bd2b,created,2026-08-08T16:37:57,
7a5624c2-14f3-45fe-8f54-2e20a6f0e246,778a108b-4a2e-410b-9afe-08eb55e0bd2b,assigned,2026-08-08T22:31:51,90f96181-8123-4add-8fe8-938102416710
5f33abae-2501-4e9c-a4b2-2d96329cd11d,778a108b-4a2e-410b-9afe-08eb55e0bd2b,resolved,2026-08-10T19:43:28,
d7bf76dd-feed-4dde-a6db-7e2c4d91575e,948be762-c0df-41f6-bea8-ff623343cf47,created,2026-06-18T16:37:57,
703ffa99-8dd2-4f57-9145-04721f9c2214,948be762-c0df-41f6-bea8-ff623343cf47,assigned,2026-06-18T19:51:18,d8626458-40a4-4749-8828-09916a7365e6
db6555b6-dd6d-46b5-925b-3480fdd4be44,948be762-c0df-41f6-bea8-ff623343cf47,resolved,2026-06-19T16:48:54,
0d25c319-9a0f-4431-a825-a00e913f3b23,d37d87ec-4e43-40dc-a90d-52d8a32a5bc9,created,2026-05-02T16:37:57,
13c7cb69-6bb9-4d16-b71b-abbcd4400148,d37d87ec-4e43-40dc-a90d-52d8a32a5bc9,assigned,2026-05-02T17:41:12,8ae11eaa-8f00-40e3-b3e3-b30d399db61c
