id,customer_id,method_type,card_brand,last4,expiry_month,expiry_year,is_default,created_at
51ff84e9-ef76-487f-a785-8a253667e933,e9f40ffc-bea9-4cc6-abca-7fe897f37903,debit_card,discover,5830,7,2031,True,2025-02-22T15:52:26
3bc6fde8-dc7b-4c69-96b2-d04a2f67fa6b,ead66f31-3437-42c5-9145-8281898ce326,apple_pay,,0726,8,2029,True,2026-03-12T15:52:26
a6d46563-3162-44f1-8ecc-94c7e8e26974,ead66f31-3437-42c5-9145-8281898ce326,apple_pay,,7089,11,2031,False,2025-01-03T15:52:26
4d1ec841-01fb-4c81-af55-96dba539a193,eccb6e23-700f-4b9e-803e-9c681f12dd9e,paypal,,0769,4,2026,True,2026-02-04T15:52:26
cf581a93-6a90-472b-b5ca-fa99a7f09663,eccb6e23-700f-4b9e-803e-9c681f12dd9e,credit_card,discover,6052,11,2026,False,2025-05-07T15:52:26
2a67b9cc-480b-4da3-97dd-d9e02ba33b14,f03fb49f-283d-405e-bf8d-52046ca6e77d,credit_card,mastercard,3406,3,2028,True,2024-12-12T15:52:26
c85332c1-edb5-4243-aca7-cff651f8edc8,f044be50-29c1-40c4-a16c-a1dd1f95d6f3,debit_card,visa,6942,12,2030,True,2025-05-18T15:52:26
b36ed082-e496-40d2-9945-1e71e68fbb3b,f1c35457-d11b-4726-ae58-b98a09167675,debit_card,discover,0105,12,2026,True,2025-04-05T15:52:26
f9f3e252-8009-49db-9daf-f9c6fed6c4de,f24f29fa-33e9-41e2-8965-ac4e39be3919,credit_card,amex,1843,2,2027,True,2026-01-05T15:52:26
df4c16f1-05cc-485e-be18-cf885c7a36c9,f35eb7b6-1b25-433b-90b5-29212b72f6e2,debit_card,discover,6852,6,2030,True,2026-05-08T15:52:26
808a81b4-9aee-43ac-ab86-906e27350248,f35eb7b6-1b25-433b-90b5-29212b72f6e2,paypal,,1013,12,2031,False,2026-01-19T15:52:26
97cf8e00-69f4-44be-a96b-ddd77e5d714d,f3feb7f9-9069-4fd7-be91-3800d1307935,gift_card,,4145,5,2031,True,2026-06-15T15:52:26
2bc91fed-7c36-4c0e-8a71-32bf1125e49e,f4835f98-d82c-487c-8788-26a05c249db0,paypal,,5387,5,2030,True,2025-05-30T15:52:26
ffa34035-26d7-41e9-987d-d6f740214b03,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,debit_card,visa,5036,1,2030,True,2025-06-18T15:52:26
827c0e9b-a4f3-4d53-9419-cc5460fe6e47,f78c30cb-fcda-4209-9aea-0ae7ce4f7b81,paypal,,8180,5,2030,True,2025-09-11T15:52:26
8b9af358-301e-41e8-90e1-eb96150c6ba4,f7d61334-5d22-49f8-a022-903921239047,credit_card,mastercard,7986,2,2030,True,2025-06-16T15:52:26
3ae92bb0-0007-41d8-91ea-9c4e3be90d00,f8486fce-bc07-4a4f-a6e9-ed6a06ba996c,gift_card,,8243,1,2029,True,2025-11-09T15:52:26
3721f7e6-c2a3-4008-b53b-c35f874d43cb,f8b1caa2-10e7-4302-963a-252a15b4a714,apple_pay,,0678,5,2026,True,2025-10-01T15:52:26
b5c56c4b-754e-47e1-9760-846025495aee,f9c2b37f-2e88-4008-a277-99f35c4760bf,gift_card,,3276,6,2026,True,2025-03-11T15:52:26
ff806591-ad58-4ae9-b224-541bf8886d49,f9c2b37f-2e88-4008-a277-99f35c4760bf,credit_card,visa,7468,4,2027,False,2024-11-17T15:52:26
e163b384-9b83-4305-9755-9ee6912eafda,fa2a460e-af12-4197-b38d-d2822d96e879,credit_card,visa,5118,8,2027,True,2026-01-17T15:52:26
cd9749b9-28a0-431a-b756-f1e4570dbbac,faae2750-9c1c-4c70-96ed-e845374e4e5e,apple_pay,,2035,5,2028,True,2025-07-12T15:52:26
0fe0d85b-3147-4f24-9481-f3b39d6e1fa0,fad2c57b-c35e-4270-8d10-2f067a5ee2b7,gift_card,,4925,4,2030,True,2025-12-20T15:52:26
0a4da64e-ad13-44ae-a621-90a8aa6a1418,fe1ef2c8-17e9-4560-bca8-d42ce43d899f,paypal,,0500,6,2026,True,2026-03-03T15:52:26
400eb25c-b676-4d15-a478-56c82ed6ff48,fe2e9f59-c77b-4756-ad2e-fe864a560344,paypal,,6580,5,2029,True,2026-03-05T15:52:26
