id,customer_id,device_id,started_at,ended_at,landing_page,referrer_source,is_authenticated
80ec4e96-7766-46f4-9b85-9516aa459922,848485f0-198f-4efa-8335-707db71a7434,,2026-07-02T09:24:19,2026-07-02T10:09:19,/,organic_search,True
125e6d83-0875-4832-9867-b675bad4180b,64ad7907-f83e-403b-b5b4-b1deded9bb1d,,2026-05-10T04:50:38,2026-05-10T04:51:38,/category/beverages,organic_search,True
a8c2fe6a-5b00-4247-a0a3-1b7ac3ae21e8,76d2b7be-1fa1-441b-9de1-97c64d06c646,c79a00a7-afc0-4fd4-adaa-101099ba8802,2026-07-25T21:00:04,2026-07-25T21:03:04,/category/beverages,paid_search,True
0caf7e9a-adb0-4bb7-85cd-9adde06a55da,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,1957ff1c-dd2e-41d7-9ce9-a59d13a143ed,2026-06-20T05:57:38,2026-06-20T06:00:38,/category/beverages,direct,True
85db6fd8-c4f1-4558-8589-5f8d96b16fc8,866ec748-2021-45f8-9170-6c393fca1e65,8d6c9f48-5cb7-4c80-a570-31ba27e01e83,2026-04-18T23:26:54,2026-04-18T23:29:54,/,organic_search,True
90ef681c-8b75-4e34-a525-c1fa2f5ef615,a6e1b4c7-24c0-48ca-96ee-6d0a46348a82,3ac2aebd-cd4c-4c88-843a-ffd1d227c805,2026-07-20T07:09:08,2026-07-20T07:12:08,/category/beverages,referral,True
3de0d882-e782-4e67-bdba-9dcf3bd47af9,,,2026-04-11T23:49:03,2026-04-11T23:52:03,/category/beverages,social,False
b5fa0ad2-6156-4769-be65-a12b8bf30ef9,1d94038e-346e-4263-a10f-7fa4e5d1179e,a0ca86dd-afc8-4b89-9a80-be9370312e1e,2026-04-22T06:19:45,2026-04-22T06:27:45,/category/beverages,social,True
37cdeab0-5af8-449b-a189-dd366cea08c1,132425e2-d22d-43aa-a372-e3d9bfd77f8c,,2026-07-28T17:04:33,2026-07-28T17:49:33,/search,social,True
5c8a90ab-3d4b-4afb-bb99-8d0f31c39119,,,2026-05-12T23:16:24,2026-05-12T23:36:24,/category/beverages,email,False
232c8bfb-590b-4d52-913a-365bf249cd0b,be999c23-fb5b-4060-b4aa-bd50fe8ab5f6,,2026-07-26T04:32:37,2026-07-26T04:40:37,/search,referral,True
a40fe2f3-2b98-4234-beae-08cacfb8a4d9,,,2026-08-04T08:43:07,2026-08-04T08:51:07,/,organic_search,False
1a6b4584-1f26-484d-b78f-e2ecc66e2521,355d89d9-bf5a-41df-9382-a5e57cbbbec4,541beeb4-f249-4ae6-8a3f-555d986b6a12,2026-04-10T03:32:59,2026-04-10T03:40:59,/category/beverages,email,True
0e2ef242-856e-4a29-9654-124c877972e5,,,2026-07-19T03:40:58,2026-07-19T03:48:58,/,paid_search,False
db85fce7-1f84-4637-890f-899553457046,,,2026-05-29T14:38:38,2026-05-29T14:58:38,/category/jaffles,direct,False
c11453a7-3087-4750-b244-54d5ea9ff849,,,2026-07-23T20:23:53,2026-07-23T20:24:53,/search,paid_search,False
f48c5c26-f072-499e-9d36-cd6f54d9172f,,,2026-07-05T17:13:29,2026-07-05T17:21:29,/search,email,False
ada03d78-f976-4bde-bcd2-dad2c64e696b,a59ab98c-fe50-412b-aa83-a693a561092f,,2026-08-01T18:50:00,2026-08-01T19:35:00,/,social,True
e98f2d97-b9bb-4039-80db-6879ffcd0e87,52ecad80-29ad-4b94-8e45-82007ac63dba,6936e863-6f80-4bdd-86cd-4c24133cd737,2026-04-21T00:27:32,2026-04-21T00:35:32,/,social,True
b1acc2c8-5a96-477f-88f5-a69d0987372a,2e0d6ce4-794d-4494-bd1d-f44dbca8683f,d2644aed-cb87-4146-935f-c63c32b0a078,2026-04-04T17:42:18,2026-04-04T17:43:18,/category/beverages,organic_search,True
df367def-d5fb-4a3c-a0b9-e9342d8bd337,,,2026-03-01T01:40:24,2026-03-01T01:48:24,/search,email,False
65c10c94-f956-41a0-8ec9-7ad2290e66ae,26b9f21d-cabb-40f3-b28e-71549d01a6e1,d81ad079-cd91-4bbb-9a0c-9c16bbf8ad8c,2026-08-07T03:14:02,2026-08-07T03:15:02,/search,organic_search,True
10ac0a78-f2d1-4272-9469-79ef7b6594ce,43217606-3354-4bb8-b967-c358331d8375,6ac3df22-6f9f-4a5d-bfbb-fb7e9f025a74,2026-03-14T02:15:15,2026-03-14T02:16:15,/,referral,True
8e923bbf-bc06-45a2-8012-a4d3fbe97044,,,2026-05-08T12:30:00,2026-05-08T12:31:00,/category/beverages,direct,False
662c6658-54cf-4c40-8303-976909be8774,,,2026-05-28T21:30:22,2026-05-28T21:33:22,/,paid_search,False
c154d85d-d91d-4d7f-9064-257e033dac92,63af441d-70c7-4c4e-b495-80b967849285,73bee611-0ed8-4d03-bb06-39637aea1914,2026-07-05T04:37:21,2026-07-05T04:45:21,/category/beverages,paid_search,True
512b002f-e49c-4447-9f92-420ed653dd72,8386c889-4e1d-49ce-9d61-12c967dad0f9,297759ec-ad2f-4034-9583-d661eb41eaaf,2026-05-22T20:20:41,2026-05-22T20:23:41,/,social,True
77ddfb3d-a1fd-4bd7-8339-2893798b7e80,,,2026-04-19T04:51:16,2026-04-19T04:52:16,/search,organic_search,False
96da03b1-f5ad-49e4-be43-33713eb2706b,43217606-3354-4bb8-b967-c358331d8375,6ac3df22-6f9f-4a5d-bfbb-fb7e9f025a74,2026-04-29T19:51:45,2026-04-29T19:59:45,/search,social,True
51529e43-a4b2-4f8f-9a31-be545543d7d2,,,2026-05-21T23:18:40,2026-05-21T23:26:40,/,social,False
34cb4ad2-9c8f-49f4-a7e2-4f38143ee132,46d24c86-1a31-430e-b1c4-1f4d8632c5ee,4955c9ed-59a2-4eba-a3c6-e9e7aad89212,2026-03-30T15:42:18,2026-03-30T15:45:18,/search,paid_search,True
8f1349bf-a6ff-4468-82c3-55dd727c9872,a1a72036-c041-4a92-a719-9bbf0e21d53b,739f5e62-78ef-416b-a04a-2d20be4c64ea,2026-07-17T09:34:22,2026-07-17T09:42:22,/category/jaffles,social,True
21db68e9-11b2-4db9-b07c-284355456c55,5ed25035-4723-4154-823d-a8c8b4c02e51,,2026-06-23T05:39:30,2026-06-23T05:40:30,/search,referral,True
5a06319c-6a79-4ff0-af09-630c132c6287,69f9f173-1ee1-4ba2-a1be-005dc5f305fd,,2026-06-08T23:31:42,2026-06-08T23:34:42,/,social,True
3ca7a0b6-517d-4eb3-88fd-caeb700117df,a5781cf5-d32e-4370-b0f8-4f229bc0efa4,59320c71-5ab8-48f2-8624-064bcab18c66,2026-04-14T14:42:36,2026-04-14T14:43:36,/category/beverages,social,True
a278f7ea-6524-486c-977b-eca9bfcb7310,a57c96be-0b7a-41c6-bd9a-9330e20c497a,,2026-07-27T06:43:22,2026-07-27T06:46:22,/,referral,True
7eccb4b3-b419-4952-8463-349436f018f7,,,2026-03-16T00:03:49,2026-03-16T00:04:49,/category/jaffles,referral,False
fcfae78c-7bd8-41ca-be2e-61ce7644a27b,58e0c4db-27d0-4c06-9252-c40364b1ae74,f37cc2dd-b2c6-45e5-bc2a-3578fca97c78,2026-03-01T06:00:18,2026-03-01T06:08:18,/,email,True
a43f93a8-0a92-4b38-8286-1518ebf979ba,,,2026-04-07T05:46:28,2026-04-07T05:54:28,/search,paid_search,False
50168900-9fa2-4f86-bdf1-c9d447d3921a,,,2026-02-19T03:34:59,2026-02-19T03:37:59,/category/beverages,email,False
eb6f3a49-6c43-44c7-b1f8-3b002ef2869d,,,2026-04-02T21:38:06,2026-04-02T21:41:06,/,social,False
d58587be-be97-4fdb-82eb-ca1bf24dd4b5,,,2026-07-05T17:43:04,2026-07-05T17:46:04,/,paid_search,False
7a3e4ee7-086c-4961-8586-3cc4a678a9e1,,,2026-04-07T03:34:36,2026-04-07T03:42:36,/,referral,False
e2af4e9e-6d51-40a9-9fcc-7d12d7d6118e,c5ee9489-e7ea-4da3-9a86-b34c76f6d340,cbf2e22b-2145-4a7f-a4cf-185cd3100c26,2026-05-31T07:25:50,2026-05-31T07:28:50,/,social,True
fdf35599-108e-4fa6-818a-62b164664372,bab8979a-8cd9-477b-bbd7-2e1dbab88437,,2026-08-04T03:56:16,2026-08-04T03:57:16,/,organic_search,True
1f1bbc6e-aebe-46d4-acb7-3fbcecf39a4d,1ed31084-8b68-49ca-91d6-7162d8521c02,8f930669-c8e2-44c4-9dde-b9b385f93513,2026-08-07T10:51:51,2026-08-07T10:52:51,/category/jaffles,direct,True
8cbe9892-9aae-4dc1-a092-96cd40b04af2,,,2026-06-22T12:48:09,2026-06-22T13:08:09,/category/beverages,social,False
7c4c9cc7-4941-4243-9b14-798e25627e5d,4675a031-3216-463d-8c4d-42ea1283bd56,6a02a663-072d-4e3a-9004-71c91ea03eac,2026-06-23T15:21:09,2026-06-23T15:24:09,/category/beverages,referral,True
7eca1841-a4fa-4e7b-8c2a-47b72894bedd,,,2026-07-31T04:58:18,2026-07-31T05:18:18,/,email,False
84b48204-69e1-448c-b2e5-4593e7f63097,,,2026-07-03T01:53:46,2026-07-03T01:56:46,/category/beverages,email,False
8f7712bc-280b-465d-8655-38dae02582ad,a792d50a-1570-450f-901a-c26bc3b4a9dd,3df9857a-351e-4dd1-916f-1e9dbe9c6cbc,2026-03-25T07:24:36,2026-03-25T08:09:36,/,email,True
37f1f182-7288-4fbd-9270-d966af3c37a9,,,2026-04-22T22:37:34,2026-04-22T23:22:34,/category/jaffles,direct,False
c59ac386-b9d8-417e-8ab6-078a776529be,45233069-2809-4274-b243-98792794b3e9,425fed5e-69b4-4ce5-ae8a-1a0888ccc754,2026-05-11T18:16:41,2026-05-11T18:19:41,/,paid_search,True
97718789-3352-4ea6-9aaf-ff651077ba6d,1922f6f3-ba06-4233-8d88-c1a9303a6a2a,46cc3206-688f-48b7-91fd-ca57a717b89f,2026-04-05T04:40:51,2026-04-05T05:00:51,/category/beverages,social,True
1ae17188-d57c-41bc-b49d-9b590ededd2b,8386c889-4e1d-49ce-9d61-12c967dad0f9,297759ec-ad2f-4034-9583-d661eb41eaaf,2026-06-23T11:59:17,2026-06-23T12:07:17,/search,email,True
f3a8eff7-7319-4f49-b74a-06955349f8b7,63b14504-d172-4e5e-b0fa-abd9cb43352e,1cce4df3-70e4-4766-8359-8afa79e249a4,2026-04-01T10:26:09,2026-04-01T10:29:09,/category/jaffles,social,True
8fbf66ca-52ad-4ab4-bfaf-d5b3ceaba356,d31efffd-fdc4-4168-ac26-83b67a6c5c47,74fd0ecb-c7b8-4075-8fc7-5b816db73838,2026-06-21T14:45:50,2026-06-21T15:05:50,/category/jaffles,social,True
5d95493d-5300-4340-91f1-0ecbb67429ef,adc6b3eb-08c6-47a0-a6ce-19384284547a,4006733c-dfdc-4b2b-a967-e035abe2b476,2026-03-05T22:55:30,2026-03-05T23:40:30,/search,direct,True
fcf4f55b-6a05-4b1b-9cdd-52a25a266361,f3abecde-d032-4605-876c-6373a9a9e65b,c0e007e5-907f-45f8-b308-4e80a5416f5e,2026-07-04T21:34:53,2026-07-04T21:42:53,/,paid_search,True
2279f24f-0ba2-48b2-a205-85c7ac3c9f32,fd788ea1-7f9f-477b-b5fa-9a64962eb7f0,426f4fcc-1422-4585-a139-82697f16d407,2026-07-15T13:08:52,2026-07-15T13:16:52,/,email,True
0d8980e2-64be-4333-acf8-538b0bf74171,a296a891-b126-44e1-a271-9228cc28b3bc,123defb2-1745-4dba-bb61-3ce53b130180,2026-04-22T00:09:54,2026-04-22T00:17:54,/search,paid_search,True
6927989b-5b78-4b86-997f-6db19dd8479a,,,2026-04-29T11:14:27,2026-04-29T11:17:27,/category/beverages,direct,False
ac1e93a6-fe98-4b21-8b9c-c537cf3fa871,71972ade-a5de-461b-aac8-49774ccb1a4a,b5e46d12-0887-4c45-94f3-286e691b6b2e,2026-06-04T19:05:14,2026-06-04T19:25:14,/,email,True
05b45f09-fe6a-4873-ab2a-de6af274b2c7,,,2026-03-23T19:12:11,2026-03-23T19:13:11,/category/jaffles,paid_search,False
670255a5-672a-465c-bf5f-a88bb1e0cb3f,,,2026-02-18T22:46:10,2026-02-18T22:49:10,/search,referral,False
7d8f2a40-7082-45f4-9c59-bbb3f143a4fd,6939d1d2-fba3-4888-8c53-6898bb73c26f,abe2e158-f3a5-4137-b428-e7d2c116dd21,2026-07-13T23:59:45,2026-07-14T00:07:45,/search,paid_search,True
2266841b-b338-47db-a500-0cd58a838d46,,,2026-05-25T21:05:00,2026-05-25T21:08:00,/category/beverages,social,False
e7b1be36-f65b-4fb9-80a0-2278c3918602,,,2026-04-06T14:35:52,2026-04-06T14:38:52,/search,referral,False
526715eb-e9eb-4d99-b631-dd67548348fb,e50d93de-3e78-4f09-8406-df4f27f26c8f,a90fa1ae-707a-4f4b-bb56-7520f6bc443d,2026-04-02T23:35:28,2026-04-02T23:43:28,/category/jaffles,email,True
f0bf2218-b947-41cd-a144-6799810a04ef,7bb8fda6-2726-4199-a7aa-ed27cdfff312,0dd89c6f-2e21-4d25-bdad-dc10199d8550,2026-06-02T00:04:18,2026-06-02T00:12:18,/,social,True
ad56bcab-6b73-4d67-b7ce-3d73a6cdaa29,,,2026-03-30T11:00:23,2026-03-30T11:08:23,/category/jaffles,referral,False
86e5e31a-d4fe-49d6-9ec9-3448537a9511,2fac4408-7728-454c-94d8-16b7262380b0,5adf4181-d3d6-49dd-8d8c-484285eae8a1,2026-06-18T19:53:06,2026-06-18T20:01:06,/category/jaffles,organic_search,True
25d449d5-2e5c-4678-b8df-dc81a4c2d8b3,827eed18-8ab1-4e5d-ab00-5d8ac9bb168b,a93c7d7f-7570-4337-afc4-7933af083afc,2026-05-09T01:19:46,2026-05-09T02:04:46,/category/beverages,email,True
7abbc121-1eef-41c5-af9e-7cf3dcb9b9d3,ef097aa6-f4d9-4c16-bc17-a7cc87116f35,27973997-b20d-4ce8-a1b4-c365e7c7ab00,2026-06-30T17:22:05,2026-06-30T17:25:05,/category/jaffles,social,True
7c3660fc-a981-4d9f-bbbb-f445dd06f82f,102e02b0-7f44-4058-881f-7896edc964b2,fb17df5a-c176-41c5-81d6-d1a90089ce05,2026-05-16T18:57:11,2026-05-16T19:05:11,/search,paid_search,True
46aa764d-99b8-4e4b-bac0-47a62bed5472,,,2026-03-13T00:14:30,2026-03-13T00:22:30,/,email,False
19abf172-c37d-4941-a010-008559244d8d,,,2026-07-26T14:11:10,2026-07-26T14:12:10,/category/beverages,referral,False
d58245a7-2543-4fba-8f77-c103eb2b723b,,,2026-02-28T00:48:20,2026-02-28T00:49:20,/,social,False
3574376d-df80-4349-aafb-52d8fb34f5e3,a31129ac-6e82-4a23-86f3-3d708e019069,f0980c6d-6817-467b-908a-7c25a670f7aa,2026-07-15T01:57:19,2026-07-15T02:00:19,/category/jaffles,organic_search,True
b2e14a52-529c-4aad-9c87-06691207d999,08ed887d-1b8b-4850-a0ef-45b78a04e4d7,143f4480-2b99-4e3c-bd1f-63e076358195,2026-04-25T05:26:01,2026-04-25T05:29:01,/search,organic_search,True
c17ade56-8dae-4593-b8b6-962c7a745a3e,43086963-8392-432e-84e0-ef1902202b4c,4e8f79fc-4b79-4610-a0f3-a3c790991862,2026-03-02T17:57:02,2026-03-02T18:17:02,/,direct,True
aa435c99-6f26-4402-b820-1326e03d478e,,,2026-03-30T06:16:00,2026-03-30T07:01:00,/,email,False
e48df0ff-44fc-4d4d-aaa7-28a8960b5af2,,,2026-06-23T00:54:30,2026-06-23T01:02:30,/category/beverages,social,False
11a6b7ba-ff5d-4147-baef-53e09be86c8e,,,2026-05-15T17:35:17,2026-05-15T17:38:17,/search,organic_search,False
82d1d3d1-a0b7-44b2-84db-39b0e691871d,adf0d9db-c6a0-4226-a93f-30482ccd9d28,a87addc6-d093-496a-9339-fa0598697d2e,2026-06-06T09:26:33,2026-06-06T10:11:33,/category/beverages,referral,True
8a95f5e7-d45f-405d-a59f-4c34dfba212d,,,2026-06-14T02:39:02,2026-06-14T02:40:02,/,social,False
21aba9fd-9d59-4305-91f8-d40ac6720d80,187d49e0-634f-4e10-a10c-3b0be7408be0,9a3a9d74-f442-424e-9772-71bcbb8c606b,2026-05-31T14:30:40,2026-05-31T14:31:40,/category/beverages,paid_search,True
28e012a6-aa7c-4c07-9bf2-fe201c68e881,09a354a5-a7cb-4687-8a52-c4a71feba0d2,8b59d70f-a87f-4abc-b453-58a8845284f6,2026-05-12T00:02:51,2026-05-12T00:10:51,/category/jaffles,email,True
f5e06973-a051-4c0a-9882-704eda815266,,,2026-06-13T11:34:33,2026-06-13T11:37:33,/category/jaffles,email,False
016a3c70-6284-412e-97d1-491effecc8d5,,,2026-03-01T05:13:02,2026-03-01T05:16:02,/search,paid_search,False
2daf4dd9-cc86-419b-a136-cdc9a01d3945,,,2026-04-21T00:59:57,2026-04-21T01:02:57,/category/beverages,referral,False
7faf6516-fe99-4bf5-9708-ed2d5771bbd3,20ae953d-06b1-4034-a24c-a173911af24e,2f617ffc-c777-4e0b-ba37-122763ec0815,2026-05-28T03:56:22,2026-05-28T03:59:22,/,organic_search,True
6615546b-44df-4297-80b6-8f7fc4ba779a,e4bced79-6e2c-4b22-a6d5-199ed87ca7ee,8708a6d0-0827-456c-9c9c-ff69e9b89281,2026-08-10T23:16:06,2026-08-10T23:19:06,/category/beverages,paid_search,True
c09df8e0-00eb-46d9-9da2-a56a48ebc536,1bf35f99-4627-4c80-a5f8-0797538eaf54,cd45852a-41ac-43f5-9c41-5d7841fbd22b,2026-05-28T10:36:12,2026-05-28T10:37:12,/,direct,True
a936895b-d790-4b5a-bb3a-bec39439c922,,,2026-07-31T19:51:39,2026-07-31T20:36:39,/category/beverages,social,False
0e7bc286-3751-4700-a087-d5d2c3a35bfe,7aa35447-7686-43f7-bb98-14b1bc5fe250,e22ea108-79d0-4254-9db0-66f1eb177b86,2026-03-13T12:18:39,2026-03-13T12:26:39,/category/beverages,paid_search,True
3d47f9fb-82ef-419e-9960-f15d17567105,847d46dd-9721-4351-8bef-5c2292b57d6f,9ce23d74-c25f-40e3-8949-1483326f6d2d,2026-07-30T05:03:48,2026-07-30T05:04:48,/category/jaffles,paid_search,True
6ff0b5c4-dbfa-48f8-a02a-3e583b3d80f5,36df5a68-777a-4824-9342-f7f557e872ba,07603537-eaa6-42f2-9290-b10c8bd8ddc8,2026-04-26T21:01:04,2026-04-26T21:21:04,/category/beverages,organic_search,True
944c2e72-efc8-401d-a99f-1122c5c2ca51,ce69d742-4723-467f-9e5d-262fff84a6a6,5bdd2168-b558-4def-9270-0309bc3c177e,2026-04-09T10:54:47,2026-04-09T10:55:47,/,email,True
f9af8d11-fec2-457f-88fb-1db19dc830db,,,2026-06-23T04:36:39,2026-06-23T04:56:39,/,direct,False
b25b8a7e-605a-4a40-b512-9303b2d69dff,a46b9550-42ae-47e4-9a08-0f32481d5191,22b60282-b0ff-4a75-9b4d-5bf36f32916f,2026-05-23T20:29:00,2026-05-23T20:32:00,/category/beverages,paid_search,True
fcc4bc4e-2034-4119-9319-7914514beeb4,,,2026-06-10T23:45:08,2026-06-10T23:48:08,/search,email,False
964f1369-b4ce-4a17-a260-b6b1ef1e4acf,,,2026-04-04T14:08:17,2026-04-04T14:09:17,/,organic_search,False
1be4e5cd-d1e4-4604-bbed-654445d02fc1,,,2026-07-11T21:46:01,2026-07-11T21:47:01,/category/jaffles,paid_search,False
b49bf6a8-c6a7-4761-8dbc-f687ff782de3,,,2026-06-13T18:45:34,2026-06-13T18:48:34,/search,email,False
072a6b92-7686-4648-bd04-c66d2bf5c059,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,,2026-07-01T01:07:33,2026-07-01T01:08:33,/,social,True
e73ce1bf-ae68-49fe-8230-a23e59ae3b84,3b0faafa-80d0-490d-bdd0-fe1f13d22058,47ffdd1d-2681-4250-a5a0-14185077a5a1,2026-08-13T05:05:39,2026-08-13T05:06:39,/,email,True
f54f70c8-6844-4298-acf3-d7c4b2c130e1,6f1db361-6600-4690-8cd8-5520d4257b7f,,2026-07-24T01:32:26,2026-07-24T01:52:26,/category/jaffles,email,True
6a0b7f56-d6e1-48ef-846f-6449e24ac26e,c50959f1-d990-44ff-837f-4062c769ae54,88339f46-d88d-486b-87c7-81ed79719285,2026-07-04T17:42:14,2026-07-04T17:45:14,/category/beverages,social,True
a3ef6fe8-3583-4779-b23f-c11cde757e31,,,2026-05-25T18:38:08,2026-05-25T18:58:08,/search,direct,False
c0696b7f-fec3-4709-8f83-b137f44edcda,5d59a09d-7696-4e1b-a171-abe3b79fff2d,598c9cbb-fe25-4805-91fe-e11d1a5ab2ba,2026-05-29T06:12:31,2026-05-29T06:32:31,/,social,True
b175643c-d76c-45dd-a3a9-39de950a52ad,,,2026-05-16T16:37:52,2026-05-16T16:38:52,/,social,False
05a003a2-8d8b-40ec-a770-f725bca86e5c,355d89d9-bf5a-41df-9382-a5e57cbbbec4,541beeb4-f249-4ae6-8a3f-555d986b6a12,2026-04-03T23:16:36,2026-04-03T23:17:36,/category/beverages,social,True
91a95067-7299-4a32-aee1-39fc5461f9cf,7b4010bf-8e77-489c-83e9-0056299e9429,20835b66-c7b6-45c1-9a38-c247c23e5e32,2026-04-10T08:11:43,2026-04-10T08:31:43,/category/beverages,paid_search,True
9e6dc09f-985e-452e-9086-1bdd108f8635,d7290d30-60da-438f-a6f7-99a66828a1ba,0bca5835-f187-4e5b-b067-0f4df4315421,2026-05-23T19:09:33,2026-05-23T19:54:33,/,paid_search,True
d2cc2ab6-8bc2-4cdd-b5e1-3f9383b8d8ea,d1a4b7a2-e152-4377-ad2c-08cb61ad6688,52b36bbc-4008-4e93-a967-55c6070055e2,2026-07-26T21:49:03,2026-07-26T21:52:03,/search,social,True
318a4123-2ca2-4497-ae17-2ddca469b8ed,b761dca2-f8ff-4709-b645-9b0591dfa353,72dafddb-2a95-48a8-ac3a-6ccc522d3966,2026-06-07T13:38:20,2026-06-07T13:41:20,/category/jaffles,paid_search,True
7471e9e2-01c0-436a-875b-331ea56e9fd0,22a4c19e-c3ff-455d-8a3b-d4a9bd6b8334,3c875849-dfe5-4e76-9074-5c51e9272632,2026-08-10T08:42:30,2026-08-10T08:43:30,/category/beverages,email,True
0eaddbaf-b428-4df8-abb2-deaf7f6ef538,,,2026-03-07T09:04:26,2026-03-07T09:24:26,/category/beverages,email,False
1b0c9060-86bb-4d99-9c1d-a5a6f1ef2ecd,,,2026-02-27T13:31:28,2026-02-27T13:34:28,/search,paid_search,False
f029d94a-5ca9-4688-9f0a-14da1ccc3d9f,8386c889-4e1d-49ce-9d61-12c967dad0f9,297759ec-ad2f-4034-9583-d661eb41eaaf,2026-07-21T07:49:24,2026-07-21T08:34:24,/search,social,True
e28ec7a6-e61a-42e6-97b5-6abb1758fc92,,,2026-05-27T21:57:20,2026-05-27T22:00:20,/,direct,False
d703a892-fcfd-4582-9985-999c48fe5b32,827eed18-8ab1-4e5d-ab00-5d8ac9bb168b,a93c7d7f-7570-4337-afc4-7933af083afc,2026-04-23T16:20:00,2026-04-23T16:28:00,/search,email,True
20ca4c85-2923-4e85-a7e2-ff823810d626,6faa20a4-1e8f-43a8-9a45-33ae5f675190,06cd54e4-9fb1-4ad2-b71d-d77cf79f2c1b,2026-03-02T23:30:17,2026-03-02T23:31:17,/category/beverages,paid_search,True
840233d4-652e-41aa-aa24-d90f28851089,c3f68ead-12e5-4a95-9f20-2c9529a5f08b,75d7f3d3-f93d-4dc3-a031-545616d09349,2026-04-25T07:30:52,2026-04-25T07:33:52,/category/jaffles,organic_search,True
cc16290e-ed74-4545-bf2d-56f9eade846f,1826e2e6-ccef-4719-8707-4c18ec953356,736063d4-b15a-4736-a329-8602559b325b,2026-06-07T09:01:44,2026-06-07T09:04:44,/category/jaffles,email,True
d95ccf1c-0367-4dcc-b33a-5f788e1fc642,8834bd0d-66fc-44cf-83bc-c787f024b078,b788da26-3d5f-431e-a94c-029713659fd2,2026-05-11T13:13:32,2026-05-11T13:21:32,/category/beverages,paid_search,True
3cd884a6-584c-4d9f-8275-9ce3b057e64a,20ae953d-06b1-4034-a24c-a173911af24e,2f617ffc-c777-4e0b-ba37-122763ec0815,2026-04-29T03:17:14,2026-04-29T03:25:14,/search,direct,True
be18fd1a-e417-4b20-ab23-62efb10e2bd9,438d7ce2-8d55-49cd-ab64-d781e25abb9e,9f403914-1614-4698-9394-44468f9057a0,2026-02-27T14:04:16,2026-02-27T14:07:16,/category/jaffles,social,True
a8bc16ea-bb50-48bf-9dd9-b9cb23ba7638,,,2026-05-13T00:17:40,2026-05-13T00:18:40,/search,social,False
8406013a-2dee-4c83-95ea-531e0f100935,c6abaffa-11df-4987-9806-71dced92f534,f75f57fb-10a1-4468-a068-906eb76cdf41,2026-04-07T02:53:41,2026-04-07T03:13:41,/search,direct,True
6526a768-09bd-42c4-a699-1866ff7050f4,612533b6-7eaf-45a2-b9d4-06192ce5620e,bed84bd3-39f0-4474-a4d6-98701eac49ba,2026-07-22T13:45:22,2026-07-22T14:05:22,/,paid_search,True
7cdec1ed-d4d8-4737-8b28-40a79f1a7a3a,b7428f06-b3dd-477e-8569-96068f3d3dcb,22e4025f-0a40-49e9-ae53-3550e5414dc3,2026-05-17T11:13:39,2026-05-17T11:16:39,/,paid_search,True
119ea7d8-59f1-4823-9ef6-9fec676c0a49,05d8d4ba-5569-4f0e-985d-5f63fbfee659,7028e94e-6ab4-4d8f-b231-664d250c4a68,2026-05-22T15:32:42,2026-05-22T15:33:42,/,organic_search,True
29a67832-ef23-44e4-bae1-a5ca2b431d05,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,,2026-03-23T11:08:54,2026-03-23T11:11:54,/category/beverages,paid_search,True
630043b7-abd5-42b2-953f-7f5ac9967ac7,a30edde1-4a46-4acb-905c-013e285a8101,,2026-07-29T01:08:57,2026-07-29T01:28:57,/category/jaffles,direct,True
3e6ecff9-75ae-432b-bb14-b003e8ebdd4d,b5b5a474-4e05-47bf-b9a2-872e5dc9a328,96ea2af0-6c06-42e7-af3c-656203ebf45c,2026-05-13T11:10:41,2026-05-13T11:30:41,/category/jaffles,paid_search,True
7196ce17-0152-41ff-bfbb-2c67f4346a6c,0db82818-585b-4e3f-9898-2a72727c2e42,9ea960ad-fd92-4cef-96da-8bd6392f52e2,2026-02-25T07:28:22,2026-02-25T07:36:22,/category/jaffles,direct,True
d78aa617-1ba6-44fa-ab88-11603b15e509,50fb8eb8-955f-41ca-ab6a-faaff8141652,aa820628-ac85-4ce1-a472-78454640c478,2026-05-11T04:50:58,2026-05-11T04:51:58,/,organic_search,True
b699ccad-90a8-4b3a-943d-2c9d9301579a,6da78127-2929-4106-a298-2b58afca0a92,,2026-05-30T18:11:26,2026-05-30T18:14:26,/category/jaffles,paid_search,True
b7f5d4ac-25a0-401a-a667-e1e55734fd3f,2e1fd151-264e-4a4a-8584-733dd5da3152,4bbc3ab1-3646-431b-b80f-b5570799dca7,2026-06-08T21:45:07,2026-06-08T21:48:07,/category/beverages,email,True
2d2f87a4-2905-4cf6-8123-19594c755d40,,,2026-05-30T03:35:13,2026-05-30T03:36:13,/category/beverages,referral,False
b3d635ef-c1f6-47bf-8715-84c8ca6de652,,,2026-07-25T08:05:16,2026-07-25T08:25:16,/category/jaffles,paid_search,False
76bb2f54-461b-4fcb-88e4-423595a7c068,672a02fc-236c-4c57-9ef9-218b783ce0e3,a835a226-fcc9-44a1-897c-4cdfbd45b507,2026-07-14T00:21:40,2026-07-14T00:24:40,/category/jaffles,organic_search,True
e1bc490b-133b-4748-87d7-0db0b3b2374b,7c66bbce-e687-4e15-be85-d960c3de159b,f1011a8b-a387-4880-8c0d-0559ef02cdd8,2026-03-16T18:06:39,2026-03-16T18:09:39,/category/beverages,organic_search,True
