id,cart_id,sku,quantity,unit_price_cents,added_at,removed_at,is_saved_for_later
40e75682-1f33-417f-87d0-56c513c37b13,e2d79b7d-f22a-406a-903e-b76b41b6246a,JAF-005,2,1200,2026-07-02T14:33:05,,False
cc7be8c5-4436-4b4e-af5d-d5d3d2e47566,e2d79b7d-f22a-406a-903e-b76b41b6246a,JAF-004,1,1400,2026-07-02T14:43:05,,False
f9c106f7-23f3-4a9a-a9a8-60e2f4cf6514,e2d79b7d-f22a-406a-903e-b76b41b6246a,JAF-004,1,1400,2026-07-02T15:02:05,2026-07-02T15:18:05,False
8474f0f6-7cb7-49d4-8ae4-d051cbf75338,e2d79b7d-f22a-406a-903e-b76b41b6246a,BEV-001,1,600,2026-07-02T15:19:05,,False
b3c870ec-eca8-4a35-acdd-a9b9afcb972a,8c75b657-9a6e-4029-a454-af9f6090cd1b,JAF-001,1,1100,2026-02-17T06:41:01,,False
e18c47a4-7824-4cd5-9aa5-59b1f3ce4dac,8c75b657-9a6e-4029-a454-af9f6090cd1b,JAF-001,1,1100,2026-02-17T07:01:01,,False
1fc36382-9a38-4ec4-b853-c520424a8ef7,1d9a1e2d-d267-446b-819f-c16c013ef6de,JAF-002,1,1100,2026-08-12T01:48:28,,False
869bc501-dd25-4c28-9a24-7120d60fe582,477fba70-46b1-43db-88d4-f95fae04d149,BEV-003,2,600,2026-05-12T08:51:12,,False
a18108c9-c43c-426b-934b-e362f4b65236,b7c560c8-3251-48c7-979f-499d9f2d49ba,BEV-003,1,600,2026-08-03T07:30:40,,False
13f8a908-ca4e-4272-b115-e6a096310361,cd7b4680-5125-41d5-b8d5-f75932dcff1f,JAF-004,3,1400,2026-03-21T17:46:26,2026-03-21T18:15:26,False
299dc4ea-256e-427e-a196-6b1e271b0b65,cd7b4680-5125-41d5-b8d5-f75932dcff1f,BEV-004,2,700,2026-03-21T17:58:26,,False
6d9b7c0d-13c3-469d-882b-307093783303,a658e608-1910-41fa-8c00-e4ef00715ce6,BEV-002,2,500,2026-07-10T03:35:22,,False
0ca33ad8-0031-437a-b9ab-d617b7435f9d,b8a69a16-fb11-4dde-9dd0-b0a7f38f1096,BEV-001,2,600,2026-07-07T03:24:24,,False
73c1b020-7311-41ce-abe8-a4fd846774a9,f2535716-9018-43ed-b439-38b00f2766cc,JAF-001,1,1100,2026-04-28T06:11:49,,False
8adaa2be-9fbc-4d22-aaba-117f8fc800f7,f2535716-9018-43ed-b439-38b00f2766cc,JAF-004,1,1400,2026-04-28T06:26:49,,False
2ce25c63-b504-4db0-a20f-ec78788f1114,f2535716-9018-43ed-b439-38b00f2766cc,BEV-005,1,400,2026-04-28T06:33:49,,False
1af59785-ea63-425d-82e9-56ee2942fda7,01de3a01-cb33-4a1b-9245-cbe7baf1e383,JAF-005,3,1200,2026-06-05T16:41:50,,False
e60bebbb-e8e4-4971-b44c-0c41f5cf69c0,dfddfc90-be6d-45b9-8fe6-596d542a3b79,BEV-002,1,500,2026-06-26T02:13:49,,False
a30262fc-b8bb-4234-9b9d-bcb4bce757bf,dfddfc90-be6d-45b9-8fe6-596d542a3b79,BEV-001,1,600,2026-06-26T02:31:49,,False
e9516c05-3b82-4d08-b7c6-904dac4a02b0,bdee1027-9d0b-439d-865f-333b7f37b731,JAF-001,1,1100,2026-06-23T12:19:30,,True
95243716-a09f-4341-b015-ac79ebc06c11,bdee1027-9d0b-439d-865f-333b7f37b731,BEV-002,1,500,2026-06-23T12:32:30,,False
aef2fae0-e3d8-43a3-a4ea-b564f8e4fee8,c54dbf2f-1e39-49e0-b415-37c0d32e3985,BEV-002,1,500,2026-03-26T10:59:18,,False
5359989d-1bef-4381-b1c5-0326d35ffc74,c54dbf2f-1e39-49e0-b415-37c0d32e3985,JAF-005,2,1200,2026-03-26T11:02:18,,False
6c922cc8-abb4-44ac-9801-3d5fc647d467,c54dbf2f-1e39-49e0-b415-37c0d32e3985,BEV-001,1,600,2026-03-26T11:20:18,,False
6a892fb9-36f4-4fe2-83f3-1887292c34fe,f6b17ff2-1940-4343-b4fe-96c35ac444a7,JAF-004,2,1400,2026-08-12T00:10:41,,True
75fd718e-2c4a-4dff-9aa7-028ad76a6765,f6b17ff2-1940-4343-b4fe-96c35ac444a7,JAF-005,2,1200,2026-08-12T00:26:41,,False
83587291-e695-4f60-8770-760f42dd22fc,7a5e16c1-f81a-4e74-a3e9-2643d252d891,BEV-004,1,700,2026-08-07T11:08:51,,False
1f7a9477-b2d3-47d1-9b8b-bec12df12815,7a5e16c1-f81a-4e74-a3e9-2643d252d891,BEV-004,1,700,2026-08-07T11:28:51,,False
a1218f25-a720-4567-af73-241ce0087e0b,ad7fa328-d0ff-4b3d-aa99-8161a62c7add,JAF-002,1,1100,2026-07-28T12:30:31,,False
5de59e03-cf52-495b-8f15-5b304dbfca7b,ad7fa328-d0ff-4b3d-aa99-8161a62c7add,BEV-003,1,600,2026-07-28T12:46:31,,False
962b7a4f-0825-4d36-bea9-a20191ee529c,ad7fa328-d0ff-4b3d-aa99-8161a62c7add,BEV-002,2,500,2026-07-28T12:52:31,,False
4266f6b5-a84f-4ba8-9204-55b67935edcf,9a920c42-35a1-4086-a864-beef6756bd64,BEV-001,1,600,2026-06-08T18:24:37,,False
888e0b2f-7b73-44f8-b6c5-12eb9a1f44b7,9a920c42-35a1-4086-a864-beef6756bd64,JAF-001,2,1100,2026-06-08T18:27:37,,False
fa0319bc-d4d5-4603-9467-f2a4a950c205,9a920c42-35a1-4086-a864-beef6756bd64,BEV-004,1,700,2026-06-08T18:31:37,,True
b00ceeab-74dc-4f33-90fb-438f045b0ccb,f3505c7b-538d-40fa-b7b8-7db20b1ad229,JAF-003,1,1200,2026-04-02T02:32:29,,False
8bf3380c-4e6e-4fbe-ba0f-9e7fde45b31a,258ee5ea-cd6a-4551-804e-5db5aee7e202,BEV-005,1,400,2026-05-01T09:12:24,,True
34fd0ebe-e8e6-459b-9337-9ca9058d2c27,4c0c11d6-8b53-4a49-882d-cc8d0806d8f3,BEV-005,1,400,2026-08-01T13:24:57,,False
7b209ee7-6459-40a9-976e-04e0269990e5,4c0c11d6-8b53-4a49-882d-cc8d0806d8f3,JAF-003,1,1200,2026-08-01T13:39:57,,False
244d6269-ffb0-4f18-970d-7b2e4e0b1b5d,4c0c11d6-8b53-4a49-882d-cc8d0806d8f3,BEV-001,2,600,2026-08-01T13:55:57,,False
9ca4cee9-18c1-488a-a864-662ed0bb4f88,4c0c11d6-8b53-4a49-882d-cc8d0806d8f3,JAF-003,1,1200,2026-08-01T14:13:57,,False
153d4f38-22ee-456a-87e5-b5eaed8c1f09,535e352f-c1c5-4e33-b487-b46833928eec,JAF-003,1,1200,2026-04-26T08:58:50,,False
7b14f208-9291-4336-8275-f1e5f23f1188,535e352f-c1c5-4e33-b487-b46833928eec,BEV-001,2,600,2026-04-26T09:14:50,,False
eb92054b-01db-4ae5-9485-2c1361e6b97e,3fe47754-9b68-4f68-8bc7-6e9bef5e4300,JAF-002,1,1100,2026-04-13T05:53:41,,False
58f0f341-0921-4a27-9ecb-e2d8da745e81,915c7f87-d505-472b-8118-d81b57389614,BEV-004,1,700,2026-02-18T10:55:37,,False
998f0219-9709-4ec8-99e9-766e5b76b134,915c7f87-d505-472b-8118-d81b57389614,BEV-003,1,600,2026-02-18T11:15:37,,True
4049bef8-4126-4949-a3ad-1872ff7c3464,c62518ce-ee2b-4dbc-b301-ae5df3ec0871,BEV-005,2,400,2026-06-29T03:15:26,,False
b71a5acb-6817-493d-8e62-5f28bd79b0dd,c62518ce-ee2b-4dbc-b301-ae5df3ec0871,BEV-001,1,600,2026-06-29T03:22:26,,False
62a9ed50-6550-40f6-b0f9-a30eeb278c59,5274a088-59ed-48bf-9eb4-570a580de345,BEV-004,1,700,2026-03-09T05:37:02,,False
8606debc-5c16-44ce-872c-871cdba5a4a1,d191c543-3c0a-4948-97a9-51b5ec72c6c2,JAF-003,2,1200,2026-03-06T03:44:28,,False
8f6ebb3a-91bb-4097-88e7-51249229d409,ff6ceb18-e58d-4fec-8ffe-b087e5b69719,BEV-002,3,500,2026-03-20T20:46:32,,False
db95900f-1e1d-4c97-b4c1-da2d093454cc,750a4cc0-2a55-416d-8cc7-3cf227a99ee8,BEV-005,2,400,2026-06-06T07:14:13,,False
f97478d8-1e4e-4c3f-9628-72fd8a4b0247,b8d3e397-342e-4b7d-8952-b74eecd21a38,JAF-004,1,1400,2026-04-27T01:08:19,,False
1be3d6bd-d2a9-4b86-91d5-04219f59c3ca,b8d3e397-342e-4b7d-8952-b74eecd21a38,JAF-003,3,1200,2026-04-27T01:27:19,,False
96337217-38f3-4ebf-b5b8-9bc9cf0bace7,39348be9-a944-4f57-8276-4bbe25f29772,BEV-005,1,400,2026-02-17T16:44:06,,False
c234bdf3-d1b3-4fcd-9a4f-ec022d590c3f,39348be9-a944-4f57-8276-4bbe25f29772,JAF-004,1,1400,2026-02-17T16:46:06,,False
16170b9a-d2ac-418d-8136-44888a499b50,39348be9-a944-4f57-8276-4bbe25f29772,JAF-001,1,1100,2026-02-17T16:59:06,,False
65231f0a-d344-42f9-b5fd-1e9d55cb756a,39348be9-a944-4f57-8276-4bbe25f29772,JAF-003,1,1200,2026-02-17T17:16:06,,False
da705982-4a45-418c-9c01-7dde803dd773,b0881502-c646-497d-96c5-fef80d4ca0bd,BEV-004,1,700,2026-05-08T13:53:45,,False
80759662-6aed-4c76-b7f8-f26b60632bd9,b0881502-c646-497d-96c5-fef80d4ca0bd,JAF-001,1,1100,2026-05-08T14:12:45,,False
0edbde3a-29c8-47b3-bad4-9b968415c12c,7f473392-4b35-4276-a82c-d7e6369d3735,BEV-002,1,500,2026-04-30T07:03:38,,False
b4a52e35-6bcc-431e-906f-dd4da617b14a,7f473392-4b35-4276-a82c-d7e6369d3735,JAF-001,3,1100,2026-04-30T07:23:38,,False
1ac4b172-49e7-4025-8244-560bf6b2cca8,4b78e8f3-f1f1-4a29-95c9-134784414bca,BEV-005,1,400,2026-08-07T22:11:26,,False
2097ccfc-7194-47e8-b2a6-a35d82d831a9,4b78e8f3-f1f1-4a29-95c9-134784414bca,JAF-005,1,1200,2026-08-07T22:27:26,,False
f5313acb-a1f0-4934-a09b-ae2bb2e936cf,4b78e8f3-f1f1-4a29-95c9-134784414bca,BEV-005,1,400,2026-08-07T22:33:26,,False
9d80903c-5f91-42a8-be88-5bf2ebd8abb7,52c660c6-5171-468c-bd39-f90084f6b027,BEV-005,1,400,2026-04-17T20:32:36,,False
6b6183fc-d3d5-4d96-8d16-94465eb2b309,19f40f36-6454-45cf-a87b-3933f78ceb2a,JAF-004,2,1400,2026-04-01T14:45:50,,False
5f0115c4-3c13-4386-a92e-aff42694bdc4,19f40f36-6454-45cf-a87b-3933f78ceb2a,BEV-004,1,700,2026-04-01T14:51:50,,False
12923084-ea62-421c-84ea-87f8bc1b8e23,7a45e91c-830b-4252-ac1b-ddaee5621658,JAF-001,1,1100,2026-08-09T06:54:49,,False
6c51252a-9b00-4e0e-97b8-0343be9e3d6d,ed427318-e22d-4ad3-a910-b67bb17abadc,JAF-003,3,1200,2026-02-22T06:43:07,,False
6c8e6c30-a8f3-420a-a5a1-3b446a1bf26a,ed427318-e22d-4ad3-a910-b67bb17abadc,JAF-001,1,1100,2026-02-22T06:48:07,2026-02-22T07:18:07,False
a0464300-c334-43be-bbfe-4d563c7fd753,ed427318-e22d-4ad3-a910-b67bb17abadc,BEV-001,2,600,2026-02-22T07:03:07,,False
09944549-6aa8-48b0-a2a5-1a0d09d42df8,5242d795-a96a-4e66-a999-d88457257010,JAF-005,1,1200,2026-06-20T12:51:30,,False
d5bc27f3-c2ea-4b9d-a876-f1bfbfc8397e,5242d795-a96a-4e66-a999-d88457257010,BEV-004,2,700,2026-06-20T13:10:30,,False
3e510594-34eb-43db-8e97-38a703509672,98b1e990-a162-49f1-a849-35fb5a6325d3,JAF-005,1,1200,2026-08-15T09:34:21,,True
caae8d9a-0ca0-44c8-a942-ecc8277609d7,b3e74072-4316-4e93-ae2a-a648c959bc3a,BEV-004,1,700,2026-06-03T22:56:28,,False
2719a0a0-8c7f-4a34-91a3-8f43af34dc70,b3e74072-4316-4e93-ae2a-a648c959bc3a,JAF-002,1,1100,2026-06-03T23:03:28,,False
ca384751-aa33-467a-a298-61b03dd8bd90,b3e74072-4316-4e93-ae2a-a648c959bc3a,BEV-001,2,600,2026-06-03T23:20:28,,False
b40ef595-ae6e-48f8-b678-06069374969e,384411ec-dbc6-46a0-bff1-c550bbdba2aa,JAF-004,2,1400,2026-07-19T13:05:21,,False
5ffeac63-6058-4b4c-9c23-bc7e088b14e2,823f5413-5062-4d45-8c50-fdc677d47a94,BEV-005,1,400,2026-02-21T21:51:06,,False
b59982c6-41da-4376-8930-4bd93cf6d536,823f5413-5062-4d45-8c50-fdc677d47a94,JAF-001,1,1100,2026-02-21T22:08:06,,False
ba02b14a-c235-4cb6-9a5e-b41a463f2c32,823f5413-5062-4d45-8c50-fdc677d47a94,JAF-004,1,1400,2026-02-21T22:16:06,,False
4f922fca-1896-4903-b4f5-8d003ad72061,c4b298f6-f9a9-4ffd-942f-6c28ac80c709,JAF-004,2,1400,2026-02-25T12:40:37,,False
4161d98c-d757-4597-9fe8-ec1bdf912494,d5f29722-978b-419d-895c-b12961a09416,JAF-003,1,1200,2026-07-18T07:13:59,,False
212fc1e2-a4f8-43ac-8157-6d136284ae4c,d5f29722-978b-419d-895c-b12961a09416,JAF-004,1,1400,2026-07-18T07:15:59,,False
0297caa2-c557-4210-a28a-b7d678542988,d5f29722-978b-419d-895c-b12961a09416,JAF-004,1,1400,2026-07-18T07:28:59,,False
6b64ed9d-eefb-4be2-8a39-f4335f1332cd,d5f29722-978b-419d-895c-b12961a09416,JAF-001,1,1100,2026-07-18T07:34:59,,False
5839dacf-cb9f-40ab-9f68-173fcf21d31b,42dd1d10-fef8-4a5a-92a5-ef1ded9a0219,JAF-001,1,1100,2026-03-11T20:48:24,,False
fa785212-1c90-4cbe-882b-221a84ae2e29,42dd1d10-fef8-4a5a-92a5-ef1ded9a0219,JAF-004,1,1400,2026-03-11T21:04:24,,False
1fe4503e-3b50-49a1-9e13-7b381b408b49,4082bef3-e985-4cb3-907a-33d6b6e7cc94,BEV-003,2,600,2026-02-17T17:22:58,,False
c50448cf-2731-4494-977e-55c98aab1219,4082bef3-e985-4cb3-907a-33d6b6e7cc94,BEV-005,1,400,2026-02-17T17:33:58,,False
55b80908-c3f6-4f14-bbb0-0a20ae1a5762,4082bef3-e985-4cb3-907a-33d6b6e7cc94,JAF-005,1,1200,2026-02-17T17:44:58,,False
c8c20ed1-1386-45b9-a9bf-52ec78465e72,4082bef3-e985-4cb3-907a-33d6b6e7cc94,BEV-004,2,700,2026-02-17T17:50:58,,False
af618092-0a91-461e-80e2-edacd011f84e,a2d70854-9f75-4858-9c70-cad115e59aa2,BEV-002,1,500,2026-04-12T09:24:36,,False
eba553fa-f7ee-493b-b080-11c70049f91a,a2d70854-9f75-4858-9c70-cad115e59aa2,BEV-003,2,600,2026-04-12T09:44:36,,False
d04bb685-8487-4af5-afc1-3daf6d33da5a,1fad53c9-2860-4ce5-91c5-6945dccf1a3a,JAF-001,3,1100,2026-07-29T09:59:36,,False
d7da7a65-d6a4-4853-b75a-fb9ca7a33221,98003a9a-2220-4201-ad1a-c66f3507040f,BEV-004,1,700,2026-08-16T09:22:03,,False
aed37e5e-3e39-4037-a3be-368f8ffdac6f,98003a9a-2220-4201-ad1a-c66f3507040f,JAF-001,2,1100,2026-08-16T09:40:03,,False
ad9c23ce-aeb5-4180-97b6-5c0f764b72c0,98003a9a-2220-4201-ad1a-c66f3507040f,BEV-002,1,500,2026-08-16T09:45:03,,False
898416f9-d2f7-416c-8d57-d9bc00c88b2b,14bd0e80-701e-438b-91e9-be6c3e3f9cc5,BEV-001,1,600,2026-03-03T00:02:35,,False
262a2322-d796-483a-bc01-bd6e89449b77,14bd0e80-701e-438b-91e9-be6c3e3f9cc5,BEV-002,2,500,2026-03-03T00:15:35,,False
03ba84c4-8462-4e62-a8ca-5539a67e8010,cbf3f1e7-76e4-4660-a623-af423ea4bcbd,BEV-002,1,500,2026-05-28T06:01:56,,False
525f9f2f-600d-4c61-97fe-5399df284ec4,98cdbd8d-969f-4d5d-96dd-d731036bb38f,JAF-002,2,1100,2026-04-22T04:23:19,,False
c0c0b911-3115-4383-a9e1-61cc9507558b,d4c18feb-c253-4d02-ba30-a207c600d786,BEV-001,1,600,2026-06-12T16:31:56,,False
b2cde858-4f66-488c-8d08-7ddad2402056,d4c18feb-c253-4d02-ba30-a207c600d786,BEV-004,1,700,2026-06-12T16:33:56,,False
19f33615-c8b8-40cc-af1e-5d01f8e36d4b,38eafffc-ea22-4bfc-8aa3-1d62575f1e47,JAF-005,1,1200,2026-03-28T02:57:14,,False
fc4d1f84-8187-483e-8a95-f544f39a2268,2ff5cd04-1246-4d30-8bcf-76d9bfc6153c,BEV-004,1,700,2026-04-10T19:35:25,,False
8b040bdb-6bd8-4559-b766-a01c122256c0,2ff5cd04-1246-4d30-8bcf-76d9bfc6153c,BEV-001,2,600,2026-04-10T19:52:25,,False
2db11be7-c9c5-4bb0-abe6-d03e8ba6af93,2ff5cd04-1246-4d30-8bcf-76d9bfc6153c,BEV-002,1,500,2026-04-10T20:11:25,,False
f2f57303-c7e7-406a-9f97-8d0be975915b,d201780a-7e8b-493a-a6e2-7b312b69db43,JAF-001,2,1100,2026-04-27T22:11:15,,False
c6582567-09c1-4a5c-9906-f72495f50934,441f4931-36d1-4605-ab00-3e2d10a4cf5d,BEV-005,2,400,2026-03-30T14:28:08,,False
dcfd7fed-52cb-4a05-a636-5b64a390f651,8f19311f-a516-49be-b5b8-65b7ac8450a2,JAF-001,1,1100,2026-07-15T20:37:37,,False
5df813ee-402d-411d-aabd-053530550176,451eea37-6c62-4d23-a937-eeb6bebc1e32,JAF-004,1,1400,2026-03-02T22:12:26,,False
fcbaa3fb-1619-4856-a9fc-f54db2ff2dbe,451eea37-6c62-4d23-a937-eeb6bebc1e32,BEV-003,1,600,2026-03-02T22:29:26,,False
961f2416-38a6-4f65-b992-9937926eeec1,451eea37-6c62-4d23-a937-eeb6bebc1e32,BEV-005,2,400,2026-03-02T22:46:26,,False
2ad4fddc-a598-4a25-98ac-add737ece46a,a26663e3-83c6-4e4e-98a7-725099f6cfcf,BEV-005,1,400,2026-05-24T10:39:16,,False
10fe1675-17f7-46b6-a254-d90e89505eea,a26663e3-83c6-4e4e-98a7-725099f6cfcf,BEV-002,1,500,2026-05-24T10:45:16,,False
389beb86-18ef-40f4-a770-6032ed5f83f0,958947b4-17b5-43dc-b632-2e10b51ef265,BEV-005,1,400,2026-05-04T05:32:41,,False
7fd3ca47-2f22-4299-884f-9918b35225ff,5e9db869-a526-4401-b4b6-acfc87dc58a9,BEV-001,1,600,2026-06-30T22:11:39,,False
d228d945-29ec-499c-b850-139a55f27c2b,8c68b00e-fcc7-4f9e-bdaf-92a9f01906a7,JAF-001,2,1100,2026-03-16T14:13:08,,False
0afae6fa-5d4c-4241-95ce-e6bc4ec0bfed,a0c19f83-0415-4cd4-ba3f-45f8c551af67,JAF-003,1,1200,2026-08-07T22:32:09,,False
54297f9b-1c36-4f6c-8852-6dd2063bf4c8,fc9a806a-7f8e-443c-a0ee-90eb00315d85,JAF-005,1,1200,2026-05-31T14:58:40,,False
115e4cc6-11fb-42d1-b4e4-7bf6200b0b07,7fe11084-2569-4e2b-b84c-7254f748860c,BEV-002,1,500,2026-04-12T07:46:40,,False
9498a945-1899-435c-a7b3-9068eab11a27,1e174bbf-915e-48de-af51-7d3219a1d0e6,BEV-005,2,400,2026-04-20T23:39:38,,False
0c9411fd-0281-4b52-a3b4-4883fd8c9771,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,JAF-001,1,1100,2026-07-14T22:42:40,,False
375f1f9a-9707-4821-93b6-f6c418e7cd49,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,BEV-002,1,500,2026-07-14T22:47:40,,False
f0ec5f6a-9af4-4d01-9a0c-02e27d2dacfe,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,BEV-001,1,600,2026-07-14T22:57:40,,False
185135b4-3888-404b-886d-2b63bb746567,bc62046b-79fa-4606-a4f5-685a92fb78b2,JAF-002,1,1100,2026-05-30T22:06:46,,False
8eec0027-d1f3-46a8-b27f-abc2d5d713fd,bc62046b-79fa-4606-a4f5-685a92fb78b2,JAF-001,1,1100,2026-05-30T22:17:46,,False
d8a63700-82ab-4ba2-9617-926856da6d67,b408db5c-ebb7-4f7a-aa94-c2459923197f,BEV-005,1,400,2026-04-02T20:02:08,,False
2bbe70ad-e60a-4f1d-9bab-4caa80a8bff1,b408db5c-ebb7-4f7a-aa94-c2459923197f,BEV-004,2,700,2026-04-02T20:06:08,,False
293a7aca-0619-45db-8410-ff7ad5cfaba4,05ed2cfa-8d7a-49ea-884e-0a7f29777a1e,JAF-005,1,1200,2026-06-13T00:51:05,,False
77888253-f0bf-48b3-bc07-476f42a1d91c,05ed2cfa-8d7a-49ea-884e-0a7f29777a1e,JAF-001,1,1100,2026-06-13T01:04:05,,False
a864612c-464c-48fb-add5-7cc14ce45590,3acb360e-21f5-4778-9403-583038ba96bf,JAF-001,1,1100,2026-04-08T02:41:43,,False
eda76b9f-3003-4fde-a337-aab6f0cc32f7,3acb360e-21f5-4778-9403-583038ba96bf,BEV-001,3,600,2026-04-08T02:53:43,,False
8977140a-c116-4c30-9037-c4d22f55efba,f5377876-26bf-420c-b49c-ccecdfdb7750,BEV-004,3,700,2026-07-31T01:06:34,,False
9eee35ee-99cd-479a-b90a-7592ddf10480,f5377876-26bf-420c-b49c-ccecdfdb7750,JAF-005,1,1200,2026-07-31T01:26:34,,False
5e6bad84-aee2-45a0-81d8-f3c96492f599,f5377876-26bf-420c-b49c-ccecdfdb7750,BEV-005,2,400,2026-07-31T01:36:34,,False
680f4a5e-a42d-4759-9e09-9f2bc48aec2d,23cbf71a-1942-4b24-afd5-4e6a20f5211f,BEV-002,3,500,2026-02-21T03:00:46,,False
b1a190b0-8ee0-4687-ae51-f16b65b73232,23cbf71a-1942-4b24-afd5-4e6a20f5211f,JAF-002,2,1100,2026-02-21T03:10:46,,False
de627972-6ea6-4b3e-82a3-16a7104ace86,23cbf71a-1942-4b24-afd5-4e6a20f5211f,BEV-001,2,600,2026-02-21T03:12:46,,False
410aaa4d-fcee-4cc7-b385-acabde4e4a59,23cbf71a-1942-4b24-afd5-4e6a20f5211f,BEV-003,1,600,2026-02-21T03:22:46,,False
000278cd-8eaf-4193-afa1-4460de59dd8b,47fab705-b7ff-4df5-aca6-d173b52eb30f,JAF-004,1,1400,2026-06-11T07:56:50,,False
47be7b79-fa42-49be-a3e1-7e23d859f7fd,47fab705-b7ff-4df5-aca6-d173b52eb30f,BEV-005,1,400,2026-06-11T08:13:50,,False
72f8b1e9-023a-4a01-a8cc-2eeefdce010d,47fab705-b7ff-4df5-aca6-d173b52eb30f,BEV-004,1,700,2026-06-11T08:19:50,,False
5f85fa15-fa15-4459-835b-04881d529fac,47fab705-b7ff-4df5-aca6-d173b52eb30f,BEV-004,1,700,2026-06-11T08:24:50,,True
5587163c-79d6-4e7d-9413-25023d76e8ab,09551162-725f-4514-a8fa-945554fd4b96,BEV-001,2,600,2026-04-04T17:05:40,,False
07710c9e-7f9a-4da4-947c-0b91a99156e6,80d90584-687a-4267-aea3-efa29fc6da6e,JAF-001,1,1100,2026-06-30T12:30:03,,False
37e9cfd3-b80f-4942-9424-76de91d81bd3,80d90584-687a-4267-aea3-efa29fc6da6e,JAF-004,1,1400,2026-06-30T12:33:03,,False
df1aedc2-6736-4a39-868a-5fd6f211517b,80d90584-687a-4267-aea3-efa29fc6da6e,JAF-001,2,1100,2026-06-30T12:37:03,,False
a49cd0e1-88ad-45f6-b2aa-827c21f82e84,80d90584-687a-4267-aea3-efa29fc6da6e,BEV-005,1,400,2026-06-30T12:41:03,,False
08baf53c-348c-4d66-a4f4-e9a816edfbd8,c5f5f8fa-742b-4b29-9031-e84ab230122b,JAF-001,2,1100,2026-07-11T22:30:14,,False
e27f4567-4e5b-43cd-b768-2d36fc437697,736e435c-a9d0-4519-8bb0-8c510579a611,JAF-003,1,1200,2026-06-15T14:20:31,,False
831f9d6b-77a4-4d7d-89f1-b6ec9cb02220,713c48eb-18a3-4e8c-8ad1-5a3aac1c73a2,BEV-002,1,500,2026-04-02T20:15:20,,False
5e804e8e-5a52-4c20-a18f-12575a449622,d9d4995b-527c-4059-b8fe-5404cf1e9f9a,BEV-005,1,400,2026-06-21T03:00:08,,False
65603afe-b0ae-4284-bfca-474b34a7a23e,d9d4995b-527c-4059-b8fe-5404cf1e9f9a,BEV-001,1,600,2026-06-21T03:04:08,,False
64cf8c70-9a7b-4002-9cc7-7b3cb1f49584,0c2d1a7d-3efa-4b9c-8f68-e6deb1295b5e,BEV-005,1,400,2026-06-18T18:38:00,,False
4dad9480-cf92-46a1-8915-c03568def503,0c2d1a7d-3efa-4b9c-8f68-e6deb1295b5e,JAF-002,1,1100,2026-06-18T18:40:00,,False
d2c0dcc0-5226-42e2-a896-9a18655fb7b9,ca718494-32db-4292-b00e-aebf7d9e0d2d,BEV-003,2,600,2026-02-21T23:09:41,,False
ffdefb89-b148-4814-99e2-5229758bee7e,ca718494-32db-4292-b00e-aebf7d9e0d2d,JAF-005,2,1200,2026-02-21T23:14:41,,False
df5a19d0-3e0f-4cf3-9ba2-ebf3bb569529,ca718494-32db-4292-b00e-aebf7d9e0d2d,BEV-004,1,700,2026-02-21T23:29:41,,False
8427f34d-9e91-457c-be87-6221071ee75c,ca718494-32db-4292-b00e-aebf7d9e0d2d,BEV-001,1,600,2026-02-21T23:39:41,,False
68f7e281-96c1-41f5-bce7-fdc31f2b967c,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,JAF-002,2,1100,2026-07-15T10:40:20,,False
bbb3925d-c546-47c9-9b07-5da05b97992f,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,BEV-004,1,700,2026-07-15T10:48:20,,False
0abeabd3-59f7-4e66-9d03-867fd1115744,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,JAF-004,0,1400,2026-07-15T11:03:20,,False
769ffcc7-ef14-4ab5-bf4f-b08362ea2590,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,JAF-002,1,1100,2026-07-15T11:12:20,,False
2d2bafbe-5a63-44d2-acc0-cc106c0a017c,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,JAF-004,1,1400,2026-04-02T19:25:45,,False
5af0a583-b270-4ff7-931b-87b94b2a7684,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,JAF-001,3,1100,2026-04-02T19:31:45,,False
39d66431-c42b-4a28-bff8-32caf3c18065,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,JAF-003,3,1200,2026-04-02T19:39:45,,False
7df65652-fb70-4ecf-a825-0b29d19c672a,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,JAF-999-DELISTED,1,1400,2026-04-02T19:51:45,,False
758c7177-2dd0-4ca9-b099-f4503be96772,bf16b9b2-a662-4f94-ba17-5d228775399e,JAF-004,1,1400,2026-02-28T10:43:17,,True
56aa68bc-8c72-40b4-948e-f0ef2f34a806,bf16b9b2-a662-4f94-ba17-5d228775399e,JAF-001,1,1100,2026-02-28T11:01:17,,False
08a54e8e-15be-4614-843a-377fc8a3601c,0caae719-2350-4a6e-85da-f65822ee9b8c,BEV-003,1,600,2026-03-21T05:28:10,,False
39b32ced-3f29-4249-902f-ef367f592338,0caae719-2350-4a6e-85da-f65822ee9b8c,BEV-001,-1,600,2026-03-21T05:47:10,,False
