id,loyalty_account_id,transaction_type,points,reward_id,related_checkout_id,occurred_at
a416c418-680d-4b0e-989c-b3c17e35d260,9505a62e-4c71-48c6-aac3-24ce2b47852a,expire,-100,,,2026-08-09T16:42:10
67f4bb2a-813f-4ef1-9915-c9300fa78d17,95cf06dc-15b1-4867-a44e-b1d291a5ed38,earn,100,,,2026-05-21T16:42:10
150b4efa-230f-4cbc-8082-aa7bbab8000b,95cf06dc-15b1-4867-a44e-b1d291a5ed38,earn,35,,3998f953-04fb-4866-bdeb-a44f7c293e06,2026-07-19T03:58:26
2a841c5d-9657-4914-85b0-a402f564c39b,b755776c-38b5-46c6-b67d-e3326ebfbb94,earn,100,,,2025-08-26T16:42:10
203ffc4d-5b0c-42f4-a755-6b7d23fb2867,89538405-f3e0-456c-a92c-3c40f3cc8f89,earn,100,,,2024-12-12T16:42:10
63c5ebea-38a7-4c56-b816-aec61f290c7d,7a0b31f4-76f2-4f63-9de5-b7c6a29c09da,earn,100,,,2025-09-08T16:42:10
46fc6583-ba61-42ed-a8b2-0020087d82da,7a0b31f4-76f2-4f63-9de5-b7c6a29c09da,earn,24,,c46f2285-789e-4d4d-9611-7c23fa0a604c,2026-06-14T07:56:53
1c681147-c281-4131-b3f8-3526e08764a2,e620e0b9-8502-4206-b66a-f405e84f146b,earn,100,,,2024-10-06T16:42:10
3031c147-5d1a-4c4d-a2df-6cdaf66d3cc0,e620e0b9-8502-4206-b66a-f405e84f146b,earn,34,,26e29980-da29-4d5d-bf49-5f5ace4800ea,2026-04-13T21:11:30
26098bfa-f117-460f-9212-d962ff7c3e0d,8afbafeb-7d52-4c04-8628-fbb49fe2b492,earn,100,,,2024-09-25T16:42:10
f269b1a5-b8c3-4367-b1f4-d33ac2d92e09,8afbafeb-7d52-4c04-8628-fbb49fe2b492,earn,45,,80c232ae-96d2-4f09-93ee-582eba557cc9,2026-04-29T08:13:18
495f24c5-8b5d-406b-b85a-d853e0f80d13,a29046b2-0025-49b4-8b81-1b21729dc048,earn,100,,,2024-11-18T16:42:10
e057a92d-e36b-428f-bcae-cefc9c25cf16,025c0f42-b412-4cd2-975e-9eaaa7cce709,earn,100,,,2025-09-09T16:42:10
a8c7c268-9432-47cd-afc4-beadc2ae6c33,36f822f2-7ffe-4a4f-8fdb-6adb2fe4dcb3,earn,100,,,2026-03-20T16:42:10
17f57807-fca7-4802-aeba-b12609f9e1b3,36f822f2-7ffe-4a4f-8fdb-6adb2fe4dcb3,expire,-100,,,2026-08-13T16:42:10
3210258d-bf6b-4ed7-8790-31495fbe80db,8357fb23-8adb-434d-bccf-b3657696e96e,earn,100,,,2026-06-10T16:42:10
db7addd4-8cb7-4f38-a8ce-19b972720371,8357fb23-8adb-434d-bccf-b3657696e96e,earn,6,,a6ccaa4f-ccfe-4b24-b073-a3d59a755b1d,2026-06-07T16:31:52
9b72e0fc-6a5a-4028-a9eb-a897eeaee6f3,8357fb23-8adb-434d-bccf-b3657696e96e,earn,12,,e469fc98-1f1f-42f4-a0c4-c6c74318f4f3,2026-05-31T15:22:40
9b3f2c8c-f598-4a00-8269-7434f2a2ea5e,6a86e891-6ed8-4dea-b365-f0811808887d,earn,100,,,2024-10-27T16:42:10
edc87c11-2c39-49cf-9029-03b7a2a000ce,6a86e891-6ed8-4dea-b365-f0811808887d,earn,11,,8d7381af-4947-4e3e-8ac6-43c868390c46,2026-03-25T15:43:15
5d788b74-7fb5-40cf-8c5f-5a8280babc42,47bbb43b-b6ce-4253-b120-5c2d175095b3,earn,100,,,2024-10-20T16:42:10
10c36f9b-a3c6-4468-b3d3-e726542db0bd,154dfe3e-e7bf-4443-acbb-d3527f08e1aa,earn,100,,,2025-10-06T16:42:10
94c0cf33-d2f2-4549-85ea-c17e6cee8f19,a31e66dd-68cd-44a6-9f69-0460ad633123,earn,100,,,2025-12-25T16:42:10
28e75652-59bb-4a8f-b78e-415c3017327f,a064ec9c-c10e-4c3f-b280-62adff4a697e,earn,100,,,2024-12-22T16:42:10
afec6c69-91f4-49c8-bf24-248d39dccaf9,5e3fbaee-0063-4016-8b37-c210cf856379,earn,100,,,2025-11-13T16:42:10
110cac4c-6742-4d49-ac55-c93d3b9186e8,5e3fbaee-0063-4016-8b37-c210cf856379,earn,11,,c4bf1fca-d874-4ab0-ab5e-9c6e819f7d25,2026-06-01T18:24:55
d13ca824-7fa0-4d64-9231-9dae77ba49fe,9123ea17-aac8-4925-9e43-0bb63d2e2ebf,earn,100,,,2025-08-05T16:42:10
91f78138-6621-46a2-9b37-98dbc3051942,ab7d8b3c-bdc6-4a9a-9e90-f7fe10e0aefc,earn,100,,,2025-06-04T16:42:10
cb06d2ca-380b-4380-a406-0dca296e2096,7872393b-46e7-4e48-99dc-c6363fe70894,earn,100,,,2025-11-27T16:42:10
06315f90-8af9-4aac-8959-30f7a87ef59e,0de440ba-a977-4ccb-b1ae-2df75acc167c,earn,100,,,2025-12-28T16:42:10
fde5e284-dc81-4e17-b904-61e65414601d,2099dc3f-cad8-4c84-869d-6b008b6334ad,earn,100,,,2026-06-24T16:42:10
7390a033-6894-4601-9610-fccfed8a6e4e,2099dc3f-cad8-4c84-869d-6b008b6334ad,earn,15,,0e48c2cb-a7ca-46c9-9a57-4534ed34838b,2026-03-07T02:50:15
75dc044f-aa3e-487f-8786-517a75a2de66,9859d65a-d39b-4add-9a2f-6274800cf1e5,earn,100,,,2024-10-02T16:42:10
c7426644-9670-4c14-86ef-0b200e1c2f23,8a7cad86-cea1-48c1-824c-21bd00c49e70,earn,100,,,2024-12-10T16:42:10
bc7d1bb2-ad51-40d0-b93f-8b4cba54a7af,58613550-7061-4edd-8ed7-46a84f30dc04,earn,100,,,2024-10-03T16:42:10
c95fcbb3-5ebb-4921-bb8c-dd4286e64b20,58613550-7061-4edd-8ed7-46a84f30dc04,earn,6,,52000ed8-b0eb-4e2f-a09e-35ae002af898,2026-04-06T09:31:53
cab0c671-744e-43b1-bb76-ca0a98611864,dd3d1d7d-c374-477a-947f-49eac72e0399,earn,100,,,2025-05-18T16:42:10
b55beddc-6a4f-40e9-87fe-798d1a221448,f9967107-bab1-4f29-b242-d4317f930e18,earn,100,,,2025-10-08T16:42:10
2f0ebd6e-d36e-4674-9caa-54ace7abf42b,0d39da69-1a9e-4730-91f5-a6b0edbbcaa9,earn,100,,,2024-10-27T16:42:10
61884069-2db3-4b78-8d19-3739ca4859b2,0406f58a-f2b7-4fa9-b25a-d828c43907ff,earn,100,,,2025-12-16T16:42:10
1beb31da-129f-4ff7-897a-131da1725513,0406f58a-f2b7-4fa9-b25a-d828c43907ff,earn,38,,e5bb6096-71fa-4032-a95a-1457ed10bad5,2026-04-16T19:18:57
14ed86b4-8c3d-4c7b-b0ca-f0f962e5c65d,8cb59f30-8851-4fcc-a052-6668e33c835c,earn,100,,,2025-06-03T16:42:10
6266d1a6-c502-4c0e-8dc5-214707f983cb,8cb59f30-8851-4fcc-a052-6668e33c835c,earn,35,,26c340dd-c203-43b7-bcba-86578a418037,2026-03-14T11:03:30
66036644-30cc-4dda-914d-aade6fd418b0,4c1d6088-1159-423b-9afe-b4dce54f610c,earn,100,,,2025-04-28T16:42:10
7d11d842-6dc1-42ae-812c-2e9d64e2db2f,70be323c-d230-45e8-843f-0178fc5c148f,earn,100,,,2025-01-14T16:42:10
577b7b3b-5f86-4d4e-a2bc-9c366ccc1140,7cfe2fe5-30e8-4119-a742-0559d4a5c5e4,earn,100,,,2025-07-31T16:42:10
7e00f2ee-0153-465a-bf7a-fab9d7eafabb,7cfe2fe5-30e8-4119-a742-0559d4a5c5e4,expire,-78,,,2026-08-08T16:42:10
25dcf2cb-80f6-4811-a5f3-f01aa5b10dd5,27138cca-145f-4501-8d0f-deb8b1d4101f,earn,100,,,2025-12-24T16:42:10
d33a8692-d8fa-4188-9e61-3878c93e5614,27138cca-145f-4501-8d0f-deb8b1d4101f,earn,6,,6e5d0114-701d-4b00-b1e4-07d2b00826bf,2026-06-13T11:45:54
2a9c2959-f359-4ad3-9168-b03d13071296,035d5677-0922-4bd6-bf39-dfc8bf3c8ede,earn,100,,,2025-06-11T16:42:10
6d611eef-5b63-4140-8dc0-78eb3286ffb3,035d5677-0922-4bd6-bf39-dfc8bf3c8ede,earn,32,,2219ff42-6b9f-4957-90b4-d639dbe004ff,2026-04-05T17:01:17
16b0a573-8ceb-4d0c-9fcf-14d61cfa3c7c,91b46b5c-a00c-4774-8ae2-93e0b55f8c0d,earn,100,,,2026-01-17T16:42:10
723dd695-70f9-4dfa-acd6-91e728996c93,ab0476b4-c38b-4151-8c25-cc4124bc7266,earn,100,,,2025-10-11T16:42:10
d36a727c-51ca-46a5-ba7b-1d36a168f0a8,8a46b921-9ddd-4d7f-8ee6-130e247453a9,earn,100,,,2025-10-01T16:42:10
aada69ea-e387-43b1-88c5-999849461c7b,178e899e-e1a5-4132-917e-143967b121f6,earn,100,,,2025-11-16T16:42:10
8a09a71a-724b-40c2-bf35-bb7686ed68f0,e05e2bf5-2771-48c1-9b76-f8e968c304a2,earn,100,,,2025-01-08T16:42:10
a5291d46-51da-4677-a518-c7e573734328,e05e2bf5-2771-48c1-9b76-f8e968c304a2,earn,28,,33839eaa-89ff-43fb-85cf-a3a7d48c8bc6,2026-07-19T15:24:21
f2c8d9a4-a451-41a2-869b-989999621bb2,920a4731-ebd7-4cab-9d5d-9e8bde39081b,earn,100,,,2025-01-27T16:42:10
bfa4304f-a4f7-466f-be8a-0cea78acd135,e2061162-82bb-4e68-a67c-ab23c1586416,earn,100,,,2025-05-06T16:42:10
77bb355e-733b-4925-95a5-07ca9f572e71,f14d35f1-613e-4ad9-91c6-f20eaa97a89a,earn,100,,,2026-07-12T16:42:10
0ff2450b-38d0-4d6e-b143-019b0b683435,1667d3d6-bce0-4f1e-80aa-dd488f14cc9f,earn,100,,,2025-06-18T16:42:10
67c7746f-3391-4255-a8f2-578625126e20,4e705e16-41f0-48cb-b0df-a4e561be2b26,earn,100,,,2024-09-16T16:42:10
fc8da062-032a-4d72-969f-456d07e1202c,fc3c81a8-09d8-41bb-adbf-01f58f4ded91,earn,100,,,2024-12-30T16:42:10
b2c868e6-fd8b-454e-81a6-218ff5cad680,0e25c92a-c8b6-459a-b361-09fa12333a93,earn,100,,,2025-10-25T16:42:10
3e744e90-145f-4b63-a1c3-c0a124fb0c9c,0e25c92a-c8b6-459a-b361-09fa12333a93,earn,45,,7d059853-49cc-415e-8c19-42343f6a22b1,2026-04-27T21:41:12
1f05d8ea-22ff-4772-bba3-f24ca2e9f165,fbb4a7a5-a18c-48b7-a71a-9fe849e3ed3d,earn,100,,,2025-10-29T16:42:10
cfb5cc54-62e1-4d20-9117-46314f97a428,fbb4a7a5-a18c-48b7-a71a-9fe849e3ed3d,earn,58,,c879e41e-4fee-40fb-96dc-96ff51b49004,2026-07-15T11:38:43
79f688fb-8a0d-475a-bc23-f52ab498c967,8da7d890-f60c-406f-aae1-29028eb8cfc7,earn,100,,,2024-11-11T16:42:10
a263abd1-c1d6-4318-adb5-f5174f54bab2,ba843855-fcd2-4280-8e8a-4f350c42c0d0,earn,100,,,2026-02-03T16:42:10
06e844ea-8035-47da-b86f-e34733606e8b,a775f4bb-8a9d-49a6-8b0c-2503a587cf28,earn,100,,,2025-10-25T16:42:10
c0205387-54c3-4741-8b6b-2eabe8f59de7,d03f7233-07a2-41ba-8a17-db330d195d70,earn,100,,,2025-01-13T16:42:10
22e57080-d1ab-4aac-84c6-d74101e44442,9c952fe2-7156-411a-8150-2f2e3a9b3b35,earn,100,,,2025-11-28T16:42:10
499ccb84-263c-4bbb-837e-4679bb427420,9c952fe2-7156-411a-8150-2f2e3a9b3b35,earn,18,,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,2026-05-20T10:49:19
b65e4d81-6b93-4ce2-81da-1fd9720ba1ff,ec890575-6fab-4a8d-b2c0-d4e0e161dd1e,earn,100,,,2026-06-16T16:42:10
e32160f5-9ca8-453b-a42b-8dbe3fd5d6f4,c98b63ff-5339-4d31-b42d-85e1bc0d535a,earn,100,,,2025-02-04T16:42:10
78b49a0f-2b91-4531-aa8e-a074c1e0fd6e,fa05e266-29a9-4893-8322-720ab9663681,earn,100,,,2025-04-15T16:42:10
fa0da32a-b589-4106-9436-ac5720c99ce5,975ac84b-6976-4f95-8dca-c988879bcb64,earn,100,,,2026-03-05T16:42:10
d66808aa-701b-4d10-b989-d2d6beb37591,96b649c2-6549-4fb9-a18f-c972fcc98065,earn,100,,,2025-12-15T16:42:10
1efc5b8f-26ec-468c-a8a2-319a2257635e,f2e11984-db8d-48ac-b9f7-284d91b95510,earn,100,,,2025-01-29T16:42:10
501c7958-6911-4ae9-b82d-06f4257f02d4,0f92f60c-1986-44c6-a95c-4a43b37d5b42,earn,100,,,2025-07-08T16:42:10
7eeccd34-cfb7-4c9e-8cdf-c46ca5e3b069,0f92f60c-1986-44c6-a95c-4a43b37d5b42,earn,23,,f108e134-604b-41d4-ab96-117dcb3ee07c,2026-06-15T22:38:39
59df1585-67bf-4d5d-94a9-adb40db70e78,77ca6688-afe8-4b1c-b7df-4f678a8e302a,earn,100,,,2024-12-18T16:42:10
ca615134-4157-4f88-8aa2-43026a5607b1,f30ef2c9-feb4-4e4f-8c54-9444e2049bf8,earn,100,,,2026-03-27T16:42:10
d376aa57-b61c-49a9-8607-a0e65e81bc5e,59e4dc0e-644c-4640-a53e-e7d97f33cae2,earn,100,,,2025-03-19T16:42:10
b2bdd80d-cfab-484b-ad27-38b7aa67887f,a22eec98-3026-4272-8c8e-920f83bbf1c6,earn,100,,,2025-07-19T16:42:10
8505b183-ba22-436c-9bf3-2a05c6929cb6,bb64ebf8-22e7-4993-a4a2-0be552e399ef,earn,100,,,2025-07-16T16:42:10
ca1f93f3-e4bd-446d-a3c2-b3c66c31a861,bb64ebf8-22e7-4993-a4a2-0be552e399ef,earn,28,,7f4520ac-c074-471c-86e0-de2db9dbecd4,2026-03-11T12:06:05
cb52ffcc-eb4e-4663-9d10-7b9fa1f35680,c3407560-bba3-4251-b54a-a62071e0bb70,earn,100,,,2025-03-23T16:42:10
e0fe0742-3620-47ea-b01d-43dcf30f6476,41098789-537f-43d0-9873-d5e11de55b6b,earn,100,,,2025-06-23T16:42:10
733d7aaf-77be-4b00-b890-d72670acd345,18cbe202-a1f1-439d-8aab-5877ce0d6b8c,earn,100,,,2025-10-20T16:42:10
fc4a5de5-65d7-4365-8f09-14fa51f53643,c7c1bd36-458c-4629-b047-f4d4e346b550,earn,100,,,2025-08-22T16:42:10
c965c6ac-dc4b-4dd9-93da-3a71620a65a7,45651cd9-434e-41f4-9ca3-071e6e13088d,earn,100,,,2026-05-17T16:42:10
e01d8139-5f23-4f61-91ad-fb86c118e567,69c25e43-a50d-4e23-acf4-ebf56f5b3f17,earn,100,,,2025-01-18T16:42:10
b55b9fbb-3ccd-40e8-b224-320c7d3a74d7,778b7276-ef31-46ab-8e84-8e7a12b738e8,earn,100,,,2025-10-12T16:42:10
37be0ba2-aee0-4318-8c8d-016a077504cb,41d959b5-4cdd-4d00-822a-2bdd94db7b8d,earn,100,,,2026-06-07T16:42:10
df344a30-3bca-4d88-8778-72945902f467,41d959b5-4cdd-4d00-822a-2bdd94db7b8d,expire,-50,,,2026-08-06T16:42:10
14695b9e-b44e-41f5-973c-4ccfbfe58d51,0410f855-be8b-42e9-ae5d-bdf2d8f106d5,earn,100,,,2024-10-22T16:42:10
b7c95114-178a-4f0d-b483-8b3f78bc09b3,0410f855-be8b-42e9-ae5d-bdf2d8f106d5,earn,1,,5ced0d38-c0a3-4e10-995a-ae91c02d809b,2026-06-27T07:08:23
ca1d881a-aa5a-4c51-905c-8e4cee0af438,0885e9c0-5988-4ccd-9084-9b2a1c791140,earn,100,,,2025-08-11T16:42:10
00757da2-f92b-49d4-8cc3-5750e8a17a0a,7ed09f8c-c499-428b-9bee-2f9597ff9ae4,earn,100,,,2025-03-17T16:42:10
8dd84265-8cde-4148-b0af-4a2a74084cbd,5054d43f-deac-4b58-a8a5-a9e6e681fac4,earn,100,,,2025-11-07T16:42:10
70661548-9b04-4f22-a6a4-1bc86e254d2d,5054d43f-deac-4b58-a8a5-a9e6e681fac4,expire,-100,,,2026-08-09T16:42:10
770f4a4e-1b0d-4f4a-9bbf-4eeaf674d758,b5f94346-4fc5-4a87-8baf-0dfe26d5916e,earn,100,,,2024-10-17T16:42:10
b3e91b6a-9029-4b25-8134-fc4cbf990a78,68eb36f6-8706-42e7-9f03-933981b84200,earn,100,,,2025-04-12T16:42:10
ffb25cfa-0d8c-49f6-a93e-02109cf22043,114fa45c-14c9-4edf-bfb0-91ca1106a3e0,earn,100,,,2026-02-08T16:42:10
8eef62f9-4be2-4f6e-a4b3-f2f192d6a165,215762b9-2384-43ee-8d02-3ccd287ef935,earn,100,,,2025-04-20T16:42:10
43c40dcd-7bbe-487b-8ddf-ba7595290a6d,f0065091-4e38-46f1-ad05-77998e472314,earn,100,,,2025-12-20T16:42:10
e82c4306-9e18-4d21-8c6b-45b18dfc23bc,9bb0373f-7a75-4011-901b-563da6acd6f6,earn,100,,,2025-06-09T16:42:10
817cf2b0-12f1-4dbd-bc6f-2c40abef0ce2,5c4aa568-b50c-46cf-9c66-4948f5d6e5f7,earn,100,,,2026-06-07T16:42:10
4235029b-b5f0-4ad2-bf77-f894ab873ecd,8d57d7ec-6674-4f13-a0b4-12d4a51da95a,earn,100,,,2026-04-07T16:42:10
7a91a3bd-217f-4a2c-ac00-383639ee5f8c,8d57d7ec-6674-4f13-a0b4-12d4a51da95a,earn,40,,aa80f285-11da-470d-ad1f-d4e452c2150d,2026-07-15T13:07:20
16db1a04-9b4c-4aeb-b149-5af990b27704,8d57d7ec-6674-4f13-a0b4-12d4a51da95a,expire,-51,,,2026-07-19T16:42:10
4f0d5888-ec79-4107-accc-280221a10086,11920e9b-e22a-4683-afde-f740e9d4de5e,earn,100,,,2026-04-26T16:42:10
e6c4cd6a-8560-4ff1-b356-4be5ffc5b2d9,d7f6fb32-3800-4af9-bd72-da4b49455773,earn,100,,,2025-12-25T16:42:10
bf651a59-394c-43b0-aa1b-4af71244e6f2,f8a9e13a-47df-4492-b66e-3bdead34c284,earn,100,,,2024-09-11T16:42:10
7bf432f1-537c-4c05-9334-45a102d61091,f8a9e13a-47df-4492-b66e-3bdead34c284,earn,12,,ee223367-93d9-4246-a839-b90a11cb955c,2026-04-04T10:14:43
3649b73a-34fd-4d37-9c54-802551b4cedc,460e063d-f025-4660-a931-57edfe73045d,earn,100,,,2026-01-18T16:42:10
831139ee-ecd1-4f8a-b92d-4b16cb49858b,460e063d-f025-4660-a931-57edfe73045d,earn,24,,8dfe4a7e-d409-4ebf-aa5d-14ef8ec9e8da,2026-08-08T21:30:54
d4756117-1a2f-4fc3-bf2a-9b0c8233283e,460e063d-f025-4660-a931-57edfe73045d,earn,6,,dea73aef-b915-4ef4-b6bd-f3f862016447,2026-06-06T09:07:21
0cee2d41-c9e3-4fcf-8827-ef07c547002d,1bcd1455-0a0b-4536-84f5-7984325a8baa,earn,100,,,2025-11-04T16:42:10
052879f1-afda-41a5-83bc-be98c4c5f0ac,0cdbbb49-8533-45b5-ab59-40f257c2268c,earn,100,,,2025-08-23T16:42:10
32c3e7e6-3a4a-4b12-992a-bef56f68970c,37f26265-b11f-4f49-bd45-bdbba653dabc,earn,100,,,2024-11-18T16:42:10
c3b81913-d4e7-4034-a088-fff07c5139dc,2c6f6426-5c31-495f-bbca-b324d669fa85,earn,100,,,2024-09-02T16:42:10
9649fe11-06de-4e3c-826e-216a2481b366,2c6f6426-5c31-495f-bbca-b324d669fa85,earn,18,,cb4755b2-19a3-43d4-a783-ff2104eeefb6,2026-04-24T00:08:37
dd184bc0-aaae-484f-b99b-dcc5a5d9dace,14a4215e-9761-4eff-8113-1850372e0889,earn,100,,,2025-06-04T16:42:10
0a29d89b-d7e2-4daa-99be-a8b4684b0266,7eb8d88a-dd57-4cab-9b8e-66dde675479a,earn,100,,,2025-12-13T16:42:10
1d35322a-19a4-47fe-a724-8461d95e72ee,63d9e45d-a21b-4c0b-86f8-138de702e216,earn,100,,,2025-10-12T16:42:10
4fea19e4-8f97-485c-9a2c-f4bb50d64f90,bcfa3451-71d6-4035-8bbe-c02583a7b618,earn,100,,,2025-10-31T16:42:10
6b145b6f-8a14-4fc3-a39a-480a98ae62c1,bcfa3451-71d6-4035-8bbe-c02583a7b618,expire,-79,,,2026-07-31T16:42:10
e2b5a59f-cea7-44a9-89c7-494f29849f72,eba66bce-26d2-4a49-b140-e5f9c6bd341b,earn,100,,,2026-05-03T16:42:10
d484a06e-770a-44e5-a302-d7ea267d3f3a,1cea9a31-0944-4c72-be7f-6bf2d42c2b0e,earn,100,,,2025-11-11T16:42:10
f1ee5db3-67f9-41e3-ad23-a75760342989,41e72975-7e05-44ab-9e14-effbed2f6e30,earn,100,,,2025-11-07T16:42:10
f9e465cc-9a31-4366-abe7-43f8546b7847,41e72975-7e05-44ab-9e14-effbed2f6e30,earn,11,,14a6fa06-c781-4669-83c4-6991ed5d7c25,2026-08-07T07:30:02
31b96a4b-6d39-40ed-b1a1-31a10d1d4c33,b39af986-03a0-41fd-aa1d-862b11c7d2d0,earn,100,,,2025-02-05T16:42:10
ed08dae7-1178-45b1-97a2-b6d021e8b8ec,a88fbe44-82bb-471d-b3db-4015ec95a97c,earn,100,,,2025-10-01T16:42:10
0d9d2a5f-b0ea-4586-ac87-8dcfc891e5bf,26b2e6b9-17e8-474c-9f82-bede46caec32,earn,100,,,2025-06-02T16:42:10
da8ddcdf-9def-4ccb-ace4-63c83a8c03e8,984ab311-d6bf-4eae-aa54-5c9e5ba92229,earn,100,,,2025-01-21T16:42:10
34244db1-b19a-433c-96f5-96a9920a5a79,8854a3e4-5ea1-4cb0-99ed-d7a7c5997df2,earn,100,,,2025-08-04T16:42:10
bb1c1a7d-de88-4635-9d69-913994c0aff4,4dbbd934-84ff-4f13-af3b-76c7fcf2be68,earn,100,,,2026-04-08T16:42:10
b4f6b298-4dd7-4037-a99d-5a0407d94af2,fc2a8721-8d0d-47cc-b09b-0488fde0ca59,earn,100,,,2025-10-29T16:42:10
f86f863e-3987-4b52-b8ed-c63758f84f38,fc2a8721-8d0d-47cc-b09b-0488fde0ca59,expire,-98,,,2026-08-11T16:42:10
a1b5e1c0-3473-42d2-83ce-3456020714d1,577d318a-a1d1-4c07-82cd-15929e8b2ca2,earn,100,,,2025-12-25T16:42:10
4b6a3a53-ba79-432c-a8a3-63156a2ffd85,3368e002-6d8d-4aa0-90b6-701751d6c41a,earn,100,,,2026-05-21T16:42:10
f588c7d4-fcff-4e0e-9d66-087589c2723f,3368e002-6d8d-4aa0-90b6-701751d6c41a,earn,58,,d4e5516c-0273-4725-bb0a-91947112e12b,2026-05-22T04:00:10
64979dc7-a832-4926-a1e5-094188346313,de763560-2697-4b7e-8d55-66728369035b,earn,100,,,2025-10-15T16:42:10
aa758804-a218-47da-8dca-64a3477b7275,eb9afc75-3acf-47a0-a730-27170f679097,earn,100,,,2024-08-29T16:42:10
