id,customer_id,agent_id,category,related_return_id,subject,status,priority,created_at,resolved_at
a91cc3a3-e6b7-4c5d-b813-66f5df127e29,bea5ef1d-43b9-4df5-b3d1-436f675ec066,38003235-c133-4913-a560-05ab3f945523,return_refund,,Charge get can thank scene during.,closed,medium,2026-07-02T16:37:57,2026-07-05T14:30:35
0ad0b233-0be5-4f29-b576-57910b30c379,890861ac-5e77-4568-aaff-807b37e6f872,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Similar agreement point suffer serve just.,resolved,high,2026-01-06T16:37:57,2026-01-07T19:24:22
d4b78488-40a8-434b-bed8-5e3778ba9171,8639eac0-9cd8-4fe5-9e10-8526a16018d1,90f96181-8123-4add-8fe8-938102416710,other,,Several safe effect environment ago serve.,in_progress,medium,2026-08-10T16:37:57,
ae940661-7c23-405e-9374-322e518956ae,80617fda-335d-411d-aed3-ca3917a8cff2,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,product_question,,Inside tree part finally population discussion prove.,resolved,medium,2026-07-15T16:37:57,2026-07-18T14:45:20
13bffb50-c746-4fb6-a141-3231e91b4a82,0edeaba5-35f3-4e68-98ca-f412d9cd14b5,63d29a06-4a0f-4f21-9b3c-0ca917190a59,product_question,,Want politics side performance opportunity service conference.,closed,low,2025-10-26T16:37:57,2025-10-27T13:06:15
456c57d6-b474-40cd-a363-32d9bf234caf,66dda3b2-66cf-4b2b-90b2-91abe28f6aa4,febe248a-e430-40d5-84d7-fc06d8b408dc,shipping,,Change magazine forget turn by perhaps.,in_progress,medium,2026-05-10T16:37:57,
2174e128-4386-474c-b8df-5af9076d30cc,bb0bc182-b8f7-4f26-b794-dca522dd4cec,febe248a-e430-40d5-84d7-fc06d8b408dc,product_question,,Hold of someone live customer goal kid rise.,closed,medium,2026-02-23T16:37:57,2026-02-25T09:05:04
7ed4f4e4-538c-4e73-9842-399510f5e80c,5bf14829-99bd-4d3c-b504-edd1e45593a0,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,return_refund,e9f20000-5a6e-485d-9700-126f3efc245a,Environmental news open hot.,closed,medium,2026-02-22T16:37:57,2026-02-23T23:17:41
6acfbf2e-b9df-4778-96da-fa9c31bc5120,b66b0e13-b74e-40e7-b3e7-1583f2f08a9b,38003235-c133-4913-a560-05ab3f945523,technical,,They give itself positive floor today.,closed,medium,2026-06-08T16:37:57,2026-06-10T06:44:24
0a162ea1-bb25-48f9-ab22-c33f12539cb1,a296a891-b126-44e1-a271-9228cc28b3bc,38003235-c133-4913-a560-05ab3f945523,shipping,,Hit everyone adult not old century.,in_progress,medium,2026-01-13T16:37:57,
cc64d91c-0128-48c2-8054-c0287ec78864,0b7ba743-6819-4540-8542-b7fa14bd996d,,technical,,Involve finish spend thought fire specific.,open,medium,2026-08-01T16:37:57,
92e9f8fa-c22e-4003-b2e7-d1238c23d18d,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,63d29a06-4a0f-4f21-9b3c-0ca917190a59,return_refund,38596209-1066-4bf2-8b92-3cde92eda0d8,Rest official painting sit enjoy.,closed,low,2026-07-09T16:37:57,2026-07-13T17:42:17
f24d9fd4-dedc-47b9-93a4-3de40bada662,598904ac-fa48-43af-8fe9-41388451ae53,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,technical,,Affect player work special.,closed,medium,2026-04-04T16:37:57,2026-04-06T00:51:56
3554f565-6838-4e23-878f-bd0419ee7362,5bc5dd9e-3670-4c84-be25-41eace68a711,90f96181-8123-4add-8fe8-938102416710,shipping,,List southern clear expect.,resolved,medium,2026-03-04T16:37:57,2026-03-07T17:48:19
2deca5d2-22ba-42e9-90bf-a7d995707651,cbd53684-acf0-447d-b61b-35f8bcde6edf,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,product_question,,Customer president more necessary.,closed,urgent,2026-07-23T16:37:57,2026-07-25T10:20:13
0db2c789-1f96-4420-a38d-466052babdb4,7160f724-2528-4ac3-ba79-b6e99e6b8a01,febe248a-e430-40d5-84d7-fc06d8b408dc,product_question,,Take whose how.,waiting_on_customer,low,2026-03-28T16:37:57,
c59f3bb5-e501-444b-83c5-95d952412359,2dbed2c3-1c68-4b90-a343-39b51de57b45,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,technical,,Ground production serious international difference almost for.,closed,low,2025-12-06T16:37:57,2025-12-08T08:18:44
9d431c16-31ba-4d0b-b159-c7d965e03ff6,a0f290f7-884a-4d5d-b502-f43702abb2db,38003235-c133-4913-a560-05ab3f945523,technical,,Despite serve guy fund social them how.,closed,high,2026-02-02T16:37:57,2026-02-05T06:07:18
738346e3-7043-424a-a070-b49b234c05d3,5a62f2b9-646a-4b84-b570-661ca33a139f,d8626458-40a4-4749-8828-09916a7365e6,shipping,,About admit few place.,closed,medium,2026-08-07T16:37:57,2026-08-08T09:13:17
a6cdfce7-661c-460d-80dd-1581a93521b5,87fc5559-9d20-4780-8c0e-b7c248cd6236,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Eye into technology much physical practice while few.,in_progress,low,2026-06-01T16:37:57,
6d83a922-d58f-4ed4-a813-51bd1c8704d7,efb0203d-c970-47ec-8644-2090a658224b,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,other,,System perform peace whose.,closed,low,2026-01-31T16:37:57,2026-02-04T11:56:59
93584dbc-83ea-462d-979a-b056d9b6f7c6,847d46dd-9721-4351-8bef-5c2292b57d6f,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,return_refund,,Heart drop economy.,in_progress,low,2026-01-04T16:37:57,
f5191293-d23d-4c47-8f27-e68dffb15c8c,65dbcba7-fbb7-4837-ace0-5cd3cc5dd4a4,8ae11eaa-8f00-40e3-b3e3-b30d399db61c,other,,Then special true through couple.,closed,high,2026-02-16T16:37:57,2026-02-18T15:28:54
1f93b116-74f8-4e5d-8a19-f0c4fa9c8e6f,64ad7907-f83e-403b-b5b4-b1deded9bb1d,b00deb46-3313-4939-aac7-8e195ac8d589,technical,,Painting prevent list civil.,waiting_on_customer,low,2026-06-09T16:37:57,
bf9aa230-1a7f-4711-a33b-16be66f9c5a1,f419edd5-8bb5-4809-8cfc-599ab209f6da,febe248a-e430-40d5-84d7-fc06d8b408dc,other,,Police feeling politics very car.,closed,high,2026-07-14T16:37:57,2026-07-18T12:00:14
d7ce3dc4-9da6-4012-b629-41568d4516d7,8fd99d74-d73b-4014-a8fa-a37b39befe36,b00deb46-3313-4939-aac7-8e195ac8d589,shipping,,Example win major professional successful.,in_progress,high,2026-07-18T16:37:57,
ec6be2b2-3bdb-4a86-bfcf-30baa633929f,4d9a6ab4-f181-4f8c-9beb-e4cd9774b5d7,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,return_refund,94d98431-551a-4ba5-99c2-7835727e1659,And item occur beautiful dark number national.,closed,low,2026-07-13T16:37:57,2026-07-17T10:07:57
7fa0910f-0598-4807-aeaa-43cb12eb2323,6a9699dc-eba5-4045-9b96-91504f0cfe77,5ddbd80d-f370-4fa7-bd64-5eec9c2f37bc,shipping,,Less forget be ability movie lay build market.,waiting_on_customer,low,2026-06-07T16:37:57,
