id,fulfillment_order_id,event_type,occurred_at
9b4806d2-aa78-4e7b-9b98-5ef9a8f279df,99c02cbc-a01e-460c-a965-393a0c3054bd,packing_completed,2026-07-06T08:38:19
6b1ac389-521b-414a-bf42-f317f36690d5,99c02cbc-a01e-460c-a965-393a0c3054bd,shipped,2026-07-06T15:23:27
0231b1fd-0306-4d07-9e6e-33a39a7b798c,73150190-d15d-47d5-afc0-fc5628be5439,created,2026-02-18T07:57:44
72138fd6-522b-4a5b-87b4-f9e20c659142,73150190-d15d-47d5-afc0-fc5628be5439,picking_started,2026-02-18T14:01:01
9eae2d71-a148-4f05-9487-51c59e9d7a4b,73150190-d15d-47d5-afc0-fc5628be5439,picking_completed,2026-02-19T00:03:03
390a0e41-5484-43ec-88f0-f42af21f2ec7,73150190-d15d-47d5-afc0-fc5628be5439,packing_started,2026-02-19T11:18:27
74c40876-546b-4cef-8629-511db43f4db4,73150190-d15d-47d5-afc0-fc5628be5439,packing_completed,2026-02-19T18:01:33
e59ef49d-bd20-44ed-b218-9148cfdc604e,73150190-d15d-47d5-afc0-fc5628be5439,shipped,2026-02-20T00:07:09
b0c61cff-6936-4df5-a2d1-e6273a13803d,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,created,2026-06-12T21:14:02
5c378512-2d72-4ce4-acdf-63c1546bda79,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,picking_started,2026-06-13T07:54:44
a6de82f9-3205-4c82-a63f-0146c88e6fcb,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,picking_completed,2026-06-13T10:16:18
86d4bdce-8ea2-4908-a9ef-5e068458ac9c,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,packing_started,2026-06-13T15:57:29
54979232-5d01-4152-9414-fda9f6645028,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,packing_completed,2026-06-13T19:59:28
11fa7868-4bde-408c-ac0e-2945a4d1d586,6b27e2fa-b8f6-45fb-bd9a-592ff3d34157,shipped,2026-06-13T21:41:33
6d482817-a1c0-474c-bf3c-e4642fae2f9d,d6fbb587-6561-46d0-8638-146815330df8,created,2026-04-26T09:54:54
5a0c7086-2c4f-491c-9937-3c53771a31bc,d6fbb587-6561-46d0-8638-146815330df8,picking_started,2026-04-26T13:24:17
8782a440-458c-45db-a8ab-71e0f443f770,d6fbb587-6561-46d0-8638-146815330df8,picking_completed,2026-04-26T17:43:20
f96c92e6-683a-4f84-8a17-a608511b939a,d6fbb587-6561-46d0-8638-146815330df8,packing_started,2026-04-26T23:30:56
3ded266a-695c-4e57-9513-f8c11f700e8e,d6fbb587-6561-46d0-8638-146815330df8,packing_completed,2026-04-27T11:09:26
bba64801-68bc-41ee-8cd2-825dc4b1740d,d6fbb587-6561-46d0-8638-146815330df8,shipped,2026-04-27T21:24:31
6b0cde80-2f0f-4241-815d-ea4986488887,c412df19-d1de-4481-b771-4695e30eeed1,created,2026-03-27T22:09:35
26e49b98-6d80-43df-8a6c-0db1733527c2,c412df19-d1de-4481-b771-4695e30eeed1,picking_started,2026-03-28T01:37:44
8c961a96-1303-477f-9b8f-e00a849989e4,c412df19-d1de-4481-b771-4695e30eeed1,picking_completed,2026-03-28T05:35:55
cf91b5ba-5fa9-4aac-8acd-5cafb79d45db,c412df19-d1de-4481-b771-4695e30eeed1,packing_started,2026-03-28T10:17:01
46864405-3095-497a-90e5-9387f725a0c8,c412df19-d1de-4481-b771-4695e30eeed1,packing_completed,2026-03-28T14:54:54
df2e02fd-b4c6-4b84-bfe3-56fb61bca0f6,c412df19-d1de-4481-b771-4695e30eeed1,shipped,2026-03-28T18:27:26
4f5a7779-d9b9-4a4f-a103-c345c21b226c,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,created,2026-03-16T03:15:09
67d76bc4-8bf8-47de-a282-8ac65d46a3a6,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,picking_started,2026-03-16T07:33:33
62926e46-4bd6-4656-acc0-f6a35d32ce0c,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,picking_completed,2026-03-16T13:47:01
4396d536-b26d-4117-a566-61b3f744f1fe,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,packing_started,2026-03-16T19:41:35
78d764d1-c979-4494-a8bb-7574e9d4e9a6,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,packing_completed,2026-03-17T03:28:51
b3d54fd0-3632-44ed-9270-3a05d8708624,6e56d4b3-eaa3-4c7d-8050-4593ce52c850,shipped,2026-03-17T05:25:09
d7a6e50e-b87b-4862-9b2b-0ec6101d436c,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,created,2026-04-22T03:01:54
72ef47be-89ec-496d-af7f-a463ca7c2537,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,picking_started,2026-04-22T08:44:46
7b1aa22f-a41c-44c6-a930-27ba1583da4f,4a70efdb-926e-45d9-b7de-f1d3b204c2c0,cancelled,2026-04-22T10:03:14
1e7d958b-87c0-4086-815f-6063d19cad47,7c069cb9-1369-4536-94cb-3c5aacf8695a,created,2026-07-27T23:37:25
b6618e71-4e7c-4203-914f-4ac600e37432,7c069cb9-1369-4536-94cb-3c5aacf8695a,picking_started,2026-07-28T03:13:57
4d85c440-c47a-4198-b22e-334c31931054,7c069cb9-1369-4536-94cb-3c5aacf8695a,picking_completed,2026-07-28T10:24:56
cce0342e-622c-404a-990e-3179b1e28c87,0c22fef8-2caa-4cb5-9373-97bcb266a5d1,created,2026-03-14T14:35:27
548990a8-44a9-4fe6-abbc-8f89e8e4e033,0c22fef8-2caa-4cb5-9373-97bcb266a5d1,picking_started,2026-03-14T15:56:39
a0303fed-00ba-4743-8e5d-b1a2741622c5,0c22fef8-2caa-4cb5-9373-97bcb266a5d1,picking_completed,2026-03-14T23:45:32
f446c7b2-a2ec-4d7d-b41d-04fd79b8d043,0c22fef8-2caa-4cb5-9373-97bcb266a5d1,packing_started,2026-03-15T11:01:54
71d9d26e-b4da-4169-ae00-f4ded3992be3,0c22fef8-2caa-4cb5-9373-97bcb266a5d1,packing_completed,2026-03-15T11:53:33
03c7711d-218f-46c9-9138-ceae140b56bf,c987ecd3-2945-4042-b754-8fd919bf86e0,created,2026-03-13T09:42:34
8b3fe0f3-3ee6-46ab-812f-c4a7bc110b4d,c987ecd3-2945-4042-b754-8fd919bf86e0,picking_started,2026-03-13T13:09:55
b171d8b5-c5fc-4abf-b8b6-91da52835eed,c987ecd3-2945-4042-b754-8fd919bf86e0,picking_completed,2026-03-13T16:09:31
01f58682-8da5-4040-97e8-66fa06a0c295,05b1c32f-86f0-41c8-bbc4-692384e444bf,created,2026-03-25T16:25:15
8d0f6d29-203b-497c-be79-8157f09b2c66,05b1c32f-86f0-41c8-bbc4-692384e444bf,picking_started,2026-03-25T19:07:55
e17e2a66-edcb-4149-ba5b-c2f77574a5f5,05b1c32f-86f0-41c8-bbc4-692384e444bf,picking_completed,2026-03-26T04:30:51
77a019d8-6348-43e7-8c07-d6e1b6668d1a,05b1c32f-86f0-41c8-bbc4-692384e444bf,packing_started,2026-03-26T11:43:20
08cd3d51-ea6e-4981-a2d3-9a199266a1ca,05b1c32f-86f0-41c8-bbc4-692384e444bf,packing_completed,2026-03-26T14:14:53
93d228cb-f388-445d-bcbd-1b1a342e8768,05b1c32f-86f0-41c8-bbc4-692384e444bf,shipped,2026-03-27T01:16:25
8ec7a53b-9780-486a-adbf-c860facbf002,e26d76f1-12fe-4b82-9d3d-e32a94112803,created,2026-03-30T09:55:00
0668f38c-e6d3-4b27-a32e-08c667925ad4,e26d76f1-12fe-4b82-9d3d-e32a94112803,picking_started,2026-03-30T15:57:11
d15d8b7c-d35c-4e13-ab63-93514cdee9c0,e26d76f1-12fe-4b82-9d3d-e32a94112803,picking_completed,2026-03-30T23:56:37
1c1a7745-3391-4734-8ced-748b7e270f47,e26d76f1-12fe-4b82-9d3d-e32a94112803,packing_started,2026-03-31T03:41:49
1fe702dd-0884-41ac-b8aa-b1630a8c949b,2c52e56e-cd53-4b5d-b164-380d2ba96787,created,2026-06-11T04:13:08
312227e5-7fbc-409b-83a4-a3060081ba8d,2c52e56e-cd53-4b5d-b164-380d2ba96787,picking_started,2026-06-11T05:17:10
072dbfc4-792a-4d89-8e70-0f6f5a245cd5,2c52e56e-cd53-4b5d-b164-380d2ba96787,picking_completed,2026-06-11T16:18:44
da75ae0c-aaf7-43db-87c3-4190143cf0de,2c52e56e-cd53-4b5d-b164-380d2ba96787,packing_started,2026-06-11T21:09:16
03337567-827b-4c3e-aab6-0d663bcce669,2c52e56e-cd53-4b5d-b164-380d2ba96787,packing_completed,2026-06-11T23:40:34
9aba69d6-4ad4-4e62-8b8a-4d10a4026310,2c52e56e-cd53-4b5d-b164-380d2ba96787,shipped,2026-06-12T08:22:31
29163560-05bc-4306-bcbf-3038077bfabf,40bbec51-1d7a-4981-8343-2eb4842a234b,created,2026-02-20T20:15:01
58a939f7-21c3-43e9-9428-4dd99ea95db6,40bbec51-1d7a-4981-8343-2eb4842a234b,picking_started,2026-02-21T05:04:25
172c5b88-1d9c-4870-ae7e-0ecbc1e0fd73,40bbec51-1d7a-4981-8343-2eb4842a234b,picking_completed,2026-02-21T14:29:24
f265adcc-1879-4d97-be37-429e611aacb4,40bbec51-1d7a-4981-8343-2eb4842a234b,packing_started,2026-02-21T21:48:30
a1dca97f-0008-4dd0-a7b9-4af4d1252a0d,40bbec51-1d7a-4981-8343-2eb4842a234b,packing_completed,2026-02-22T09:38:55
670de77d-9b5e-4d03-a4af-656b500cbbd8,40bbec51-1d7a-4981-8343-2eb4842a234b,shipped,2026-02-22T14:03:34
26913b8e-abb7-462a-b410-b6159cebfe90,861c065c-743d-4812-be2a-db02252f309f,created,2026-02-25T15:39:43
d65554cc-35bd-4194-9787-1eb8d42e2f69,861c065c-743d-4812-be2a-db02252f309f,picking_started,2026-02-25T22:04:09
acc3a14f-7854-43b2-824c-9447ed3e32ee,861c065c-743d-4812-be2a-db02252f309f,picking_completed,2026-02-26T03:18:54
6c14b228-726a-4c60-a9e7-ed1edccc3603,861c065c-743d-4812-be2a-db02252f309f,packing_started,2026-02-26T07:02:57
b9758e1f-9bab-475d-b346-a5e6793eb6b3,861c065c-743d-4812-be2a-db02252f309f,packing_completed,2026-02-26T09:30:09
dd84bbed-d077-424f-becf-059e32a85d92,861c065c-743d-4812-be2a-db02252f309f,shipped,2026-02-26T18:56:34
48bf8ac8-2503-4794-8eb3-d741007f1cc4,8ef248e1-e274-496f-9488-4747c40a8f93,created,2026-04-04T21:46:18
70ff2ebe-f2a4-401d-9fb4-33b7b88bbea7,8ef248e1-e274-496f-9488-4747c40a8f93,picking_started,2026-04-04T23:23:22
6d5b73ff-d97b-41e1-84fd-8ddc218c74c4,8ef248e1-e274-496f-9488-4747c40a8f93,picking_completed,2026-04-05T05:06:54
d1d90c0a-2571-4d5c-9628-4bf45f419f90,8ef248e1-e274-496f-9488-4747c40a8f93,packing_started,2026-04-05T12:21:04
b4cc324b-8f4a-4a70-aff6-07c0b5436d70,8ef248e1-e274-496f-9488-4747c40a8f93,packing_completed,2026-04-05T14:21:42
69691c0d-a936-4fc6-b0c5-07fd75cf8e40,8ef248e1-e274-496f-9488-4747c40a8f93,shipped,2026-04-05T21:50:55
c970a133-f7d2-4d5d-9619-5049dd7235fc,4329f839-0711-477f-a643-86805b05712d,created,2026-04-05T08:51:51
f0371d1c-b5d7-41b2-a372-6e0e88c9a39a,4329f839-0711-477f-a643-86805b05712d,picking_started,2026-04-05T17:09:19
47c0f266-6c66-408f-8567-d807588a6929,4329f839-0711-477f-a643-86805b05712d,picking_completed,2026-04-06T00:02:46
52cdc990-ca1e-48ec-ba37-aed9d32d4817,4329f839-0711-477f-a643-86805b05712d,packing_started,2026-04-06T01:59:54
78279157-bbec-441c-be6d-644b78b7b440,4329f839-0711-477f-a643-86805b05712d,packing_completed,2026-04-06T02:53:14
d7f947a1-2555-4307-b48a-c47398a1d0c9,4329f839-0711-477f-a643-86805b05712d,shipped,2026-04-06T08:09:52
af89ba03-af05-4e4b-996d-a5da60aaf242,464da864-697c-4fd7-b7d7-26ae5f54b776,created,2026-08-14T05:43:58
ac88ef9e-06a7-47fa-b412-002caff98791,464da864-697c-4fd7-b7d7-26ae5f54b776,picking_started,2026-08-14T10:19:38
149da6ef-29a7-450f-a3e0-950bd1d13e86,464da864-697c-4fd7-b7d7-26ae5f54b776,picking_completed,2026-08-14T16:10:41
aa7bfc3e-efd8-46fe-8074-64d2399fed88,464da864-697c-4fd7-b7d7-26ae5f54b776,packing_started,2026-08-14T23:48:50
88ddaf94-6b3e-4c95-8ba0-a9b3c48aa682,464da864-697c-4fd7-b7d7-26ae5f54b776,packing_completed,2026-08-15T02:37:49
27e650de-4b69-41ec-aa8a-fda93f68d45b,81747e79-e1dc-4d8d-859e-6b6a280fbc02,created,2026-05-12T12:32:12
3545819d-ec1d-4563-b0a3-d4239edd1b28,81747e79-e1dc-4d8d-859e-6b6a280fbc02,picking_started,2026-05-12T18:49:59
025f17bf-eb1e-4e39-b47c-986b6601b2bf,81747e79-e1dc-4d8d-859e-6b6a280fbc02,picking_completed,2026-05-13T06:14:00
f69bc0b5-ea97-4ac2-ae9d-583c45928446,81747e79-e1dc-4d8d-859e-6b6a280fbc02,packing_started,2026-05-13T08:15:39
5d24f6be-0a44-4576-b10e-dfa480ab2497,81747e79-e1dc-4d8d-859e-6b6a280fbc02,packing_completed,2026-05-13T09:28:03
1650afe0-4efe-4f9a-baae-d5df20e52cce,81747e79-e1dc-4d8d-859e-6b6a280fbc02,shipped,2026-05-13T20:04:40
59e74e44-c28c-470e-93f3-5928a979818c,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,created,2026-07-10T05:43:22
feea4677-8fd8-4aec-9e00-2e0aea8275ea,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,picking_started,2026-07-10T07:40:21
b37f4d0d-2448-4cf1-aa0b-e285e33a4034,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,picking_completed,2026-07-10T08:12:10
d81223f7-b6a0-4454-9fa5-0e479a2ad388,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,packing_started,2026-07-10T18:59:46
675e0977-bf00-4886-b55c-4b028149a422,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,packing_completed,2026-07-11T04:46:56
197af905-4fe2-42e0-b6db-f003d7513a62,4b813f65-7b2f-4dcc-b7f9-f5754cb2b7da,shipped,2026-07-11T12:50:11
6f059af3-3a38-4563-9a0c-a04213df68c8,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,created,2026-04-02T04:09:29
53cdd167-75da-4cc0-a461-2f0e9fcea52c,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,picking_started,2026-04-02T07:24:13
ee220b12-ed94-4ab0-8ffb-694c9ad819dc,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,picking_completed,2026-04-02T09:27:21
1eca5f12-7b24-4a00-8753-a7560debdaa0,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,packing_started,2026-04-02T19:06:32
9a9cdeb0-c840-4d8d-861c-0752d72b8c0a,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,packing_completed,2026-04-02T22:13:26
5a4bf778-6b4c-43b2-b5e6-35144be4153d,eb9152eb-0a68-454d-a9d7-d5a26cef1c08,shipped,2026-04-03T00:28:05
b963ee48-e3f5-43a8-830a-4196880973f2,3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,created,2026-08-01T15:04:57
0a4fc46b-a7c6-4c90-a2aa-c228e86bf1a0,3cc66c1e-4a1a-4fe4-b44d-2aa6bd559131,cancelled,2026-08-01T18:55:51
289ec462-5f15-469c-9dce-29e43cecc09c,0eb81db2-fbe0-44dc-8deb-7abaa41c0db1,created,2026-03-09T08:32:02
4a1b80b3-bfd7-4b0e-a697-d3414f08704b,0eb81db2-fbe0-44dc-8deb-7abaa41c0db1,picking_started,2026-03-09T16:27:20
4a170a34-0836-40f4-ab25-10004a71e7d1,fb271c22-bb5e-4d4d-869f-b88d8cc5cd92,created,2026-04-27T03:51:19
a5ba5259-9d04-4d12-9074-597ed57a0fbf,fb271c22-bb5e-4d4d-869f-b88d8cc5cd92,cancelled,2026-04-27T04:53:08
bfd20ba7-bfa6-48ee-9fd4-102d30a7ed5a,9a9e58a4-f12b-4b3c-8863-a3f29e5cc05e,created,2026-05-08T17:09:45
787ed9f4-3662-448f-a6c5-7f3640ec75aa,9a9e58a4-f12b-4b3c-8863-a3f29e5cc05e,picking_started,2026-05-09T04:35:04
67542df5-8e15-411e-8304-f6a823706267,bf69c9c3-28b5-4dde-9734-ce9835873c08,created,2026-04-30T09:50:38
d7b3c445-9f5b-436c-beff-3b614452b629,bf69c9c3-28b5-4dde-9734-ce9835873c08,picking_started,2026-04-30T14:47:25
2234db1e-d6b4-4a35-b31c-afe24e110319,bf69c9c3-28b5-4dde-9734-ce9835873c08,picking_completed,2026-04-30T16:38:43
614b005f-6434-42b9-9232-c3c6a7f97c33,bf69c9c3-28b5-4dde-9734-ce9835873c08,packing_started,2026-05-01T01:26:48
f9a7a45a-669f-4287-b189-01ec4ed3cdc8,bf69c9c3-28b5-4dde-9734-ce9835873c08,packing_completed,2026-05-01T08:24:18
878955b7-23e2-4eb0-b090-bc3ee15df64e,bf69c9c3-28b5-4dde-9734-ce9835873c08,shipped,2026-05-01T20:15:48
98d6fd65-7876-4d4e-a8de-a204b87ce7cf,3caf2a4e-dede-4602-b378-4cf4d971031f,created,2026-04-01T16:41:50
874761be-2bb7-4b18-b098-c5517f450d1d,3caf2a4e-dede-4602-b378-4cf4d971031f,picking_started,2026-04-01T23:40:41
fe1acc80-eded-4847-b419-cb770a7f5e4a,3caf2a4e-dede-4602-b378-4cf4d971031f,picking_completed,2026-04-02T02:07:55
5dfa46bf-819e-4335-8987-c5dbbd2da4f0,3caf2a4e-dede-4602-b378-4cf4d971031f,packing_started,2026-04-02T07:54:40
a66654e5-ea27-49f4-abbc-375f947c4d19,3caf2a4e-dede-4602-b378-4cf4d971031f,packing_completed,2026-04-02T13:28:13
3f276a90-1396-4977-bad4-0f7447e005e8,3caf2a4e-dede-4602-b378-4cf4d971031f,shipped,2026-04-02T20:56:57
651c7732-8aad-4f25-9626-9e3c4efbb02a,a9c28db4-e922-48c3-af61-c76e17b0fce5,created,2026-08-09T10:45:49
4b565aca-0851-4deb-ab99-39a115420f0e,a9c28db4-e922-48c3-af61-c76e17b0fce5,picking_started,2026-08-09T13:18:11
c07d748a-b242-4c3f-a0e8-4241cf94bb8a,a9c28db4-e922-48c3-af61-c76e17b0fce5,picking_completed,2026-08-09T21:50:56
55c99893-53fa-4fe1-9503-63cf9946998b,a9c28db4-e922-48c3-af61-c76e17b0fce5,packing_started,2026-08-10T09:05:25
d2561d4a-3775-4ee5-adb4-f3499b0fe04f,a9c28db4-e922-48c3-af61-c76e17b0fce5,packing_completed,2026-08-10T17:01:52
e9f7015e-4683-43f5-8754-019dae1ab31f,a9c28db4-e922-48c3-af61-c76e17b0fce5,shipped,2026-08-11T02:51:23
a29fe437-afe2-4ef0-94cc-02d7122ebc2d,e787b8d0-9b67-4171-84f5-851ac677f3c5,created,2026-06-20T15:04:30
ad332cd4-1d65-4012-bf93-eda1a1d30261,e787b8d0-9b67-4171-84f5-851ac677f3c5,picking_started,2026-06-21T00:08:37
2687971e-d73c-450f-9fc0-768aaba5d045,e787b8d0-9b67-4171-84f5-851ac677f3c5,picking_completed,2026-06-21T07:28:26
d1e18e9c-4864-4219-aa75-ab922bdf8ec7,e787b8d0-9b67-4171-84f5-851ac677f3c5,packing_started,2026-06-21T16:30:29
1a78aa3c-e417-41e7-95f1-ea17a2659b65,e787b8d0-9b67-4171-84f5-851ac677f3c5,packing_completed,2026-06-22T00:26:42
d26ad829-617e-4366-a83e-df46c871cf76,4e954c15-be11-4f28-ae4d-355e19b8712f,created,2026-07-19T16:06:21
0a2efd6b-e585-4d06-ac9e-e7c5754b8e6b,4e954c15-be11-4f28-ae4d-355e19b8712f,picking_started,2026-07-20T02:56:04
a8194bbb-bed5-4ea4-be4b-9776b38f5f4a,4e954c15-be11-4f28-ae4d-355e19b8712f,picking_completed,2026-07-20T05:54:57
b55b9388-df43-4182-96e1-64a852d9e67d,4e954c15-be11-4f28-ae4d-355e19b8712f,packing_started,2026-07-20T11:00:17
bd440382-b9cd-4647-b514-71d49c0a49dc,4e954c15-be11-4f28-ae4d-355e19b8712f,packing_completed,2026-07-20T14:13:00
eb33256d-bd15-483c-9200-67b8aab5d6b0,4e954c15-be11-4f28-ae4d-355e19b8712f,shipped,2026-07-20T21:15:16
4ab21c9f-bc1e-4aeb-aa29-579df685ea7d,b40c19b6-46a9-4060-a638-8f302accf2f9,created,2026-02-21T23:51:06
70a9e456-668b-48f0-a0af-3d5b5f46bfb5,b40c19b6-46a9-4060-a638-8f302accf2f9,picking_started,2026-02-22T06:27:34
3196a175-f444-4182-8123-f7d9e5d374ae,b40c19b6-46a9-4060-a638-8f302accf2f9,picking_completed,2026-02-22T12:17:46
0d66f0f6-6644-4177-a46c-fddaa5dc01e3,ddfbed34-a093-40a5-9dab-9613155628f1,created,2026-07-18T11:00:59
692c1092-10f2-4b4f-a71a-4ce2be6dd7b2,ddfbed34-a093-40a5-9dab-9613155628f1,picking_started,2026-07-18T19:36:13
6a2832fb-89c4-4b5a-9730-7511a5a27798,ddfbed34-a093-40a5-9dab-9613155628f1,picking_completed,2026-07-19T03:50:08
575135f4-3eaa-441f-94ef-1911d5bb00d3,ddfbed34-a093-40a5-9dab-9613155628f1,packing_started,2026-07-19T11:41:52
58dbbab9-e101-4ba6-8508-2f6b9c8e9590,ddfbed34-a093-40a5-9dab-9613155628f1,packing_completed,2026-07-19T16:44:19
7ec3cb45-6744-43f2-bbc5-6ab50322f2cc,ddfbed34-a093-40a5-9dab-9613155628f1,shipped,2026-07-20T00:34:29
6925456e-b779-4925-a74c-0b03d72c532e,44853c28-1d3f-4ab6-a298-a9b5d700a6cd,created,2026-08-16T10:54:03
d67fe94d-1a6e-426e-bee2-ead47562cc65,44853c28-1d3f-4ab6-a298-a9b5d700a6cd,picking_started,2026-08-16T14:40:20
cc10e3aa-7ca8-453b-8da5-a0764b329bb4,44853c28-1d3f-4ab6-a298-a9b5d700a6cd,picking_completed,2026-08-16T21:28:13
4d6f3de2-6053-440a-be8e-103c013f692c,44853c28-1d3f-4ab6-a298-a9b5d700a6cd,packing_started,2026-08-17T05:18:29
d3f857a1-c9e5-4e4a-8d66-29369c7b9dd3,0f8ea11a-7334-4ceb-9f7e-6090231c9152,created,2026-05-28T07:55:56
6f90899a-7195-45e9-a719-c1a2a4a2d122,0f8ea11a-7334-4ceb-9f7e-6090231c9152,picking_started,2026-05-28T12:40:00
ff429c0c-f505-4eb9-8427-97edd9c69634,0f8ea11a-7334-4ceb-9f7e-6090231c9152,picking_completed,2026-05-28T20:09:54
f5ab6b7f-babd-419d-94a4-a4dba709e9a1,0f8ea11a-7334-4ceb-9f7e-6090231c9152,packing_started,2026-05-29T06:36:41
50a02851-5e63-4708-a0ca-e5d1011cccdb,0f8ea11a-7334-4ceb-9f7e-6090231c9152,packing_completed,2026-05-29T15:21:12
62d70018-9604-4fee-a5aa-20ad02f4416e,0f8ea11a-7334-4ceb-9f7e-6090231c9152,shipped,2026-05-29T20:03:41
126c181a-e873-42d9-9867-b1cac08f5056,ef955787-0539-4ff0-a64b-28cd0b98771b,created,2026-04-22T07:39:19
0548a0c3-26dc-448e-be61-ff709f28fa05,ef955787-0539-4ff0-a64b-28cd0b98771b,picking_started,2026-04-22T09:38:04
dae7dce8-8c0d-4e9b-ab4b-ce6613bd1283,ef955787-0539-4ff0-a64b-28cd0b98771b,picking_completed,2026-04-22T13:41:08
b8ef8ae3-a5e7-4f0a-bd1f-6b535b31109f,ef955787-0539-4ff0-a64b-28cd0b98771b,packing_started,2026-04-22T16:15:10
4fca9b10-f7cb-4170-93a3-3da8c6a5f7f8,ef955787-0539-4ff0-a64b-28cd0b98771b,packing_completed,2026-04-23T04:00:57
10165244-3193-4433-a5bc-8cc4f6f7902e,ef955787-0539-4ff0-a64b-28cd0b98771b,shipped,2026-04-23T11:25:02
b6829ab3-bc29-4987-baf4-2b4a74bfcce5,6918b3cf-cbd8-46aa-8120-81329eccc848,created,2026-06-12T17:28:56
e1b63985-9350-4847-b59a-3e12604f5e93,6918b3cf-cbd8-46aa-8120-81329eccc848,picking_started,2026-06-12T21:10:08
65e48b35-bc8c-47ea-851d-847fb3188b47,6918b3cf-cbd8-46aa-8120-81329eccc848,cancelled,2026-06-12T22:39:54
e63c6e2e-459a-47f3-ae27-732d3c6ea0be,515dce16-efeb-4b5a-8173-615aa7009f4a,created,2026-07-15T22:25:37
06289061-d2ad-4116-bfc9-e09cb3397e0d,515dce16-efeb-4b5a-8173-615aa7009f4a,picking_started,2026-07-16T06:47:57
86939113-a0a4-49b6-b506-5e0698d600e9,515dce16-efeb-4b5a-8173-615aa7009f4a,picking_completed,2026-07-16T07:59:01
b6bc50f9-285d-46dc-879f-9d989cadb87f,515dce16-efeb-4b5a-8173-615aa7009f4a,packing_started,2026-07-16T19:30:21
acf14d00-0294-4eaf-b8a2-9ac685242355,515dce16-efeb-4b5a-8173-615aa7009f4a,packing_completed,2026-07-17T05:29:08
f8ac5838-b7e6-437a-ac6e-f685cfc9e8f1,515dce16-efeb-4b5a-8173-615aa7009f4a,shipped,2026-07-17T06:42:45
3062685b-a133-4048-97db-3a652bed75ef,532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,created,2026-05-24T13:17:16
3b9d2309-6fec-418f-be15-69f9358719a5,532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,picking_started,2026-05-24T16:59:10
2f6f1380-d615-4a35-a0f3-2a4101939899,532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,picking_completed,2026-05-24T23:50:55
a0d290ed-7a92-4fd0-95d9-83069005d5e6,532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,packing_started,2026-05-25T03:15:57
e223d24d-f65f-4217-9af2-59f5383cc197,532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,packing_completed,2026-05-25T08:27:00
b8895d7c-7988-4a9f-87aa-4d9010c33faf,532cd911-2cf4-4ad0-8ddc-e9c2b756b8ae,shipped,2026-05-25T20:26:29
1c95c8c2-c0f1-49ec-8d43-0aeda0bad855,0fcf1d6d-42c5-4379-91eb-99d2a77fea02,created,2026-05-04T08:01:41
5e69c2b3-a26b-473a-b52f-adf79e87c819,0fcf1d6d-42c5-4379-91eb-99d2a77fea02,picking_started,2026-05-04T14:06:53
c6db310b-2842-4b4a-853e-6a396c3ede29,0fcf1d6d-42c5-4379-91eb-99d2a77fea02,picking_completed,2026-05-04T14:48:32
5d76fb3a-d112-4b8d-8a64-cdb96386eace,0fcf1d6d-42c5-4379-91eb-99d2a77fea02,packing_started,2026-05-04T16:03:44
9fe5de0b-7f1e-46d6-b713-458406083b5a,75d098c0-f692-4371-a0f0-f75b3a1e5807,created,2026-07-01T01:29:39
4dbb9221-dbeb-44b3-9ee9-912f360f5a71,75d098c0-f692-4371-a0f0-f75b3a1e5807,picking_started,2026-07-01T09:29:39
ffff7924-8c97-4c4c-9821-a667640b9672,75d098c0-f692-4371-a0f0-f75b3a1e5807,picking_completed,2026-07-01T18:40:07
f00fd498-d4ff-44ed-96f9-7e5d4237225b,75d098c0-f692-4371-a0f0-f75b3a1e5807,packing_started,2026-07-02T02:32:43
2cc23cd6-ced8-47d8-b18e-c2ef9bf8a079,75d098c0-f692-4371-a0f0-f75b3a1e5807,packing_completed,2026-07-02T07:19:36
