id,authorization_id,captured_at,amount_cents
9709cc3c-02ea-4653-bbc1-a1e27dd25888,03c9bae9-b44c-4970-896f-13da120b6d62,2026-04-13T05:58:38,4500
1063ce7f-6caa-402c-98e1-bf5e0b8b27e4,0f2a2185-cf96-490f-b7b5-9fe3e912c937,2026-06-05T17:40:32,1400
e3b3265b-1e10-4a09-87a1-01c11703b94c,51e8966b-5ec4-4fe2-bb5e-acd049053900,2026-06-19T21:43:06,2300
6d22fbc2-4e15-49fc-b982-0b8f0ba1a7c5,a97ab69c-71a1-4264-86ea-9505fd87b597,2026-07-02T04:56:49,1800
fa6d1c93-f728-46b9-aeb6-25ecf25e93ed,7f09a6d2-07e8-4ffb-be52-a4ae3ddf5d73,2026-03-20T12:03:50,1815
6971c9ab-be3a-44e0-9139-c2595932600b,cc2a1cf9-f3e0-408d-868e-daad6ec9861d,2026-04-28T19:18:33,5300
668a85b0-ce29-403c-8a92-d1339d56765c,34e26c25-dc20-4e9f-84dd-809e35abc8c3,2026-06-29T20:04:47,2800
2c94768d-4ea9-4fcf-9f65-db081fdbcd14,b021d83e-ef15-4da7-ab77-b57a10c09310,2026-06-14T07:08:16,2100
3e853f21-db9f-4e2f-8662-d504e9d41cb9,b2332ea4-b4b8-4e50-9ee2-80aa37b0f3b9,2026-05-15T18:31:32,4100
9286510c-d2de-458d-9560-309c9110edb0,3daf7cc8-da6b-478e-808a-7a0d603e86a2,2026-07-07T22:48:39,1600
6170e4b4-62a3-4cb9-a28b-92d09216e678,9125ab04-c59f-4dae-8686-64b100595b34,2026-05-11T17:11:41,1400
616cc3ce-2793-466f-b1c1-ed5c0cb71b2d,a011f35c-d7c5-4bc7-8f12-97eb97617ae3,2026-04-13T01:29:03,3600
7288d3f7-7beb-4030-87bc-b5fe5c961b8d,bc1d9a02-304a-40fd-ab1c-3b8057f77e30,2026-06-19T14:50:20,1800
2e53010b-9a52-4f3b-b20f-a765269734fa,3e190b95-6a7a-4cfe-9074-36d638878800,2026-03-18T13:43:05,2900
e8d5eaa1-f4b9-4572-85a6-08a01918d74c,a4aff14c-eea9-4478-91b9-6d906b5baa76,2026-03-03T03:04:55,1200
4243e5c2-4ce8-4703-9823-39541461d1b0,940a4615-ca45-48ae-bbfb-197a2e6ebc34,2026-08-03T23:56:15,5400
4a3b414f-f045-4fab-9755-4a21b438bb7c,d68a4a0f-cff4-464c-a39b-150733581955,2026-06-11T07:31:48,0
61ac9d1a-c478-4f4d-b993-ab082c07c254,bfe7811c-acf1-4a09-b10e-6e6e24d8471a,2026-06-30T21:13:08,2200
