id,payment_attempt_id,authorized_at,amount_cents,status
f80ba777-7e11-4981-8202-d62bd7713612,1de130a8-c7c7-424a-a149-1f7d77e54800,2026-07-25T11:09:40,1800,approved
aceea9d6-b519-4c18-ae5f-8e2a7ef8b302,7dcaba5f-b2ca-4c69-a552-b1cec0ec461a,2026-04-27T21:42:30,4500,approved
ae7b5281-1cb7-4b28-b063-681cdcc0e669,5045aafb-f029-4eb5-a19c-28b3b02d1c70,2026-04-15T21:47:36,3400,approved
dc5d12ca-dea9-44cf-bc5a-6f17330eed1f,6ee966fb-0b09-4df5-876a-e21f6463253f,2026-02-20T03:52:28,3600,approved
2a7e7ea1-be64-4169-a5d8-7439cf6a433e,e6534a39-0cb7-4769-ade5-eac6d555edd3,2026-06-26T03:26:41,4200,approved
351147fe-4126-4aa5-b5aa-d2eae1817270,c8b5c2cc-d742-4484-a153-1d374f55fcb5,2026-05-06T00:21:50,4100,approved
49e9f61f-f11d-4e70-9c80-38de00d1448e,d28ea1ba-ad5d-442d-8126-eba44e8f1a3e,2026-05-20T18:32:34,2400,approved
d72c5143-d78c-4441-b091-15c90e777a3d,2b3e77f7-dfae-40af-abf9-3aca3c7b54b8,2026-04-16T19:22:58,3800,approved
1ae2533e-d9cd-4294-95d4-44f557bacf90,46a08f24-b080-42b3-862c-ac2d2049898f,2026-07-20T19:34:44,3600,approved
daccca55-a3e4-4b24-80bd-da18a796d9c9,99f8ff02-cc8c-4243-bff5-a75717c23dfb,2026-05-12T20:14:46,6200,approved
135d413d-54d3-42a5-8658-82270017f35c,15be719c-45b4-44a7-9b01-1826a7e0f575,2026-06-25T04:02:10,1200,approved
952e40ba-2421-46dd-b7b5-408e395604e7,9632905a-3d80-45b8-a599-2c82237794f6,2026-07-01T22:50:14,1700,approved
2443fb68-1765-43a0-9f93-29f1d75b9984,8a5da560-1ff5-4569-b40c-2ff71180e279,2026-07-17T12:04:13,1400,approved
5b2cf798-63a7-46ad-a08b-96421915b744,17d61a49-b85b-4872-81a2-3e0d92e4e6ed,2026-06-17T14:51:39,400,approved
2a6d1669-a42e-44d5-9010-38a2a8dda2c2,cec4b9ec-b1ec-4711-b70d-20ed382b9699,2026-06-06T14:06:02,1900,approved
10deefa0-132b-450b-aaa0-dedc3085b358,564a8102-c227-475d-8d03-29bd8e92d4d2,2026-06-21T16:12:47,1800,approved
03c9bae9-b44c-4970-896f-13da120b6d62,e8b4e1ad-4a21-4c1b-a245-a541a1d46b8c,2026-04-13T05:58:34,4500,approved
0f2a2185-cf96-490f-b7b5-9fe3e912c937,42a53c36-b9f8-48d9-9369-758be1c016b9,2026-06-05T17:39:37,1400,approved
51e8966b-5ec4-4fe2-bb5e-acd049053900,2413e6f0-e9c9-449b-865b-a23abb7b567e,2026-06-19T21:43:04,2300,approved
a97ab69c-71a1-4264-86ea-9505fd87b597,74b4a40f-2985-464b-afb7-813d3e3b3171,2026-07-02T04:55:54,1800,approved
7f09a6d2-07e8-4ffb-be52-a4ae3ddf5d73,948fc440-6656-4283-9b49-052989a89aef,2026-03-20T12:03:02,2600,approved
cc2a1cf9-f3e0-408d-868e-daad6ec9861d,8724cdf2-4fa4-4f6e-8b6c-e52a2a8abd45,2026-04-28T19:18:09,5300,approved
34e26c25-dc20-4e9f-84dd-809e35abc8c3,b09d327c-2494-4d8e-98ae-e6428495cd40,2026-06-29T20:04:08,2800,approved
b021d83e-ef15-4da7-ab77-b57a10c09310,b120eb58-7271-46bf-a565-d037f99890d1,2026-06-14T07:08:03,2100,approved
b2332ea4-b4b8-4e50-9ee2-80aa37b0f3b9,7aec3ad6-6b33-42b5-8456-d64d11b4beb2,2026-05-15T18:30:45,4100,approved
3daf7cc8-da6b-478e-808a-7a0d603e86a2,f02efdf2-aa89-4a2b-96ea-9f9190a75165,2026-07-07T22:48:17,1600,approved
9125ab04-c59f-4dae-8686-64b100595b34,06dd010b-a822-401e-8292-028e6bf1132b,2026-05-11T17:11:34,1400,approved
a011f35c-d7c5-4bc7-8f12-97eb97617ae3,38485bfc-a9df-458f-b932-ede8808e251b,2026-04-13T01:28:59,3600,approved
bc1d9a02-304a-40fd-ab1c-3b8057f77e30,510518bf-d3dd-4e38-822e-4dfe26b7f2a1,2026-06-19T14:49:23,1800,approved
3e190b95-6a7a-4cfe-9074-36d638878800,9e1ee12c-18c2-46ab-acfb-56cccb53737f,2026-03-18T13:42:44,2900,approved
a4aff14c-eea9-4478-91b9-6d906b5baa76,fbc229f3-2538-475a-9676-137251e0e2c3,2026-03-03T03:04:00,1200,approved
940a4615-ca45-48ae-bbfb-197a2e6ebc34,4040323f-8942-42bd-b69e-006f107a3c38,2026-08-03T23:55:32,5400,approved
d68a4a0f-cff4-464c-a39b-150733581955,de4caa8d-bccf-4899-b818-e9d9dcb1d4ba,2026-06-11T07:30:57,0,approved
bfe7811c-acf1-4a09-b10e-6e6e24d8471a,f5efb945-b9c0-491c-aeb9-08eb244aff94,2026-06-30T21:12:42,2200,approved
