id,cart_id,event_type,occurred_at
fa86a307-b1cc-40ed-aec1-d815d79c0db4,fc9a806a-7f8e-443c-a0ee-90eb00315d85,converted,2026-05-31T15:21:40
628c8409-cd7c-4e84-be2f-578c30c17960,3953bcef-27d6-416b-a81d-bbd5c200debc,created,2026-04-16T18:49:23
b92a03d8-6b05-42bc-9265-3571dedeaf8a,7fe11084-2569-4e2b-b84c-7254f748860c,created,2026-04-12T07:40:40
ac8c4d01-ae2d-479b-9f72-5d5c202b42e5,7fe11084-2569-4e2b-b84c-7254f748860c,item_added,2026-04-12T07:46:40
466efdaf-73de-4a2c-8ed2-833d5d5b4f16,7fe11084-2569-4e2b-b84c-7254f748860c,converted,2026-04-12T09:49:40
980f69cd-cfa7-4a08-86c8-0e2fc6ce2681,1e174bbf-915e-48de-af51-7d3219a1d0e6,created,2026-04-20T23:26:38
3fbfd0e5-9b8d-4c0c-9e40-79398f2d21ad,1e174bbf-915e-48de-af51-7d3219a1d0e6,item_added,2026-04-20T23:39:38
7ecae7a0-3972-4861-ab8b-233fb7b61747,1e174bbf-915e-48de-af51-7d3219a1d0e6,abandoned,2026-04-21T00:28:38
1e8abe43-b137-4c5e-b85a-8e8190bf5116,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,created,2026-07-14T22:34:40
ba7b2c1b-e3f3-4a74-8d59-3b0359061296,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,item_added,2026-07-14T22:42:40
c2130975-7a33-4e24-9873-a0b4794138ce,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,item_added,2026-07-14T22:47:40
fd8e01da-1f3b-4d1d-a6d7-6446a26ed9ac,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,item_added,2026-07-14T22:57:40
838b8d75-58d6-4b3a-8122-facfa5141613,2fde32dd-e01b-4e6d-b9e2-92b0233627cb,converted,2026-07-14T23:21:40
1522f189-b859-4ed7-9ce6-d94ffdc28997,bc62046b-79fa-4606-a4f5-685a92fb78b2,created,2026-05-30T21:58:46
655da80d-9761-4d0f-962f-73100ff4758c,bc62046b-79fa-4606-a4f5-685a92fb78b2,item_added,2026-05-30T22:06:46
fd83fd7e-b1ec-4779-943e-397c1ab2808a,bc62046b-79fa-4606-a4f5-685a92fb78b2,item_added,2026-05-30T22:17:46
816aad9d-92a2-4688-bcd1-d388a7f41873,bc62046b-79fa-4606-a4f5-685a92fb78b2,abandoned,2026-05-30T22:28:46
32e7e1d6-7875-4d4f-b848-7bc121075328,b408db5c-ebb7-4f7a-aa94-c2459923197f,created,2026-04-02T19:49:08
b7a0438e-0113-4c6e-a1b7-fc2d8be3ac6b,b408db5c-ebb7-4f7a-aa94-c2459923197f,item_added,2026-04-02T20:02:08
e516befc-932c-49e7-b64e-3ecb4be5f9b1,b408db5c-ebb7-4f7a-aa94-c2459923197f,item_added,2026-04-02T20:06:08
db240a72-3728-45b8-83f9-5a64793c5295,b408db5c-ebb7-4f7a-aa94-c2459923197f,converted,2026-04-02T20:04:08
a4ca1bc9-8053-40e3-8fb8-00897f283d51,05ed2cfa-8d7a-49ea-884e-0a7f29777a1e,created,2026-06-13T00:46:05
533af849-f349-44d2-8678-7c309692029f,05ed2cfa-8d7a-49ea-884e-0a7f29777a1e,item_added,2026-06-13T00:51:05
a04e7d69-3e9e-4e4d-b499-e34b7699f6d1,05ed2cfa-8d7a-49ea-884e-0a7f29777a1e,item_added,2026-06-13T01:04:05
66336a02-8730-4212-8c93-73ddc64accd6,3acb360e-21f5-4778-9403-583038ba96bf,created,2026-04-08T02:27:43
bd8d70cd-ace0-4b40-8957-8693d43f4a6c,3acb360e-21f5-4778-9403-583038ba96bf,item_added,2026-04-08T02:41:43
5789a4f4-1b06-4489-9c88-a25b119c4b2c,3acb360e-21f5-4778-9403-583038ba96bf,item_added,2026-04-08T02:53:43
4576d0d3-db23-4b43-941b-5b4affb9e60b,3acb360e-21f5-4778-9403-583038ba96bf,converted,2026-04-08T02:51:43
6bff7fbf-bddd-44bd-9c9b-00cc4ed177f8,f5377876-26bf-420c-b49c-ccecdfdb7750,created,2026-07-31T01:05:34
77f17d8b-1215-43b8-bcc3-998c163b37b4,f5377876-26bf-420c-b49c-ccecdfdb7750,item_added,2026-07-31T01:06:34
3c95e5c1-0c58-40ae-b803-c82b96f7b6e6,f5377876-26bf-420c-b49c-ccecdfdb7750,item_added,2026-07-31T01:26:34
1cae116d-e0a0-4204-98a0-0aae783e269f,f5377876-26bf-420c-b49c-ccecdfdb7750,item_added,2026-07-31T01:36:34
46cd7b61-5371-4a1b-84a8-318a754f4101,23cbf71a-1942-4b24-afd5-4e6a20f5211f,created,2026-02-21T02:43:46
0a0491ba-3df8-4a07-894a-b7045f14c9f2,23cbf71a-1942-4b24-afd5-4e6a20f5211f,item_added,2026-02-21T03:00:46
0e24ab70-0d8e-4139-83d8-fdb7368a6219,23cbf71a-1942-4b24-afd5-4e6a20f5211f,item_added,2026-02-21T03:10:46
4a6af03b-7db5-4dab-93a5-eead71dcc8df,23cbf71a-1942-4b24-afd5-4e6a20f5211f,item_added,2026-02-21T03:12:46
bcde511a-6efc-49e9-a6f4-47d0711e4d0d,23cbf71a-1942-4b24-afd5-4e6a20f5211f,item_added,2026-02-21T03:22:46
782d2b11-c184-4980-940f-c1fa47bf25cf,23cbf71a-1942-4b24-afd5-4e6a20f5211f,converted,2026-02-21T04:03:46
2a49bb86-399a-440a-876e-788a28478937,47fab705-b7ff-4df5-aca6-d173b52eb30f,created,2026-06-11T07:52:50
909b94aa-e1f7-4e04-91a2-9fd33ed7f72f,47fab705-b7ff-4df5-aca6-d173b52eb30f,item_added,2026-06-11T07:56:50
1d00d9e1-b5ef-49de-8f55-cc18bb4ab345,47fab705-b7ff-4df5-aca6-d173b52eb30f,item_added,2026-06-11T08:13:50
e5ffa780-9826-4614-915e-e281f8c707f2,47fab705-b7ff-4df5-aca6-d173b52eb30f,item_added,2026-06-11T08:19:50
769d0dd3-6c6d-4a7b-b426-bdab19af413e,47fab705-b7ff-4df5-aca6-d173b52eb30f,item_added,2026-06-11T08:24:50
8ac4c611-83d7-491f-abc6-3b6b385dab34,47fab705-b7ff-4df5-aca6-d173b52eb30f,abandoned,2026-06-11T11:09:50
491e8fa6-bcaf-471a-9c30-719b40a92f5c,f909845a-def7-4ea4-ab47-dbf61efbea39,created,2026-06-02T08:57:41
17032237-6a6b-46c8-ac1b-e187e7654a76,09551162-725f-4514-a8fa-945554fd4b96,created,2026-04-04T16:53:40
d6bee429-ae9a-413f-893a-b7dcba9daf1d,09551162-725f-4514-a8fa-945554fd4b96,item_added,2026-04-04T17:05:40
0c1f3824-f6a0-4df8-b7f4-eca15cc7fbbd,09551162-725f-4514-a8fa-945554fd4b96,abandoned,2026-04-04T19:18:40
853b6060-d671-46f1-b98f-5a0c4ca4e861,80d90584-687a-4267-aea3-efa29fc6da6e,created,2026-06-30T12:10:03
bcf2f493-32e6-4d52-a894-5dd67149efe3,80d90584-687a-4267-aea3-efa29fc6da6e,item_added,2026-06-30T12:30:03
55f51b14-4c34-4451-bbfa-a8a2afc3fbdc,80d90584-687a-4267-aea3-efa29fc6da6e,item_added,2026-06-30T12:33:03
938601b9-8b11-4bc1-84e5-57392fb3830e,80d90584-687a-4267-aea3-efa29fc6da6e,item_added,2026-06-30T12:37:03
716cac80-83c5-4bdd-b93a-b42be6ea7f09,80d90584-687a-4267-aea3-efa29fc6da6e,item_added,2026-06-30T12:41:03
e36170e5-a4ba-4db1-a720-3ead069f4b3d,80d90584-687a-4267-aea3-efa29fc6da6e,abandoned,2026-06-30T13:16:03
5275246f-948f-4025-8637-506249ed8c8c,c5f5f8fa-742b-4b29-9031-e84ab230122b,created,2026-07-11T22:12:14
bdc70cad-a2a8-424f-a40b-9dcccacce225,c5f5f8fa-742b-4b29-9031-e84ab230122b,item_added,2026-07-11T22:30:14
73556397-171a-400f-9407-ca4c8a38a36c,c5f5f8fa-742b-4b29-9031-e84ab230122b,converted,2026-07-12T01:34:14
44f99bf0-129a-4628-868a-be7d4c723dcd,736e435c-a9d0-4519-8bb0-8c510579a611,created,2026-06-15T14:03:31
600b2cea-075a-4f94-b3cf-6e465e757ee3,736e435c-a9d0-4519-8bb0-8c510579a611,item_added,2026-06-15T14:20:31
701133b9-4828-47e4-a207-c06013c9bbc8,736e435c-a9d0-4519-8bb0-8c510579a611,converted,2026-06-15T17:05:31
aff11b3a-2b15-4d82-86d6-ac750628b906,713c48eb-18a3-4e8c-8ad1-5a3aac1c73a2,created,2026-04-02T20:03:20
05dbdfb6-d9f2-41ce-be7e-48b9ed497a69,713c48eb-18a3-4e8c-8ad1-5a3aac1c73a2,item_added,2026-04-02T20:15:20
94bf5c8c-f9f8-433f-bced-ab7fb33f83b0,713c48eb-18a3-4e8c-8ad1-5a3aac1c73a2,abandoned,2026-04-02T21:06:20
5d884d45-b9bb-4a44-aaaf-945af1e0880b,d9d4995b-527c-4059-b8fe-5404cf1e9f9a,created,2026-06-21T02:49:08
35291386-4c19-4c20-954b-ffa490eeea23,d9d4995b-527c-4059-b8fe-5404cf1e9f9a,item_added,2026-06-21T03:00:08
517174a7-0213-4068-8006-89e432ec21d1,d9d4995b-527c-4059-b8fe-5404cf1e9f9a,item_added,2026-06-21T03:04:08
80fbae5d-6b51-4cb8-b709-aa97f37e2d35,0c2d1a7d-3efa-4b9c-8f68-e6deb1295b5e,created,2026-06-18T18:26:00
765658be-42c2-44ea-869e-dd7eb99b4fa6,0c2d1a7d-3efa-4b9c-8f68-e6deb1295b5e,item_added,2026-06-18T18:38:00
d69e0bda-d8b6-4bdf-9bb9-9db8e0c9b257,0c2d1a7d-3efa-4b9c-8f68-e6deb1295b5e,item_added,2026-06-18T18:40:00
4dbfb292-7259-4006-b368-c73943cc8cba,0c2d1a7d-3efa-4b9c-8f68-e6deb1295b5e,abandoned,2026-06-18T21:10:00
f2b64eec-779c-4c02-a8a7-41c84af1e320,ca718494-32db-4292-b00e-aebf7d9e0d2d,created,2026-02-21T23:01:41
53b230d6-1cff-4a8d-94d3-afa07446925c,ca718494-32db-4292-b00e-aebf7d9e0d2d,item_added,2026-02-21T23:09:41
517b881e-ed8b-434b-9d56-01242ac38843,ca718494-32db-4292-b00e-aebf7d9e0d2d,item_added,2026-02-21T23:14:41
6f5e95fd-02d3-43d9-a6cf-3fad68cf5bfb,ca718494-32db-4292-b00e-aebf7d9e0d2d,item_added,2026-02-21T23:29:41
f881ca43-ea44-4084-8536-387bde6de1cc,ca718494-32db-4292-b00e-aebf7d9e0d2d,item_added,2026-02-21T23:39:41
d9276609-c4b0-40f3-a325-dd7010f73002,ca718494-32db-4292-b00e-aebf7d9e0d2d,abandoned,2026-02-21T23:08:41
e1ca9c36-7a9b-4944-b895-2caa8e985709,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,created,2026-07-15T10:38:20
731e577e-8b4e-4d9d-b94b-461cea02b8e6,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,item_added,2026-07-15T10:40:20
b356b905-cc79-424e-b340-e4c36d96b76d,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,item_added,2026-07-15T10:48:20
aa7fefa5-304e-4924-aef6-b5c390c1d000,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,item_added,2026-07-15T11:03:20
0ec56ef4-4a81-4ac1-a330-a9e2cf61d421,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,item_added,2026-07-15T11:12:20
a402bfb0-02bd-463b-8078-76332d95d67e,d82fa49d-a2d6-4cdc-b01a-b22b12f39e24,converted,2026-07-15T13:02:20
e7e8e567-54a0-40ec-9516-64b5e87daa94,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,created,2026-04-02T19:22:45
a70edc9a-88ea-40c0-9cfc-76b31ea5e84f,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,item_added,2026-04-02T19:25:45
52207c50-e902-400e-bdf1-829376a5ee3d,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,item_added,2026-04-02T19:31:45
514a3c7e-9700-4e88-972f-d5e568238454,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,item_added,2026-04-02T19:39:45
44cab236-c316-45bb-b299-4e0244f013fd,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,item_added,2026-04-02T19:51:45
bd21e9d7-bd0d-4465-84cc-82351b41605c,fb2d5fb7-eeba-4a8b-b745-0094f3678d35,converted,2026-04-02T20:47:45
625fe492-9f03-4a32-adb3-0a9286ec343c,bf16b9b2-a662-4f94-ba17-5d228775399e,created,2026-02-28T10:26:17
563d2e08-fde2-4456-b7cf-972b8f217c86,bf16b9b2-a662-4f94-ba17-5d228775399e,item_added,2026-02-28T10:43:17
df1afa33-5923-4f38-8035-f95b66ff67ad,bf16b9b2-a662-4f94-ba17-5d228775399e,item_added,2026-02-28T11:01:17
68dc2322-5713-42e5-9634-ec14a96791cc,bf16b9b2-a662-4f94-ba17-5d228775399e,abandoned,2026-02-28T11:30:17
493f10e4-c4d7-4df1-8711-9826eab431a5,0caae719-2350-4a6e-85da-f65822ee9b8c,created,2026-03-21T05:10:10
530cbce3-5511-4fbb-8620-36cd87e0096b,0caae719-2350-4a6e-85da-f65822ee9b8c,item_added,2026-03-21T05:28:10
bc74e17d-d446-48e9-8940-3f21e45ea792,0caae719-2350-4a6e-85da-f65822ee9b8c,item_added,2026-03-21T05:47:10
c6701e5e-3e23-4213-8cb5-84aa3f18f301,0caae719-2350-4a6e-85da-f65822ee9b8c,abandoned,2026-03-21T07:09:10
f051b5c8-f9ce-4726-bf52-302e70a03905,a5fad31e-cabb-47b8-afd5-64df9b320d5b,created,2026-05-11T12:19:54
c78c6172-425f-4ceb-aaa7-1877a5a88154,0f06635f-1fa6-4bd0-bbfb-df03ecd79900,created,2026-06-02T09:43:42
ebe872c7-eac5-49c7-81b0-b42ce1f3c3f8,0f06635f-1fa6-4bd0-bbfb-df03ecd79900,item_added,2026-06-02T09:51:42
b2d02f32-22ba-4dbc-8173-0866a7862745,0f06635f-1fa6-4bd0-bbfb-df03ecd79900,item_added,2026-06-02T10:00:42
babbd24e-77f7-4140-a196-3edc6e7ceedb,e9dd02b3-6e0d-4f9e-9495-31477c44301e,created,2026-03-19T02:23:25
97de2f11-8842-4a78-89fb-a910cc293ace,e9dd02b3-6e0d-4f9e-9495-31477c44301e,item_removed,2026-03-19T02:44:25
35310fbb-f064-4a34-81e1-68489086012e,e9dd02b3-6e0d-4f9e-9495-31477c44301e,item_added,2026-03-19T02:41:25
5240e761-da7c-41d9-a403-a025ac8b51de,e9dd02b3-6e0d-4f9e-9495-31477c44301e,item_added,2026-03-19T02:47:25
c6119573-8d95-46c1-b41c-75825980209f,e9dd02b3-6e0d-4f9e-9495-31477c44301e,abandoned,2026-03-19T03:50:25
c1958191-90fc-475a-9f72-c47212473ef1,340c0d97-1922-4efd-9210-3c0023e75c82,created,2026-04-06T04:18:46
4c121370-a68f-4004-9efe-fa40fdc99582,340c0d97-1922-4efd-9210-3c0023e75c82,item_added,2026-04-06T04:34:46
d0898df9-1050-4471-9c64-e602f9cda70d,340c0d97-1922-4efd-9210-3c0023e75c82,abandoned,2026-04-06T06:06:46
d743f0b6-3012-4241-b128-d83663b2f16b,be1a4265-2c78-45a6-97bd-c3db8364985e,created,2026-03-28T17:50:30
50a2eed6-c86d-4382-863e-4d43bf413068,be1a4265-2c78-45a6-97bd-c3db8364985e,item_added,2026-03-28T17:59:30
83c091bc-e766-42ff-ac3c-e864f273dc69,be1a4265-2c78-45a6-97bd-c3db8364985e,item_added,2026-03-28T18:02:30
7454656b-2967-4116-8009-e53f8c7a43ac,be1a4265-2c78-45a6-97bd-c3db8364985e,item_added,2026-03-28T18:17:30
cdb0406f-cea5-4c37-b972-0bcaae1378e3,be1a4265-2c78-45a6-97bd-c3db8364985e,converted,2026-03-28T19:07:30
46ab00e9-97ae-4ff4-b45c-7484b277dc2e,78cd53e1-6e52-4408-a950-1ab755563ed8,created,2026-08-14T19:00:01
41004029-eae5-4c5f-9118-cc2544bec0c8,78cd53e1-6e52-4408-a950-1ab755563ed8,item_added,2026-08-14T19:12:01
299e5515-ba95-4069-88ab-1f193fa0d833,78cd53e1-6e52-4408-a950-1ab755563ed8,item_added,2026-08-14T19:30:01
9c1757b0-b3ba-4c8a-b303-27566f66083b,78cd53e1-6e52-4408-a950-1ab755563ed8,item_added,2026-08-14T19:46:01
2dfd4450-30c1-4802-a96d-7732d3b2bc8c,78cd53e1-6e52-4408-a950-1ab755563ed8,abandoned,2026-08-14T19:19:01
c1ff0b60-2fef-4808-83ea-e66e4086f141,11f56f3c-c87c-4bef-8b53-ac2f77dd4244,created,2026-08-14T20:50:16
88988c31-929f-4631-b7aa-4aa7808ea32f,11f56f3c-c87c-4bef-8b53-ac2f77dd4244,item_added,2026-08-14T20:55:16
46e7623b-f7df-44da-97a4-a1764757d921,11f56f3c-c87c-4bef-8b53-ac2f77dd4244,item_added,2026-08-14T21:01:16
322f3b3b-617f-45f3-927c-02462bff4da7,11f56f3c-c87c-4bef-8b53-ac2f77dd4244,abandoned,2026-08-14T21:13:16
cb6edd29-93e8-4611-8a9b-e493c36a731a,bbb873db-935b-43e2-9efc-57a7a79eec04,created,2026-03-19T10:55:28
09afee55-1202-4a26-9559-5008b514ac89,bbb873db-935b-43e2-9efc-57a7a79eec04,item_added,2026-03-19T11:01:28
74181b7c-5076-4b63-9d12-49b952ac11c5,bbb873db-935b-43e2-9efc-57a7a79eec04,item_added,2026-03-19T11:14:28
c7ffeaec-7f13-49e2-9009-fcc16d3ce58e,bbb873db-935b-43e2-9efc-57a7a79eec04,item_added,2026-03-19T11:20:28
51cad85e-7bdf-41cb-926f-3656273caa40,bbb873db-935b-43e2-9efc-57a7a79eec04,abandoned,2026-03-19T12:47:28
905850b8-0ec2-4f53-9b56-8d5ed7fabc9f,9e9d689b-39f8-41ee-a49f-ba2101408e26,created,2026-06-17T17:32:31
32d83642-0ca9-4916-b8fe-632b7f3eca7d,9e9d689b-39f8-41ee-a49f-ba2101408e26,item_added,2026-06-17T17:43:31
d3fbda35-276f-4e12-a95c-33a47dca44ab,9e9d689b-39f8-41ee-a49f-ba2101408e26,item_added,2026-06-17T17:55:31
621a1199-bb64-40c8-a722-a0204e86caa8,2337e9cc-87e6-4258-962f-dfaff0eaecf7,created,2026-02-27T13:57:32
cc1f3b63-c076-4fb4-b786-451704430470,2337e9cc-87e6-4258-962f-dfaff0eaecf7,item_added,2026-02-27T14:00:32
b15403e2-2778-476e-9ba0-3739e3769eba,2337e9cc-87e6-4258-962f-dfaff0eaecf7,item_added,2026-02-27T14:09:32
b6d288c8-dcdb-4dcc-a249-00a1c6b5b69a,2337e9cc-87e6-4258-962f-dfaff0eaecf7,item_added,2026-02-27T14:11:32
72b03d85-324d-441f-b9d4-f2c0d5c3165c,2337e9cc-87e6-4258-962f-dfaff0eaecf7,abandoned,2026-02-27T17:46:32
131ebe8a-aef2-4884-af4b-b72309b39daa,5850dc33-b920-48a7-b1ae-2027c33907bd,created,2026-05-31T07:28:15
c455cee7-65e1-4c44-aa3c-4a1a67b13034,5850dc33-b920-48a7-b1ae-2027c33907bd,item_added,2026-05-31T07:37:15
bcb65b5e-05dc-4e62-a891-f777d1cde205,5850dc33-b920-48a7-b1ae-2027c33907bd,item_added,2026-05-31T07:56:15
f1addd5e-2bf9-4106-acb8-c9642e750cd2,5850dc33-b920-48a7-b1ae-2027c33907bd,item_removed,2026-05-31T08:25:15
abcbfe3f-44aa-451e-9255-315cc16abc75,5850dc33-b920-48a7-b1ae-2027c33907bd,item_added,2026-05-31T08:10:15
6fca0eaa-9e01-40c8-a79c-96931df0a9f6,5850dc33-b920-48a7-b1ae-2027c33907bd,abandoned,2026-05-31T10:45:15
24cfb488-6736-4664-bede-74abebe7db59,60e2d3bb-b3ea-4dd5-954a-cef5c3fa4b52,created,2026-05-15T07:35:18
7bddcd01-32aa-47f6-b9c6-ef3d43199c17,60e2d3bb-b3ea-4dd5-954a-cef5c3fa4b52,item_added,2026-05-15T07:47:18
ed73488b-0295-4a34-9903-0bb7d96bf28c,60e2d3bb-b3ea-4dd5-954a-cef5c3fa4b52,item_added,2026-05-15T08:05:18
1d93d7f3-ea2e-4161-a803-4cddd92627a4,60e2d3bb-b3ea-4dd5-954a-cef5c3fa4b52,abandoned,2026-05-15T09:53:18
6e9741fa-4f74-4ce1-8df3-5474aec8ccb5,711a4722-29a1-473f-a5bb-293be519b84c,created,2026-06-29T10:59:48
fc58058d-9120-48f3-89df-c182e6d0fb05,711a4722-29a1-473f-a5bb-293be519b84c,item_added,2026-06-29T11:02:48
68473a35-63ba-4df3-b9ce-ee8aca718366,711a4722-29a1-473f-a5bb-293be519b84c,item_added,2026-06-29T11:22:48
c22fa904-f156-4719-a95f-2c8af0afb64a,711a4722-29a1-473f-a5bb-293be519b84c,converted,2026-06-29T11:10:48
7459b4db-a28b-431b-a90c-aa49c114e927,0dd467aa-b1fd-4741-a490-9f162f356cf1,created,2026-04-22T16:11:59
ba346edc-ff71-43ed-9c0c-d042d6a141c9,0dd467aa-b1fd-4741-a490-9f162f356cf1,item_added,2026-04-22T16:20:59
412d6a34-e12f-425a-b2fe-679645b03028,0dd467aa-b1fd-4741-a490-9f162f356cf1,abandoned,2026-04-22T17:45:59
154ba4b9-80af-4806-b02b-493edce53e0c,301c3680-d127-4191-bbe4-406841232167,created,2026-04-30T14:28:01
bc5537f8-2e68-4ef1-96f4-7f0f8149d871,301c3680-d127-4191-bbe4-406841232167,item_added,2026-04-30T14:34:01
fa3e890b-0bc1-4fa0-bd5f-b3976d3f1e4e,301c3680-d127-4191-bbe4-406841232167,item_added,2026-04-30T14:38:01
014d3707-c0e8-4788-9e7e-b805c7416191,301c3680-d127-4191-bbe4-406841232167,abandoned,2026-04-30T17:20:01
cabb134a-0815-487a-9894-f0082fb105c4,6b948800-7ed2-4b09-b487-da3725b32bd5,created,2026-08-02T23:33:21
3bf5a73f-8f3a-4781-9094-f7a6e955807e,6b948800-7ed2-4b09-b487-da3725b32bd5,item_added,2026-08-02T23:49:21
fcd09840-49e2-4c80-bf4b-215d7b23afa8,6b948800-7ed2-4b09-b487-da3725b32bd5,item_added,2026-08-02T23:51:21
b70b5b70-aa19-462e-a635-8b543a03626d,6b948800-7ed2-4b09-b487-da3725b32bd5,abandoned,2026-08-03T02:18:21
4ab457ed-4451-457e-a5d9-5c27076605b2,d6658bd4-9b52-4c1a-8cc5-622d20d15c33,created,2026-03-24T19:22:49
70e5ab9a-706d-4721-80de-4554f9443f02,d6658bd4-9b52-4c1a-8cc5-622d20d15c33,item_added,2026-03-24T19:39:49
b29356fd-261d-48d3-9087-a1e0763cdd23,d6658bd4-9b52-4c1a-8cc5-622d20d15c33,converted,2026-03-24T20:31:49
485c0f9b-ab95-4a5f-bbae-d4b655aa4998,c50c2464-d233-4149-b1d1-a2505993bf43,created,2026-02-17T06:09:28
fc26ea48-457f-4fdd-b2a3-8bb998b0472b,c50c2464-d233-4149-b1d1-a2505993bf43,item_added,2026-02-17T06:25:28
cb4156ea-75ed-4497-84c9-455656868811,c50c2464-d233-4149-b1d1-a2505993bf43,item_added,2026-02-17T06:26:28
de9bc9b6-f931-4f97-b082-e03d4b186aa0,c50c2464-d233-4149-b1d1-a2505993bf43,item_added,2026-02-17T06:32:28
af39b384-99fd-4efd-b920-289f8d4fa06d,1b6044df-3e74-434d-9595-67eb73a0123d,created,2026-04-03T00:13:38
ad2c71fe-92f6-4030-8616-d51b16a467e6,1b6044df-3e74-434d-9595-67eb73a0123d,item_removed,2026-04-03T00:38:38
9c34187e-6b55-40ae-a574-51625f7d3f38,1b6044df-3e74-434d-9595-67eb73a0123d,item_added,2026-04-03T00:32:38
31134c10-a0b6-4a44-806a-6ffe6e3019b1,1b6044df-3e74-434d-9595-67eb73a0123d,item_added,2026-04-03T00:36:38
59f6bf30-ee59-4e25-958e-bb9f38b5b489,cb41a6ef-21f2-4a98-9b1b-1146daf3cd48,created,2026-05-09T23:11:01
2b10baa1-f3df-4206-b7d7-257abd65a7b0,cb41a6ef-21f2-4a98-9b1b-1146daf3cd48,item_added,2026-05-09T23:26:01
9202a9e3-23ef-4679-8a84-66e1cea13c9f,cb41a6ef-21f2-4a98-9b1b-1146daf3cd48,item_added,2026-05-09T23:36:01
0f0a7a0e-1a6a-4bee-85a7-f65fdb4b01a1,cb41a6ef-21f2-4a98-9b1b-1146daf3cd48,item_added,2026-05-09T23:42:01
c80983cf-507b-4758-8671-9a750cee6d94,cb41a6ef-21f2-4a98-9b1b-1146daf3cd48,item_added,2026-05-09T23:46:01
a5a61ac8-13c1-4244-96c4-3e18ea5f3bad,cb41a6ef-21f2-4a98-9b1b-1146daf3cd48,abandoned,2026-05-10T02:11:01
009be7d9-dda1-4502-83c3-17204f874c2c,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,created,2026-05-07T00:14:31
d349d03d-aed0-4ec0-9ce2-f8c0139668b5,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,item_added,2026-05-07T00:26:31
c95add96-faae-40f0-bbd1-cd64ccb80c8f,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,item_added,2026-05-07T00:31:31
e60f1891-56db-40e7-9290-4c10a5166ee8,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,item_added,2026-05-07T00:47:31
b0157d37-bb5f-4a76-b4d0-663e733940c7,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,item_removed,2026-05-07T01:08:31
1a27b6ff-0228-49f5-9b48-4b226b99dbbc,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,item_added,2026-05-07T01:04:31
2d16cafc-58df-454c-a55c-8d9a01d29d2e,cea2d9dc-c860-4bf8-9db5-a95d79c167b4,abandoned,2026-05-07T03:13:31
dc6e5b84-6eb1-4766-a6fc-746f0723618c,47a4e861-a113-4e88-bce7-9988be166746,created,2026-04-29T11:15:27
94600d3f-1d60-490e-86ab-8369f48f9f61,47a4e861-a113-4e88-bce7-9988be166746,item_added,2026-04-29T11:31:27
38219598-ea0f-408f-97d7-32456997590a,47a4e861-a113-4e88-bce7-9988be166746,item_added,2026-04-29T11:36:27
d230fc3c-5d40-4881-8e5c-486b40ba20c3,47a4e861-a113-4e88-bce7-9988be166746,converted,2026-04-29T11:36:27
1826c4d7-f495-437f-802d-1594f4b6e97e,c52c7581-5881-4de9-bbd5-cf3d283daf60,created,2026-08-08T21:34:09
44905245-d2c2-4b84-96d0-f53f39efea68,c52c7581-5881-4de9-bbd5-cf3d283daf60,item_added,2026-08-08T21:41:09
6fc6302a-6bfd-4e62-992f-70a1028f20cb,c52c7581-5881-4de9-bbd5-cf3d283daf60,item_added,2026-08-08T22:00:09
aa47e99e-0155-4ed1-873b-1e392594f185,c52c7581-5881-4de9-bbd5-cf3d283daf60,converted,2026-08-08T21:59:09
4786f1ab-75fd-488f-a82e-a38629cf927e,516a9d2a-c311-403b-a1b4-6cc5af753afe,created,2026-06-13T09:37:54
55db1438-1481-4075-9397-d76f970585da,516a9d2a-c311-403b-a1b4-6cc5af753afe,item_added,2026-06-13T09:50:54
715458c4-c836-410b-b39d-6c547fdd27e1,516a9d2a-c311-403b-a1b4-6cc5af753afe,converted,2026-06-13T11:44:54
8c68f3d9-1fa1-4f8e-b0c6-cbaf5536c49a,b0a38efa-e5c8-4d31-8aff-2307e9774627,created,2026-06-03T15:52:19
93813b7a-a7c7-4d3c-b7fa-ab3c977ac70a,b0a38efa-e5c8-4d31-8aff-2307e9774627,item_added,2026-06-03T16:04:19
bcf8bb20-a4bc-4c00-aece-4e325f21f7fc,b0a38efa-e5c8-4d31-8aff-2307e9774627,item_added,2026-06-03T16:09:19
