id,checkout_id,payment_method_id,attempted_at,status,amount_cents,decline_reason
9bf73f69-a533-4ffa-8074-26db81176fc0,5f264045-45c5-4532-aebb-1b6eb997500f,,2026-05-01T07:37:05,captured,2800,
d445f322-c3c1-4ee9-a8f3-41f07971f4d8,790edfbf-2ec5-4861-96be-07d8d5898aba,,2026-02-25T18:13:11,captured,2100,
8388d06e-3da5-433f-80eb-149846bec6e9,12b03779-5564-4672-bc05-ea16b3c139df,e5238cd2-e4a9-4954-a783-99ef2eecd414,2026-07-28T02:05:56,captured,2700,
e5afe5bf-7d32-4222-8ff2-66ea695b557a,055f2707-2727-4c7d-8d48-3951394a835d,cdc56a16-28e1-49df-aeba-bbfcb5928d42,2026-03-23T03:38:38,captured,3400,
ab934463-209a-424e-8d92-54fe862f4670,8c3e7afd-12b6-4427-afd1-80f301ce6362,,2026-08-02T08:10:12,captured,1200,
b1183dd7-6104-435f-8c55-200b4435af46,21fc58e9-9674-4c1b-bb56-a7ba435e3afe,7df7d9b4-9c55-4c5f-b059-5d5828fb9fa8,2026-08-15T07:20:12,captured,3900,
6a66dcb0-810a-4012-b5f6-6c446dfbb3b2,a42d0b85-b47c-497e-b5b5-e568f846f52e,,2026-04-21T21:01:05,captured,4800,
3820d3a5-e62e-40fc-acad-ab1c45b04ff7,e67a2e1b-e9dc-4621-8b15-fef5c065a5ef,40071e39-dc19-40ec-abed-64d556d7a8ea,2026-05-13T10:57:53,captured,1100,
93f1c642-6e31-416f-92d7-42cd48e582ba,423164cc-0632-4a11-8b24-3a5f1fdc04da,f95e80a6-fee1-42e4-92f3-e6ae1f0a8967,2026-02-25T11:38:56,captured,1200,
b61e336f-514d-4c45-9ef8-52bcfe8e1454,c879e41e-4fee-40fb-96dc-96ff51b49004,21484f3a-367c-408d-9921-6c47639eb397,2026-07-15T11:42:43,captured,5800,
e7e31471-6684-45ab-93d7-6dee93de2259,54b78d30-2800-4968-a560-ec8096401277,05ff03aa-2639-42d0-8b0f-bd6cc29abf34,2026-07-18T12:13:17,captured,800,
2b6dddf3-2280-423c-a032-4ec144f370fe,3a08a221-6907-4df7-8436-135d3351a025,,2026-04-17T11:04:12,captured,2400,
adff989b-a470-4381-a167-9854de193f6b,0e5a30d1-7310-4c9f-b738-9a1784d1c680,,2026-04-23T09:24:51,captured,4100,
a21000e3-af75-4414-8bd4-4334583c6b28,0cea8c17-4403-410e-a0e7-6fc61a0bfb05,,2026-05-09T20:34:26,captured,2400,
e47e45f0-60be-40c0-b4c1-25faa972d3fe,fe05dd37-55ed-4ad7-a396-2cea4d9e3d34,3958e11b-8405-416e-9a41-b4607cbf7458,2026-04-05T18:17:57,captured,700,
4dee9901-a55e-426b-bee3-ca46b0f63e72,f384b88d-3200-41ff-ab91-9ba1304d6c62,cd9749b9-28a0-431a-b756-f1e4570dbbac,2026-05-20T16:37:54,captured,800,
b72e0e5a-e6eb-4793-b82b-869b6df55383,7232559d-d246-4cd5-905a-1f310ae6754b,,2026-03-15T20:27:19,captured,2100,
333d4b88-7cfe-4df8-9f03-a2f113d47370,81f25385-cefb-4d60-aa59-8ce2837620ca,8b9af358-301e-41e8-90e1-eb96150c6ba4,2026-06-11T20:29:33,captured,7500,
9a89056f-2e51-45dc-a145-331a864aaebd,dea73aef-b915-4ef4-b6bd-f3f862016447,43187d32-d259-41a9-91a4-2ded28441aa4,2026-06-06T09:09:21,captured,600,
7389e595-a4b7-4501-8d8f-34a2df522346,d0c969f0-efa9-482a-9c67-7c1999a051b1,cb7e8249-3288-4df7-be7f-14e4a56e0498,2026-04-07T12:45:18,captured,400,
488a5278-89c6-47b6-bfbc-687f4c4554ca,b9c567fe-1638-430d-b7b4-148421ba2da4,d5446a04-0e2b-4090-9d6e-1363300f261b,2026-04-01T20:00:49,captured,2400,
1b77740c-d0f5-4f10-b700-0dcd96b83825,94a148ff-b6cf-4d5b-a303-6def9eb56ebc,,2026-05-08T21:01:27,captured,2500,
a8c7d974-3143-4f71-bb81-ae95b9f7da9f,74c91638-bc8e-4bb8-a0df-74b8ec17ab3f,53f486ac-257c-44c0-a842-50e2e2c49320,2026-06-01T18:49:51,captured,2600,
0619ab66-5636-462d-8813-9238e7957e2e,bccf365f-8dc9-4581-bb27-52870a6d270c,,2026-07-22T08:55:00,captured,600,
d78d3b6b-0ab9-4803-9f47-707bf696a6ab,82770870-6e22-4c09-85a2-cef788ead908,,2026-05-01T11:21:22,captured,2500,
fe4208d7-8464-4198-ac92-19cafbfd17cc,14bc5ece-108a-4887-94f5-9d6c481d9c4a,,2026-05-30T16:58:18,captured,2600,
22e7123f-dfdc-429e-bb06-7dc318822d47,0a0ab9af-503b-4f47-a11f-8cc46f1839b4,0f0b6da2-4b89-485e-8ce9-874579ca1fa6,2026-07-05T18:35:50,captured,4600,
b55da592-97a3-4250-acc3-6b268b4131b3,b1675349-4004-4de4-8eb6-32f65635e6d2,017f66fd-d805-46a6-9763-0f669b6d050b,2026-02-22T08:51:22,captured,3300,
953ba24b-951c-469f-9fea-8cc16242e1c8,fc707f82-7fdd-4ca1-b6ec-8ae0a0454dc2,3e5508e2-ac5a-497f-bbc3-7e37aa033242,2026-05-20T10:50:19,captured,1800,
a992fae2-3886-49ef-a42f-66764b583b80,48203751-2399-4d8f-98ab-15982a636244,,2026-07-12T15:56:09,captured,2300,
800f176e-03ae-438b-8deb-0901895f670b,db684d16-e410-4625-9625-631d96c9c58d,31a016aa-0026-4109-8bc6-ef4f0f5b988a,2026-08-02T19:38:12,captured,600,
0fd0c31a-b3e9-42b7-9a81-d5e8da5405b3,be93624f-f891-425e-8013-fa0dbe8dace6,42f29e5c-1049-4c49-af43-85fc5963818b,2026-03-15T18:58:02,captured,4200,
95681aa9-26b9-4349-a58e-f543e18288a1,86e6e632-857a-4340-a61e-a6f0c6805d5d,74b4549e-f77b-4053-8470-ac33e7821bb7,2026-08-12T17:38:55,captured,4100,
30f93bbc-5fff-4e2f-ba8e-241820e7dc59,f381ff2c-89ca-4ded-b80d-e72d9065a9d7,,2026-04-09T16:14:49,captured,2900,
da553344-ed0e-46d8-95ab-098cb4f18517,f3335d03-e495-44c1-be1e-8cf82ab03b81,,2026-05-26T06:51:15,captured,1500,
3590f05f-89ad-4f52-bdfc-cc1c41a96c25,060aa6ff-3324-4f18-ba9c-380a4a23d5d0,7147a872-e123-40bf-a049-d02903b51725,2026-06-20T03:26:07,captured,600,
9ba659ae-9056-43f7-8ec0-34a4fd5305c5,d4f49cb8-135a-449b-9974-78ab8634b3d3,c306db89-dc6c-4059-b275-0de5f37b7edd,2026-02-22T16:06:38,captured,1100,
56b6fe49-20c9-4774-a220-cff698185284,775437b1-d549-41bd-bfa4-83e9a472d52d,2364a71a-911b-408e-818e-c50e2a41f94d,2026-05-17T21:17:24,captured,2800,
f3bfb4c4-d913-4563-ba5b-fa41faa9a9cc,45efd694-89c6-4b54-a116-4f30ce3419e6,,2026-03-09T23:10:36,captured,600,
15490bc5-544d-46ab-95f6-79e5b560df03,edcd9b38-b341-4138-93ec-826ed7d84bde,b32a266f-55af-41af-93da-5dedbf753e3e,2026-03-01T11:48:54,captured,4500,
5cb22b7b-c91c-4c84-8231-6506a5ceb7c7,85d295c5-6fef-4c94-b47f-43620a1022b1,c48f31a3-a856-41ab-9b56-9191760c35df,2026-07-08T19:19:13,captured,1100,
1a11acb0-2410-4108-888e-4c6f23f17dba,cb4755b2-19a3-43d4-a783-ff2104eeefb6,86f88720-a791-431c-a7bf-dbed52e38fbe,2026-04-24T00:11:37,captured,1800,
03930de6-60d4-4d9d-858c-144e7a2c665a,036dfe4f-93eb-4e6d-8f67-0cdfaf3a043f,e7deedd7-6958-480b-a409-2ac0e317ec07,2026-02-20T07:42:37,captured,3300,
c81ce71e-8d4f-4595-8dbd-5877301043f1,badc4c27-1c4f-4674-bdaa-b2bce42f32fd,ac8c2993-b04a-48e4-add4-a1769d7e1302,2026-04-20T11:01:19,captured,1100,
c3884fd7-1632-494a-9b31-a9dff50076db,d031d2c4-0188-4c5e-9aa3-78cfabbb5f2e,,2026-03-06T14:36:49,captured,2400,
55636557-bc7b-4b53-9bf5-e0874c2d8ba6,0f98207c-bbb5-4fe7-8808-a7d8dc66a583,827c0e9b-a4f3-4d53-9419-cc5460fe6e47,2026-08-08T14:06:55,captured,1800,
69012939-d17e-4abf-83e9-32e2724feb7e,9ad28bc4-c3f6-4063-9281-879d7062b21e,85877211-4964-45ee-ac5d-e7a41a0a0a5c,2026-07-17T21:57:08,captured,2200,
2b95df4e-bb8f-431c-af57-ffab562399cd,4f5c6dcf-bb41-4820-b798-260d3b39e94b,,2026-07-11T23:02:44,captured,1200,
684a3810-f378-4fb6-940a-0a0ef4301bb8,7e7440aa-96bf-40b2-9d88-db3febb80ce5,2a5efe62-d09d-44ad-b658-697e0901cdff,2026-06-27T20:48:03,captured,6500,
6c48346d-9121-4959-af20-484b47554c02,2979126e-fe61-487f-be0f-51d346cfc954,,2026-07-12T12:54:52,captured,2200,
e7dea460-033e-4a8c-8c16-dfc33aafc855,0126f30f-f68a-4dc6-8bed-56fdde5b943a,45908b84-62dd-4837-b5c3-00036d6d3bc4,2026-05-16T01:28:18,captured,5100,
f78ffbf6-933c-4ca7-b68c-25d65a4c7e6d,35998918-883e-43b5-9369-eb57c8f8b69a,,2026-05-17T22:01:56,captured,3100,
720352fd-4593-45c5-ac22-d825f14f3726,40cdf154-76d1-4b1a-bb4a-0d4c68bc1add,,2026-04-26T10:45:23,captured,500,
367a9f35-0759-469f-b345-a8bcfc4f126e,738d985e-83b1-4cf9-b010-bd263f9ed9c7,ec54714f-dfac-4901-85a1-bada9394a4e3,2026-08-15T22:08:24,captured,1400,
2616776f-0a83-48ed-a730-ae43dc827f45,e751ce34-1ff3-432d-b292-d0bfeaeff03b,48e7f64a-0dc4-4794-9936-a5b0720a339b,2026-05-10T03:02:48,captured,1500,
44a3ece3-8775-4c6d-8b75-b8dcb6e6d118,660206f7-b792-481a-859f-f56495ce17e5,,2026-05-02T03:17:31,captured,2700,
876dff79-cba2-4a4b-b95a-8621d7369929,74888b68-e776-4f00-8355-16bb5d30a964,,2026-04-03T03:20:10,captured,4100,
8829800a-7338-4c9b-b8ba-715b8485e86d,dd402de5-dd01-4c95-a9a6-ca4f65ece88b,a6de40b7-ad7d-445f-a208-4e146f2a8bbd,2026-08-14T18:16:20,captured,2800,
2e635411-8611-496a-a19a-5149d4c38de8,2d59f7b6-927c-4004-9de2-495badcfb082,,2026-05-08T19:52:40,captured,4600,
76f4386f-34bc-415f-95e9-f93caf49b9b3,14a6fa06-c781-4669-83c4-6991ed5d7c25,0965a7b8-8c8c-4d80-8f4e-029efda89b1d,2026-08-07T07:33:02,captured,2300,
7bbbeb20-ea44-40d8-8f27-5adf6a894ea9,bcf32f46-3b0c-471d-8a30-872f5e7725fd,9dec63d0-7170-4fc6-a61e-7ff03ae38e99,2026-05-28T03:19:21,captured,3400,
e6f2c557-9a75-4e34-b7a1-d51dfb34c27a,ea990970-6cbe-476b-9ce8-2f00874b9d6f,,2026-07-23T11:40:11,captured,1200,
71407f88-3cf5-4061-9603-6abca50be9ed,25e9158d-321b-4241-9197-7912db79750d,,2026-04-01T04:52:15,captured,2200,
fec2644b-cecd-424a-aecb-44e9bb2f9d0a,b21d4b15-6387-4fde-8237-3b3992fa2c59,44e86f78-c591-44a2-8785-8780be9e768e,2026-07-02T14:30:53,captured,4800,
61d96df7-b4a9-4f67-9573-4679cad2651a,b1cdb79b-fcbb-4471-921d-7dad2e3ff8e1,,2026-07-08T23:55:58,captured,1100,
ce7f0ee0-6296-4170-8a92-1c9406776794,81286eac-b6d2-4ce2-905a-1004b0e5c7a3,204068a3-f3c6-4fcf-9c48-c347e9608d8d,2026-04-07T19:05:58,captured,7800,
3e7e4e50-564f-407e-9911-a6ee6183245c,75b3fb9b-8729-4c1a-9370-124e83ba7570,,2026-04-01T19:08:49,captured,1500,
e18f9867-7a01-4a92-b40f-3355c62faefd,52000ed8-b0eb-4e2f-a09e-35ae002af898,c68f50c6-0ad0-42d8-acd7-1b0e89b7ac54,2026-04-06T09:32:53,captured,1800,
f1d54f88-e28b-4cf9-b2be-d7dc1675597b,df153bb2-fbba-48b4-81c2-4b6e071e9984,4e45f500-a320-4d9d-95c7-9243b6d00ea6,2026-05-30T10:47:08,captured,2600,
28f5079f-e08c-4479-b8e3-4cccc44ddc23,6c570515-45b5-4739-9652-58cb5edab474,88ca6cd0-37a4-4a7c-911e-da87af00545a,2026-04-14T20:17:15,captured,1100,
90745810-0f1f-434e-8c85-3c480951ba86,deb8d72c-f8e7-4882-9aae-bb819e981a7d,,2026-06-20T15:53:30,captured,700,
bc9622ee-a25a-45f8-bbda-d93618e4afcd,62b50ee7-3964-4752-8226-2d6511224c88,,2026-02-18T23:18:10,captured,5100,
e7083bad-ec39-4425-b88f-b05c07127b27,a92f350d-ba86-437c-8bdd-a0f12077daf1,71ad0ba4-7d49-4433-9650-992d03575c3c,2026-08-04T04:55:22,captured,1800,
7d237a3d-30b4-4c59-8430-a33f5ee2d692,26e29980-da29-4d5d-bf49-5f5ace4800ea,6cd9ec01-364c-476a-95d9-778f8b369286,2026-04-13T21:15:30,captured,3400,
4ea56d47-1081-4412-a12f-f19e5f6668f2,3796752e-8bdc-464c-ad1e-ede308d15bc2,ac94ca42-f04a-443e-9830-f9f9facd8779,2026-05-25T08:25:08,captured,2600,
5b0df093-fc1f-40e1-b13c-d753b0cee163,e93054a7-dbbd-49fc-8e6d-f950e78df4ca,ffa34035-26d7-41e9-987d-d6f740214b03,2026-08-01T11:07:39,captured,4500,
db035664-0e61-49a6-88cd-260fa223e2c9,26c340dd-c203-43b7-bcba-86578a418037,e29bb65e-bd39-46dd-a2b9-b603ae8fbbc9,2026-03-14T11:07:30,captured,3500,
d0154fb4-aa5c-44a0-8993-b66ad955aa2c,08a90f41-0175-4d79-855b-9ab1b0738847,,2026-05-11T04:16:29,captured,3900,
1de130a8-c7c7-424a-a149-1f7d77e54800,87db9d23-204e-4208-8965-5d6cf9508843,,2026-07-25T11:09:16,captured,1800,
7dcaba5f-b2ca-4c69-a552-b1cec0ec461a,7d059853-49cc-415e-8c19-42343f6a22b1,ba19a150-24ee-426a-95ae-90075de41b66,2026-04-27T21:42:12,captured,4500,
5045aafb-f029-4eb5-a19c-28b3b02d1c70,f1046886-db37-47d5-a018-e4d45566e9e9,a3eaa90d-e38a-4da4-87d4-51b1db09a2b0,2026-04-15T21:47:15,captured,3400,
6ee966fb-0b09-4df5-876a-e21f6463253f,25d36682-893a-40b4-b118-ea290d1142fa,ff12bd75-21b8-40ba-9fab-7e766ddf0fbd,2026-02-20T03:52:04,captured,3600,
e6534a39-0cb7-4769-ade5-eac6d555edd3,ff63eea6-af71-4cd8-a009-d6a6993800c1,,2026-06-26T03:26:35,captured,4200,
c8b5c2cc-d742-4484-a153-1d374f55fcb5,29ee6c57-4265-42bd-81a1-bf273cb8da2f,,2026-05-06T00:21:44,captured,4100,
d28ea1ba-ad5d-442d-8126-eba44e8f1a3e,b72cbcc0-c3b0-4d1e-825e-605e4a2e696e,b19d1c6e-c59a-4a85-a5d0-833a151f20c9,2026-05-20T18:32:22,captured,2400,
2b3e77f7-dfae-40af-abf9-3aca3c7b54b8,e5bb6096-71fa-4032-a95a-1457ed10bad5,8fd76cd6-f659-4816-a00d-6bd6e5d470b3,2026-04-16T19:22:57,captured,3800,
46a08f24-b080-42b3-862c-ac2d2049898f,14670361-a7b3-4c78-ad78-0a8331b7d72e,7fdd7d1b-58ff-4c20-83bf-f61a01163a88,2026-07-20T19:34:24,captured,3600,
99f8ff02-cc8c-4243-bff5-a75717c23dfb,5d770424-be34-47e1-8da6-0e0e70b5adf8,,2026-05-12T20:14:45,captured,6200,
15be719c-45b4-44a7-9b01-1826a7e0f575,a4efb3da-96d5-489f-903e-3317fa804897,0fe0d85b-3147-4f24-9481-f3b39d6e1fa0,2026-06-25T04:01:55,captured,1200,
9632905a-3d80-45b8-a599-2c82237794f6,da646324-162a-41f9-9341-a4726c310b45,,2026-07-01T22:49:44,captured,1700,
8a5da560-1ff5-4569-b40c-2ff71180e279,0b328781-f171-4bc0-81c1-7f80ac82282b,0ce5dc1e-fbb1-43ea-bb3d-1aced15b1a07,2026-07-17T12:03:45,captured,1400,
17d61a49-b85b-4872-81a2-3e0d92e4e6ed,cf65109b-54f6-45cc-bdc2-d0150f57d326,,2026-06-17T14:51:15,captured,400,
cec4b9ec-b1ec-4711-b70d-20ed382b9699,ae1531d4-c02e-4db7-a6ed-a0a151ad4818,0a4da64e-ad13-44ae-a621-90a8aa6a1418,2026-06-06T14:05:35,captured,1900,
564a8102-c227-475d-8d03-29bd8e92d4d2,71021a79-71f6-4e22-8e68-ee86b007e04f,cd69af1d-4a46-41a3-a4b9-c5c941190404,2026-06-21T16:12:22,captured,1800,
e8b4e1ad-4a21-4c1b-a245-a541a1d46b8c,38657a6a-e79e-48bf-ba8f-2a013e848a17,,2026-04-13T05:58:16,captured,4500,
42a53c36-b9f8-48d9-9369-758be1c016b9,e007877c-46ac-4105-b001-36d888cf7a3c,,2026-06-05T17:39:34,captured,1400,
2413e6f0-e9c9-449b-865b-a23abb7b567e,57949e49-19d6-4de6-a9fe-8a93c1c22b4d,,2026-06-19T21:42:37,captured,2300,
74b4a40f-2985-464b-afb7-813d3e3b3171,022b86f0-f76f-4681-b28d-becdfd46f084,58b2de10-dc09-412d-91ab-4773b1368bda,2026-07-02T04:55:52,captured,1800,
948fc440-6656-4283-9b49-052989a89aef,416a9ffb-85c5-408e-aba0-728c2bb20346,2364a71a-911b-408e-818e-c50e2a41f94d,2026-03-20T12:02:45,captured,2600,
8724cdf2-4fa4-4f6e-8b6c-e52a2a8abd45,d0af6f43-e827-4e8b-9f0c-da4c29a37d07,,2026-04-28T19:18:07,captured,5300,
b09d327c-2494-4d8e-98ae-e6428495cd40,af9e17ad-dff5-4b74-8410-28d5ec8221a0,be35774c-5318-4287-a267-7e3e5f0064a4,2026-06-29T20:03:57,captured,2800,
b120eb58-7271-46bf-a565-d037f99890d1,47d53111-4518-4524-8400-1e4c1dbdc6ad,83f24b45-8f73-41f4-b7c8-50c4434f475c,2026-06-14T07:07:39,captured,2100,
7aec3ad6-6b33-42b5-8456-d64d11b4beb2,c7021253-d34b-47df-b6cb-0af445f41381,,2026-05-15T18:30:20,captured,4100,
f02efdf2-aa89-4a2b-96ea-9f9190a75165,1b900645-d1eb-402a-9b4b-cf384c2d5150,,2026-07-07T22:48:01,captured,1600,
06dd010b-a822-401e-8292-028e6bf1132b,58048e1b-964a-4f80-a765-fb0420fbea38,3640147f-208f-415d-a448-07a7ccc95014,2026-05-11T17:11:32,captured,1400,
38485bfc-a9df-458f-b932-ede8808e251b,a18271ab-80cf-470c-bea9-5f4e51148ff9,7996b1e6-cd4d-4a4a-a850-af62f4579b96,2026-04-13T01:28:29,captured,3600,
510518bf-d3dd-4e38-822e-4dfe26b7f2a1,f45ef13f-3ea8-451d-86d8-95b59d7108de,7c1988dd-1e56-4900-9b28-775fc2ea2f55,2026-06-19T14:49:14,captured,1800,
9e1ee12c-18c2-46ab-acfb-56cccb53737f,5183c9e1-6766-4b74-ba79-04366757a1f1,6b6c26c9-cdfb-4c4d-ac16-521f6d39e603,2026-03-18T13:42:23,captured,2900,
fbc229f3-2538-475a-9676-137251e0e2c3,78480988-1dde-4010-aec2-78c5fc1d8166,,2026-03-03T03:03:39,captured,1200,
4040323f-8942-42bd-b69e-006f107a3c38,d18393e9-fe4a-4487-8c7a-d52deea7f528,a080f0f2-a248-439c-a61d-8b216dd351f2,2026-08-03T23:55:07,captured,5400,
de4caa8d-bccf-4899-b818-e9d9dcb1d4ba,671b6a01-0a22-4dda-b767-60b2cde9de39,302fd860-b402-438b-9832-61b5abb0ed63,2026-06-11T07:30:47,captured,0,
f5efb945-b9c0-491c-aeb9-08eb244aff94,1c8e3665-fd7e-4fd2-b12f-188720f2bdd8,c7369cdf-ee41-43bc-b2cf-8c0517033e20,2026-06-30T21:12:34,captured,2200,
d74beac1-9bc3-40b7-aa6f-60d0d8c03b38,dfa88644-5574-4a16-9cfc-40d0cea0d253,6df14bbc-1cab-4a83-add6-b84a4dbdfb26,2026-03-05T13:58:20,error,1800,fraud_flag
5e95e510-1294-4483-bd73-ccb7eba3e496,43f54645-8908-4bc9-8216-a2c92ffb0a22,aec8d508-5423-435d-a8cd-29206ee21d20,2026-06-18T00:51:46,declined,2700,fraud_flag
0a87be4f-9e02-4176-9ad6-00cf1dfddb21,e6aaf002-14e9-49de-96d3-e9046f7ab4d7,,2026-04-10T15:00:31,error,4600,fraud_flag
d9924352-3593-4914-affd-d38b104ce418,947288bf-49b2-42fd-b55a-6a2280619a7f,,2026-05-09T16:21:20,error,600,insufficient_funds
233c3a64-7635-47ff-b355-6682895ed64a,4ad267dc-94a0-4ce6-be89-9b5b37ebad16,,2026-07-15T19:02:50,declined,0,gateway_timeout
5e947f0f-3a16-4e74-aacf-f53be90a088a,93fc1424-6e1a-45cf-bccb-d0365d1676b3,,2026-03-29T17:08:28,declined,3700,insufficient_funds
5ac61804-8cf9-4a9a-9922-ae4fe2ddee44,dd04b6ee-6ef0-4970-9991-87351b7c94ca,,2026-05-23T08:26:15,error,700,gateway_timeout
17c98d7b-d337-435c-9bea-755333bbb279,116d2309-376d-493c-b181-f429e76dfa14,3721f7e6-c2a3-4008-b53b-c35f874d43cb,2026-04-30T22:18:12,declined,1100,insufficient_funds
b3138fd3-b503-46aa-aa57-e24f41d82369,3f360e04-7613-45d7-8f31-2d5d8725d02d,7139a7f2-3087-4749-bdbe-cba17281d3fb,2026-05-31T02:16:10,declined,400,card_declined
74709e38-c8c1-414a-946a-0d5a4aa8765c,a3bd770b-a390-4c2d-8758-38a16fcada63,,2026-04-21T15:37:44,error,2400,card_declined
bdacf666-4648-4565-b944-df0f21db1b70,9fffed70-000b-416f-a1e1-67f0e38f6cc5,,2026-04-07T02:26:39,declined,2200,fraud_flag
17fde584-bd1f-48ae-895f-6e950fa9c602,2a601dc3-ec5c-42fb-b3cb-437b5776c7e6,d1c42aa3-f495-4510-a9ed-0c6085a5a8f8,2026-04-06T06:08:13,error,900,gateway_timeout
6a549522-362e-4fc4-81a6-59529f9c93db,3beb3618-6287-4389-b3c4-48421db81352,97cf8e00-69f4-44be-a96b-ddd77e5d714d,2026-03-12T16:35:22,declined,3200,gateway_timeout
4598e76e-de44-4982-a77f-c2191605e472,cdffd740-8b61-4b5a-93b8-8f54aa41c2e7,4a0fbf11-5d9b-454a-a31d-a419673b8ff5,2026-03-29T11:44:07,error,1600,fraud_flag
e1070a43-5793-4efd-a93d-e3a8b50c5e3e,79c5a5e2-35d6-43db-bd4f-d7fb6bcb32e8,9848324b-3256-429a-968a-cf6b863d8238,2026-08-05T17:51:14,declined,1200,gateway_timeout
6cd6bb1a-54f3-4c45-b7a2-f125766f1587,d09c6511-ff0c-4fb4-9c32-d11d679d1be9,ab1df35c-c01c-450d-84d2-5d036f211a86,2026-03-14T06:25:15,declined,2200,gateway_timeout
008571ac-59b8-4470-91e0-f1c9f58f3081,02cd5d42-1f0a-4cfa-9ce6-a43e6dbadbf8,10ae27c6-5601-4493-a3c5-e9b8a524de44,2026-05-30T19:01:32,declined,1900,insufficient_funds
23189057-d763-46a9-8483-a6fbe36c02c2,d7ee0006-0d71-48b0-9340-0e3c0a77e5b2,,2026-04-01T17:05:29,error,3400,insufficient_funds
2c633035-f9f6-41fb-a9b5-b6d7a5f00271,1dc1b28c-a499-4ab4-84cf-c2f28173f8c1,37a2e4ab-937b-4ea4-a954-e4864a091628,2026-06-05T12:07:03,declined,0,fraud_flag
2acf7e60-26f7-4b4a-97f9-4586b9671d04,5edaff1f-70fe-4652-a22b-fc03292bd885,48d2fb06-7ef8-498a-a143-440b840d5d6f,2026-06-30T01:51:55,error,3000,fraud_flag
c800f08b-5e7c-42e9-82bb-0768a8140546,5287e08a-0488-4797-bd4c-e50eae10737e,330cf146-b7d6-4a24-b3b0-4f499a2684df,2026-03-22T17:55:02,declined,400,fraud_flag
78e0a48a-67f8-4d88-82ef-29b8600b63a6,172de6bb-6150-47cc-87bd-a1995de7b698,,2026-05-25T02:56:49,error,1800,gateway_timeout
7fc2ffae-8ac7-422e-a38d-3199c4e8bcd4,c51a201f-09e0-48ac-93e0-d1f7145f12df,,2026-03-02T20:39:29,declined,2800,insufficient_funds
c6191ad0-87dc-415c-b57d-cd165a208e01,ee979906-a6f7-48a7-b524-ca32084cce94,7701bd16-b299-43b4-9044-db8a2d511a25,2026-06-16T01:22:53,error,2300,gateway_timeout
fa92b6ac-2c61-4545-9a4c-230aa6434fb7,fcc0850c-2150-406a-b40e-f774313640ca,,2026-06-05T22:09:29,declined,0,card_declined
3ea24e0e-a985-4703-ba1e-11d8aa5d59d5,5967173e-23b2-4239-a1b4-cf09a990798a,7996b1e6-cd4d-4a4a-a850-af62f4579b96,2026-07-02T07:57:21,declined,1900,card_declined
309c7557-4fdb-437a-b901-6b55b4bcb625,96c23a2c-84b7-4458-afd8-547672268a7b,,2026-06-15T09:03:27,declined,1700,gateway_timeout
b2adb1b2-5b86-4f3e-8762-e5f0c3fea741,79b440a6-f65b-4cee-b158-d01384b9d87d,,2026-07-25T06:15:59,declined,3500,card_declined
f3f180ac-1188-4f16-98bf-fb14d3047b69,69d10d8b-f7dd-4b5a-824b-41adcf01c181,62c27072-a9c0-4b9e-9007-12f53d40a349,2026-06-02T01:22:18,error,3700,fraud_flag
31d30efd-cb47-42de-bcfd-373f749e3561,e67b6103-69f2-4916-9b5f-7a685ecfd11a,da0d9b25-a626-4030-be4d-96321126200a,2026-04-13T23:45:05,declined,1200,fraud_flag
31624445-8d93-4445-bcfb-cc44b6ed1633,dd28601c-560f-4cf3-9944-cd6fd5d87340,,2026-07-28T14:53:31,error,3900,card_declined
e28b6987-cb86-4be3-b985-eede09b20dad,2cb3bd5a-4ca5-4500-be00-27c5f0908e92,d5c1882e-5aac-422b-92b7-be16b73f3bc9,2026-02-25T12:02:49,declined,2900,fraud_flag
fcf4cf40-d7e7-4052-82ce-4bf395f2f6f2,d69dcb1a-bd69-4ea6-bfef-fea0443e1365,2b01b13c-2bf0-4a3e-af40-56472ce55d2d,2026-06-19T22:43:43,declined,2800,insufficient_funds
5673772e-b695-4562-bf72-0351bdd5b7fc,a8aa0713-ccd8-4ab2-aae7-c7ea76c05cb3,,2026-06-01T04:28:52,declined,1100,insufficient_funds
e0ce4508-7437-414f-b5a9-4ac0e1c5bca1,10c7e0b5-4c90-4554-8aba-adc027a5145b,,2026-06-12T09:47:11,declined,3000,fraud_flag
75615f48-482c-47ed-bf1f-b6c9821c5039,f74a0cf5-670b-4f5c-a663-abe3c9ef7705,eb3c3c10-14c9-4d98-b5da-ad81d5c998b9,2026-08-03T21:31:08,declined,3600,insufficient_funds
c6f40e79-a1f8-4840-a9c5-f05f4476bde7,4801882b-10bf-4e47-a62e-6c8e63f6018f,0f47f0ef-7251-4b54-8c1e-e478bc2c81e0,2026-04-20T02:01:33,error,1100,gateway_timeout
34b0d885-aeae-4338-a17b-1e56eb5ef574,3ea3296f-1614-4dea-b0db-84e6a88917f6,7646ba9c-3944-491d-b5bb-1eca0c3358c4,2026-05-19T02:41:10,declined,2200,insufficient_funds
ee268826-5f76-489a-9c9f-14fdee118edb,dff2d262-fbdc-4754-b3bf-85788aaad806,,2026-07-22T15:35:25,error,2500,insufficient_funds
53139180-0ab5-43ae-96fa-e50b0656f139,bf7ab878-ca2f-4901-a84b-26617145c3ce,4af2d594-a92c-4069-8bd2-bb60017d46fb,2026-05-06T13:37:39,error,1000,fraud_flag
