id,shipment_id,sku,quantity
f168300c-3fba-4c32-baca-915343255f58,c3bf8a67-829a-4b70-a0bf-0f477f21d9df,BEV-005,1
3cbdd5bb-b265-42f9-a205-90aeeac8be50,c3bf8a67-829a-4b70-a0bf-0f477f21d9df,BEV-005,3
6eabd843-6a95-41fe-91c0-a02ba2998cf0,c3bf8a67-829a-4b70-a0bf-0f477f21d9df,JAF-002,1
fccd3b39-045c-4110-864c-36ef9b9591b0,ea4bff2f-0ee9-4fc4-9091-8dda6c9173db,JAF-002,1
b8fbd9f5-9155-4a06-8a78-54984a75894f,ea4bff2f-0ee9-4fc4-9091-8dda6c9173db,BEV-004,1
444e1b14-d7cb-4829-b878-c63be6db3b31,40794327-e88a-4db9-9a82-ef2676be289c,JAF-001,2
056421e9-a337-432e-8314-07ef42bc53d0,40794327-e88a-4db9-9a82-ef2676be289c,JAF-003,1
2fc7338c-187c-4f80-a8fb-023f84c211ee,e58e2df6-034a-4ef6-8610-c9034e6beab1,JAF-005,2
9b6a6006-b878-4627-b09c-470a2d204f45,e58e2df6-034a-4ef6-8610-c9034e6beab1,BEV-001,1
f1853b6d-437a-4832-9181-962356f90422,6df78255-8e8e-4a0b-b255-84c38dfbbe03,JAF-003,2
e13bd1a2-939a-47f3-9ea1-e54fedc1eed1,6df78255-8e8e-4a0b-b255-84c38dfbbe03,JAF-002,1
185c43d3-1ca6-4a8e-81b5-d0ebbfdb2acc,6df78255-8e8e-4a0b-b255-84c38dfbbe03,BEV-001,1
3d1adab6-4afb-41e6-859b-7abd2345dd6a,66c5ea38-744c-4e0d-aef4-bce137134071,BEV-005,2
eb354b31-53d9-4182-8db3-6aabb197cc8e,66c5ea38-744c-4e0d-aef4-bce137134071,BEV-005,1
e495cc1f-e306-443a-a373-835db7afc620,0b3559eb-88c0-460f-9909-c071bd362a3b,JAF-002,2
94d884c2-562b-4a1e-a538-6103511444a9,0b3559eb-88c0-460f-9909-c071bd362a3b,BEV-002,2
57d31210-4e78-487c-97f8-6f8299097211,0b3559eb-88c0-460f-9909-c071bd362a3b,BEV-005,1
65128a26-b31d-4bba-8b40-1ac10ffc107d,f2a499c5-eead-4890-9d2e-63cba01d3dbb,JAF-003,3
acf104ba-aef6-4fce-b91c-6550dbce73e6,f2a499c5-eead-4890-9d2e-63cba01d3dbb,BEV-003,1
a3ffcf1a-5701-4e23-9356-8a0cfd317dee,f2a499c5-eead-4890-9d2e-63cba01d3dbb,BEV-003,1
086916d8-8bbd-4b61-acca-aeb2aaa2627b,f2a499c5-eead-4890-9d2e-63cba01d3dbb,JAF-004,1
762b9f08-3e6d-431f-9392-e70006d8e54c,ce678a0c-1b6a-45e5-b254-ab0f71720678,BEV-005,3
2c9ffb58-4e89-4fb1-8495-cd1aef3a9568,681c3f3d-cce6-4d9b-8381-6945fed935fd,BEV-005,1
ded3a5d7-4fc3-481a-a3a9-0b4ab2f6cda8,569df8ca-139a-4da7-90fd-4cc3aa4c0017,JAF-005,1
332259fc-2411-4280-a899-ebaf54afbe3a,569df8ca-139a-4da7-90fd-4cc3aa4c0017,BEV-004,1
2a33622a-fdcf-4d30-867a-bef0f980fdc1,19f2b4ca-e850-4fdc-92cf-d154c08fc119,JAF-005,1
467116c2-c834-4d82-a7e1-fce30ea199cf,19f2b4ca-e850-4fdc-92cf-d154c08fc119,BEV-003,1
156fba0e-74c5-41c8-a799-1b4c2608cedc,cd5d14a1-9de8-41e0-aa0f-a5435a4fcb03,JAF-004,1
e8893b61-c06f-481b-8a38-4c1a824ce58d,8e3a2310-c1e8-44a4-b842-aaa66e04cb92,JAF-003,1
795978f0-2c71-40ac-bdf0-c984a1009004,8e3a2310-c1e8-44a4-b842-aaa66e04cb92,BEV-004,1
4256f4ab-ee0e-4726-9e79-cdce5b4fb35b,8e3a2310-c1e8-44a4-b842-aaa66e04cb92,BEV-005,1
d56a72f3-3797-4250-a6ab-a2f16b3496ca,22145782-3d32-4dba-93d5-cd358fbbc8ec,JAF-004,1
350cd02d-f34f-40ba-b569-e093b949b50d,e7d1d4ea-3aac-4a95-9d6a-d69f40e26c9e,JAF-005,1
1b6608de-f784-409c-8f61-45833c8a28e0,e7d1d4ea-3aac-4a95-9d6a-d69f40e26c9e,BEV-002,1
1c6a7c85-1ac8-4c9a-9aea-da625ef7c3fb,e7d1d4ea-3aac-4a95-9d6a-d69f40e26c9e,JAF-001,1
357751e7-67d1-4cce-bc70-ca832cd8245c,6b6dc774-3fe4-4615-a299-79163a8ddd74,BEV-005,1
1920ec08-2c16-4c88-8d70-40f997c012dd,6b6dc774-3fe4-4615-a299-79163a8ddd74,BEV-002,1
d9d7e5bb-ab5d-496d-bdab-645bfb9bfd23,6b6dc774-3fe4-4615-a299-79163a8ddd74,BEV-003,2
450a916e-614d-4e59-b15d-ba24546d3cff,2ee6fe82-a9c7-4481-ab87-35e39095ecfc,BEV-005,1
63a0e155-087a-4db9-b069-149afa2aaba0,6138860f-5bdc-4224-a47a-279ef6d69734,JAF-004,1
f3c7f936-8f4f-4361-864c-108fd24345f9,5cc2791b-b8d4-40c4-9251-70ea4f20b1f1,JAF-003,1
c18432e8-5614-44a5-8ee3-b44f45466653,46d35eac-57a7-473e-8076-0ee69ae0660a,JAF-003,1
71aa3822-914f-4f4a-9761-b2ce5d8ffa5f,46d35eac-57a7-473e-8076-0ee69ae0660a,BEV-003,1
715f308c-1a23-427b-8c9a-69fcb2c6cd1f,46d35eac-57a7-473e-8076-0ee69ae0660a,JAF-003,3
4bb4c712-2c79-4773-885d-a306ba4e0942,7b4e012e-9f06-4114-a0a7-5c62d68ad17d,BEV-003,1
4615f06a-2741-4a51-86a1-6dec60b8cfba,7b4e012e-9f06-4114-a0a7-5c62d68ad17d,BEV-002,1
9b74ee38-0823-4dd1-8695-785b27843ac1,7b4e012e-9f06-4114-a0a7-5c62d68ad17d,BEV-003,1
55f5f8e1-f92b-4fcf-8609-0896e2026f99,7b4e012e-9f06-4114-a0a7-5c62d68ad17d,BEV-002,1
